,name,sector,year,quarter,자본총계변화율,매출액변화율,이익잉여금변화율,비유동부채변화율,영업이익변화율,Relative Return,전체 주주 수변화율,주주 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,Label,Code
32,Kyungbang,Materials_&_Chemicals,2016,Q3,-0.008862514659250254,0.03323369650515695,-0.00903987694195707,0.003470864642844851,0.10696416746780257,-0.11368872612632375,-0.017317511598373025,0.0014180122698513875,-0.018498748989099534,0.0,0.08081360102361555,000050
33,Chosun_Refractories,Materials_&_Chemicals,2016,Q3,-0.027107261458705345,-0.013266443858707788,-0.011783632523946874,-0.4819923399344874,-0.11322826255781293,-0.11802747473988154,-0.07087224725166275,-0.056705096089437745,-0.2433231175898385,0.39657738221724703,0.03177562090774402,000480
32,Youngpoong,Materials_&_Chemicals,2016,Q3,-0.004063916059734218,-0.0381807557997198,-0.0040715517674208,0.007689632961281223,0.6143196229731653,-0.12113691807951146,-0.035312122959400005,-0.019983337967667048,-0.0347240683273069,0.0,0.04552165425256671,000670
32,Dongkuk_Steel,Materials_&_Chemicals,2016,Q3,-0.025412220871648072,0.05250628823733039,-0.061004749353227083,0.03227178403526121,0.495395199181217,0.17844715719719292,8.861640098123402e-05,-0.01863982524268737,0.015934469864633427,0.010369208655565565,-0.0782173539677277,001230
32,SeAH_Besteel,Materials_&_Chemicals,2016,Q3,-0.010124814299325768,0.12046353944958499,-0.014719886954358552,0.07263132831279029,0.7015923912185398,-0.09045948717189395,-0.058733068830339574,-0.08751955946103607,-0.06579252426718041,0.0,-0.05314324023305862,001430
32,KIS_Wire,Materials_&_Chemicals,2016,Q3,-0.007061531126294929,0.10078387276806766,-0.0071086510459128505,-0.01160063499213515,0.33233519984608895,-0.15846370566274112,-0.029686351258525923,-0.023676036625214447,-0.024988156523379823,0.0,0.0002429076201886579,002240
32,KCC,Materials_&_Chemicals,2016,Q3,-0.09434053774038431,0.04745699279903215,-0.011147628165665724,-0.12282492517366572,0.012458601943076353,-0.07722562305771277,-0.07544855486571622,-0.08577441657070861,-0.06101755563447342,-0.07638881237139517,-0.011726798753804904,002380
32,SeAH_Steel,Materials_&_Chemicals,2016,Q3,-0.0049997261760894585,0.0793209961513609,-0.003988864040612716,-0.015453697512770592,0.7205483728829312,-0.010001199554671679,0.011733437833725158,0.017224272741570568,0.011420987972085461,0.009261782262348528,-0.1114378935415812,003030
32,Ilshin_Spinning,Materials_&_Chemicals,2016,Q3,-0.0016066170540389724,0.07836786693770958,0.0002438688254705612,-0.011163501261474806,0.5721524658298318,-0.1354751611530852,-0.0024911285215980516,-0.009098047395572406,-0.012939907915868076,-0.004634574227722954,-0.04713514410352055,003200
32,Hanil_Cement,Materials_&_Chemicals,2016,Q3,0.01823611679812598,0.07447874371358887,0.017737152754482843,-0.021862803919197704,0.1375426012480886,-0.1189597346558075,0.015528093118349573,0.02043736227774351,0.009409962877714673,0.04662184805912295,-0.12326458893578834,003300
32,Ssangyong_Cement,Materials_&_Chemicals,2016,Q3,-0.21693066767285551,0.03692855651574933,-0.1690760913180993,-0.12934287200321992,0.05597620997397312,-0.03438631695958109,0.08707316351536298,0.34066483717025153,-0.014462481095667723,0.36607986024694783,-0.18187175363805597,003410
32,Samsung_Fine Chemicals,Materials_&_Chemicals,2016,Q3,-0.00718582627583042,0.027047889027503214,-0.012917040537689717,0.33941787786566535,0.5498462079643753,-0.22277323028909815,-0.012137233684572424,0.005336805657617516,-0.008593773995723364,0.42366497235369616,-0.04475120836054866,004000
32,Hyundai_Steel,Materials_&_Chemicals,2016,Q3,-0.02561070974734525,0.02991797969050014,-0.030480674724842283,0.0471775531067663,0.09070708049812293,-0.17241126299463752,-0.01868224025684917,-0.013651706998683677,-0.018110379864377357,-0.09384730482798509,0.05199754299667175,004020
