,name,sector,year,quarter,자본총계변화율,매출액변화율,이익잉여금변화율,비유동부채변화율,영업이익변화율,Relative Return,전체 주주 수변화율,주주 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,Label,Code
14,Kyungbang,Materials_&_Chemicals,2021,Q1,-0.0038431445999105307,0.01131079518045841,-0.007986112516090271,0.000498158475641941,0.13297432678225707,-0.09287435685754566,0.39312138598531565,0.21987055051071425,0.36244813491466754,0.0,0.007599486521180948,000050
15,Chosun_Refractories,Materials_&_Chemicals,2021,Q1,-0.009528814153178411,-0.022494598823164624,0.024829593665782634,-1.0353821612396037,1.8433681728839626,-0.1545944264772704,0.0003811572415551856,-0.2063947368445178,-0.12185640974121004,0.24390329489367224,-0.04696082334990784,000480
14,Youngpoong,Materials_&_Chemicals,2021,Q1,-0.027529836172543343,0.02289427665969901,-0.027301152863509426,-0.0034893955877168814,1.3606382645264081,-0.11372769970983929,0.36921794950393627,0.20105113145648312,0.46355993598040646,0.0,0.028413936089019418,000670
14,Dongkuk_Steel,Materials_&_Chemicals,2021,Q1,-0.018517518879397565,-0.07049577404460172,-0.07239056888047757,-0.042629607907343825,-1.4842628027547136,0.021540430962470825,-0.3528178577823833,0.1129793053202145,0.2391527097519014,0.2793416486526681,0.6154245573902136,001230
14,SeAH_Besteel,Materials_&_Chemicals,2021,Q1,-0.03653376568477018,-0.1381482981241069,-0.055994828533661556,0.07981589245302168,9.15944071139464,-0.17001411850434958,0.28327492265974963,0.4192732205275901,0.35920570154610143,0.0,0.668073614626948,001430
14,KIS_Wire,Materials_&_Chemicals,2021,Q1,-0.006734033689602015,0.06359769386635572,-0.002548515683694852,-0.017948696603333314,0.1590611401998785,0.017615554621506768,0.27902170174121244,0.20176315293099434,0.38806745426624556,0.0,0.3871646786838084,002240
14,KCC,Materials_&_Chemicals,2021,Q1,-0.02246055016054016,-0.26217025988814857,0.14635272304969416,-0.27993770747395486,0.006602205007915751,0.08634380928214963,0.019770878245434886,0.009140462474099942,0.3414204118650481,-0.1021717836945053,0.13696040038348412,002380
14,SeAH_Steel,Materials_&_Chemicals,2021,Q1,-0.0005719744557555195,-3.2365952637157545,-0.01095431404191638,0.07134528872440604,9.427219502068366,-0.1939477822948153,0.2538412406571038,0.14130922458024175,0.3024154831471645,0.028533199959600575,0.16847130800535326,003030
14,Ilshin_Spinning,Materials_&_Chemicals,2021,Q1,-0.00828474714583094,-0.1338166664034679,-0.008602477021148358,0.12751420984168338,-11.605942137021527,-0.10798270181009215,0.10278300694191833,0.15428582129310242,-1.2624665682452316,-0.0019081472509066,0.11435134190338815,003200
14,Hanil_Cement,Materials_&_Chemicals,2021,Q1,-0.0128588659892106,2.328264792452896,-0.00600766281098597,0.0367196216502742,103.52075373708182,-0.022731695163885124,0.10567569704437185,0.04198575885638478,0.2280995169077238,0.0029110122061702937,0.09893387426778878,003300
14,Ssangyong_Cement,Materials_&_Chemicals,2021,Q1,-0.0026078134634544003,0.2157149760902477,-0.4048415227445543,-0.006110488354187149,0.558862072467724,-0.2218557259566204,-0.9473682703379107,-0.8428966369891382,0.13856028930846676,-0.058607519328384594,0.07898911248897565,003410
14,Samsung_Fine Chemicals,Materials_&_Chemicals,2021,Q1,-0.005558745384512287,-0.13876535187441452,-0.007871355489874166,0.00473464347757202,-0.29908926778445166,-0.16195551044574152,-0.06039776717438672,-0.1310092736600701,0.322878069134247,0.3889621148347191,-0.015481799747853471,004000
14,Hyundai_Steel,Materials_&_Chemicals,2021,Q1,-0.01934453538222214,-0.06617985802210402,-0.01527586597198094,0.015240436226024112,-7.360209975364256,0.3331678400992958,0.26895098732322753,0.18897783768517062,0.38270980802235044,-0.04979581327609339,0.13417906692372655,004020
14,POSCO_Holdings,Materials_&_Chemicals,2021,Q1,-0.012536655896824067,-0.10216989380731034,-0.013213779791042324,-0.0364580129108838,-1.048669121644326,0.12703031289122685,-0.4400707687953147,-0.2971828844692854,0.2249323866094738,0.04821814221097642,0.10874068141936848,005490
15,Korea_Petrochemical_Ind,Materials_&_Chemicals,2021,Q1,-0.02860347175729583,-0.0913063426695584,-0.034279130184842854,-0.011900632297692448,-0.05717714309136368,0.13253449099290038,-0.35200202690425364,-0.3322436373455504,0.26734045536093154,0.07537320191182129,0.3314244629683703,006650
15,Kukdo_Chemical,Materials_&_Chemicals,2021,Q1,-0.03464315359080228,-0.2893823123820307,-0.03950323359927488,0.014627114182033663,-2.642956885570864,-0.03956058670607451,-0.20692931486549737,-0.19464356092939372,0.21454357170605198,-0.1932868341611269,0.20570319690308198,007690
14,Moorim_P&P,Materials_&_Chemicals,2021,Q1,0.020743185951311638,-0.11171934271154393,0.03939946494927282,-0.025435098322439842,0.24486055136139984,-0.09320646742017116,0.05219718466635592,0.1367720793376611,0.19438368142892026,0.0,0.3013253065380018,009580
14,Hanwha_Solutions,Materials_&_Chemicals,2021,Q1,-0.286056844432067,-0.1201464519780171,-0.07130362726068284,-0.014863841426375979,-2.639866837302879,-0.04141020763577294,0.4891743243544384,0.4393700958187121,0.4904388294434582,-0.12520483358822876,0.0001394843836921844,009830
14,OCI,Materials_&_Chemicals,2021,Q1,-0.014715907540159945,-0.05086334105182022,-0.024687812547268706,0.22019745333483276,-0.7483616876517627,0.3518068515237137,-0.003549333566113866,-0.0037257749001928797,0.2720415148135239,0.1817094112817249,0.21204847666483845,010060
14,Korea_Zinc,Materials_&_Chemicals,2021,Q1,0.010477540254549944,-0.02257054050081364,0.009829591876109545,-0.09822362472341428,-0.15218312735724537,-0.1950242935145246,0.427649395857873,0.4220974124644926,0.3719104556801528,-0.07272726073834446,-0.054432631324749986,010130
14,Lotte_Chemical,Materials_&_Chemicals,2021,Q1,-0.024631596270204392,-0.34555809746780564,-0.023290046377433704,0.004073864595952381,-3.0394969653697794,0.12974796056851096,-0.19737973269153297,0.055549414621188675,0.1779432912754978,-0.43634566314028334,0.017167920058051858,011170
14,Kumho_Petrochemical,Materials_&_Chemicals,2021,Q1,-0.1063793663135475,-0.30315422894226307,-0.10847083269252789,0.055493514886803985,-1.310823839670491,0.07921192427008028,-1.0791149433988028,-1.1356399506888843,0.36275821304530853,-0.11939149054254261,0.7494972479645489,011780
14,SKC,Materials_&_Chemicals,2021,Q1,-0.008099688538685257,-0.09073987840776554,-0.009380801012584428,-0.25450882589631707,1.1467586940198626,-0.12192790520074498,-0.15773850033553116,0.053836835320249965,0.17584650454604633,-0.042112679175329015,0.27576487172409353,011790
15,Hansol_Chemical,Materials_&_Chemicals,2021,Q1,-0.048837741773568144,-0.1368096346461214,-0.05081905801661035,-0.1206395598325416,-0.976050912606699,0.018780420290189226,0.23875225976680847,0.16614946638493377,0.40054994612896966,-2.066317909734926,0.15160047198558108,014680
14,Iljin_Materials,Materials_&_Chemicals,2021,Q1,0.017932774778044447,-0.06562836210871459,0.01538531894321482,0.13933396167137924,-0.2798960138648181,-0.13481212828582134,0.13679503875475996,0.2741201085882764,0.2430817235164745,0.013995293011642818,0.2401979855830947,020150
