,name,sector,year,quarter,자본총계변화율,매출액변화율,이익잉여금변화율,비유동부채변화율,영업이익변화율,Relative Return,전체 주주 수변화율,주주 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,Label,Code
20,Kyungbang,Materials_&_Chemicals,2019,Q3,-0.006460939046047276,0.0908777024518671,-0.008618372036872213,0.009162380024417272,0.1379644919655878,0.03792202610225473,-0.001002972822067072,-0.01067032382132771,-0.0007809602779889069,0.0,-0.04506360504071451,000050
21,Chosun_Refractories,Materials_&_Chemicals,2019,Q3,0.0036745920607662574,0.03795445193158342,-0.013453926118402793,-0.6372232778833598,5.647318378388948,0.04070817428229012,-0.09901680701775484,-0.04147930277814771,-0.0820261403400473,-0.043473646994082626,0.019280181254291297,000480
20,Youngpoong,Materials_&_Chemicals,2019,Q3,-0.001033846607429778,0.06767249275096132,-0.001026945375974364,0.008623899036796057,0.8076408214510364,-0.09447499276259504,0.018793480534528006,0.012819360118136003,0.018613980945637043,0.0,-0.1397749995019071,000670
20,Dongkuk_Steel,Materials_&_Chemicals,2019,Q3,0.012232711934238027,0.059688266739921,0.04065896588193629,-0.278747290337477,0.3722594254498489,-0.09240702929655302,0.039401410287626004,0.07574827638008841,0.030753141006442886,-0.03097133577298905,-0.02097959373149981,001230
20,SeAH_Besteel,Materials_&_Chemicals,2019,Q3,0.006789550468450978,0.14704193177747826,0.009394106420538062,-0.12635223101804982,2.5341369433514775,-0.03589593010589873,0.0026795871030538265,-0.0014757564595717643,-0.0024140166932093976,0.0,-0.08709259054796088,001430
20,KIS_Wire,Materials_&_Chemicals,2019,Q3,-0.002067590525315577,0.137657211994467,-0.002726227117547886,-0.007376409109812521,0.588966702625529,0.07058943132202675,-0.021620042137999063,-0.016613683145784375,-0.01790803273321151,0.0,-0.09522872062162115,002240
20,KCC,Materials_&_Chemicals,2019,Q3,0.011667555932228457,0.046688310862271765,0.012743550981878626,0.12970045393273688,0.09091138372183505,-0.12489349814201989,-0.01167708418525204,-0.0032497881932422867,-0.02296512786341154,0.023042566684633115,-0.1928090157539985,002380
20,SeAH_Steel,Materials_&_Chemicals,2019,Q3,0.0014465635751159667,-0.606989824781458,-0.004590828162763794,0.024300951335158083,1.486585690693204,0.0990540013687469,0.0017761668665875474,0.0011528884409895968,0.0017358264229060394,0.0010961093838480762,-0.10339693837404784,003030
20,Ilshin_Spinning,Materials_&_Chemicals,2019,Q3,0.0004007790058333516,0.06286212327315432,-0.0007342027422769792,-0.098444212987719,0.6310691222541351,-0.03309507560791629,0.02263798302392417,0.030517053701830332,-0.04753083523480872,-0.005121069731514938,-0.14523959940889472,003200
20,Hanil_Cement,Materials_&_Chemicals,2019,Q3,0.010270228461613184,-0.0880420627133145,7.013769151176241e-05,-1.5091836366538334,-0.06820392035921397,-0.03499400635018524,0.056925591661476704,0.050308285448417034,0.023850389467127142,0.16085992725640041,-0.04222032021047534,003300
