,name,sector,year,quarter,자본총계변화율,매출액변화율,이익잉여금변화율,비유동부채변화율,영업이익변화율,Relative Return,전체 주주 수변화율,주주 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,Label,Code
33,Kyungbang,Materials_&_Chemicals,2016,Q2,-0.018270173519452593,-0.009641115993443305,-0.01864300434932642,0.01125685316924141,-0.24138701055714362,0.020586711241119927,-0.027991645133188303,0.00023772981628222833,-0.0299424593733022,0.0,-0.11368872612632375,000050
34,Chosun_Refractories,Materials_&_Chemicals,2016,Q2,-0.0025703412378079715,0.040068238067542894,-0.017820953262567274,0.352710639620582,0.233012653404286,0.059136418843459104,-0.023340035932231107,-0.01180312611321388,-0.11953088828009051,-0.09152639123032569,-0.11802747473988154,000480
33,Youngpoong,Materials_&_Chemicals,2016,Q2,-0.009593883180147866,-0.1444334107050611,-0.009612082431807778,0.010965276296554194,-0.22930755590233254,-0.015364888482547641,0.01194011526303096,0.0021088487615893436,0.013050999357059334,0.0,-0.12113691807951146,000670
33,Dongkuk_Steel,Materials_&_Chemicals,2016,Q2,-0.01762110383677684,-0.17785252810305274,-0.04188323662417992,-0.08034683111449237,-1.4034243148426198,0.1851933265937307,-0.005054383816461616,-0.00013885399465940473,-0.009039743551679802,0.3443680998987204,0.17844715719719292,001230
33,SeAH_Besteel,Materials_&_Chemicals,2016,Q2,-0.01284108408654494,-0.08913243992680275,-0.01945778114919605,-0.011439330285476501,-0.4643354617469053,-0.04175020632160409,0.009162671747339202,0.011675810662006403,0.011443955388860116,0.0,-0.09045948717189395,001430
33,KIS_Wire,Materials_&_Chemicals,2016,Q2,-0.005294222525985992,-0.0762301838081838,-0.00507641970497974,-0.06750865832728992,-1.1361804949665308,0.15049424222300745,-0.03215496845025689,-0.025656618435137224,-0.02653275996831783,0.0,-0.15846370566274112,002240
33,KCC,Materials_&_Chemicals,2016,Q2,0.038181076762604294,-0.14704468196155118,-0.011500376657158862,0.05874469977218333,-0.2200061365129613,-0.012778207346378025,0.022791677146930422,0.029109213309902793,0.01398607206621505,0.0277450468656103,-0.07722562305771277,002380
33,SeAH_Steel,Materials_&_Chemicals,2016,Q2,-0.004577025727339201,-0.12522309408924848,-0.00981245979292189,0.03814212945255302,0.0511708311687642,0.2593806477227066,-0.016801946926723543,-0.026999711296999962,-0.0164205845565617,-0.010834931450442564,-0.010001199554671679,003030
33,Ilshin_Spinning,Materials_&_Chemicals,2016,Q2,-0.007656778413778653,-0.1939987457838559,-0.008546907485390554,0.008247822346487688,-0.7452712278161138,-0.092348353693945,0.02485373505775368,0.04970721491147756,-0.05056342733062502,0.0002188028010787768,-0.1354751611530852,003200
33,Hanil_Cement,Materials_&_Chemicals,2016,Q2,-0.010998375743993094,-0.2864438166244312,-0.017466138349566895,-0.26878467567263664,-33.520585131954505,-0.13402762936880566,0.0029971349516260126,-0.008725625870135811,-0.0007039555567447398,0.016212252488058465,-0.1189597346558075,003300
