,name,sector,year,quarter,자본총계변화율,매출액변화율,이익잉여금변화율,비유동부채변화율,영업이익변화율,Relative Return,전체 주주 수변화율,주주 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,Label,Code
10,Kyungbang,Materials_&_Chemicals,2022,Q1,0.000641715741516502,0.1409048079594989,-0.0016045569085549882,0.011204484518551161,0.3383381353604703,0.009742516297228892,0.380229898763052,0.18084994744416916,0.36101228973430566,0.0,0.23943901702084805,000050
11,Chosun_Refractories,Materials_&_Chemicals,2022,Q1,-0.01939061818717236,-0.036421218660805055,-0.0032646369112163676,-0.532917165369547,-3.4408369430652606,-0.06930700197874072,0.07037998481796459,-0.10211023376077888,-1.109535012370361,-0.059965107997924205,0.07203160961344064,000480
10,Youngpoong,Materials_&_Chemicals,2022,Q1,-0.04055785094513986,-0.23884841197898865,-0.04034316525436865,-0.009776253039935456,1.2487915070174493,0.004289463338419118,0.18342739266655106,0.0679444672494327,0.3064946695698546,0.0,0.1377216530485017,000670
10,Dongkuk_Steel,Materials_&_Chemicals,2022,Q1,-0.029917547935057298,0.004821526927948461,-0.09877692969315421,0.013395472764246685,0.03947464294246117,-0.10572532277451015,0.3314084011636974,0.4757240738791675,0.16004792510923704,-0.056308205602717765,0.13295764505159907,001230
10,SeAH_Besteel,Materials_&_Chemicals,2022,Q1,0.02647733126310914,-0.11332671018796736,0.035190615842490613,-0.1878881974393587,0.07239591786328159,-0.20316972836784014,0.39274365487172824,0.5255009797168129,0.34062670868326106,0.0,0.011599821040948546,001430
10,KIS_Wire,Materials_&_Chemicals,2022,Q1,-0.014388988911071987,0.00495070262645203,-0.014827467900159652,-0.0829337910850414,-0.8361698641563204,-0.3393663970038052,0.39697336444831444,0.33299394114706116,0.43855307357117046,0.0,0.19968876187286222,002240
10,KCC,Materials_&_Chemicals,2022,Q1,0.032919143064927714,0.061755256885331455,0.01846767239969238,-0.06055434142497651,-0.20903457474771825,-0.22668254620167846,0.3816381891188966,0.3735286570516918,0.3614544003264627,-0.05357557027922777,0.16515330273513376,002380
10,SeAH_Steel,Materials_&_Chemicals,2022,Q1,-0.016875244969239533,-4.75871480319539,-0.020133019489252613,-0.0007953735024208708,-27.808663676187628,-0.24562710105236968,0.3212384534178774,0.23018233127210153,0.28805494315833535,0.003091361301817086,0.2168797753146869,003030
10,Ilshin_Spinning,Materials_&_Chemicals,2022,Q1,-0.00443218381572863,0.0658433546595153,-0.004583221127669956,-0.028285804964752526,0.23226867291609987,-0.0874746314314278,0.22723099163673177,0.2727408428581183,-1.1855738125177875,-0.006420509898656501,0.16355116655355834,003200
10,Hanil_Cement,Materials_&_Chemicals,2022,Q1,-0.013420524541358558,-6.1550877635361925,-0.004975725042954515,0.001472811067891544,48.08750760885087,0.05031170670010718,0.23583847440991412,0.1858613270464946,0.20573424788018446,0.012731939152816896,0.04240197998381101,003300
10,Ssangyong_Cement,Materials_&_Chemicals,2022,Q1,0.014173346579550494,0.25238006387126866,0.015561759353703741,-0.05532779284713096,1.0900296465942991,-0.014377044351198472,0.30020977299646323,0.3434419273503816,0.10172075032568118,-0.12680437500035557,0.1468838938042462,003410
10,Samsung_Fine Chemicals,Materials_&_Chemicals,2022,Q1,-0.06336575570318814,-0.2518205709759249,-0.08510924735670877,0.01098957247542487,-0.3051738690771093,-0.15422586022483192,0.41170368796161594,0.37940475640060234,0.25021981744883914,-0.8717488176836667,0.13967998087626973,004000
10,Hyundai_Steel,Materials_&_Chemicals,2022,Q1,-0.00902657179735833,-0.06325250347026157,-0.024966759722892418,0.026441658242075228,0.17214243332516033,-0.1124338688577416,0.37818838432395163,0.3311174368668227,0.28941833917822235,-0.07380762654979756,0.08915955165025266,004020
10,POSCO_Holdings,Materials_&_Chemicals,2022,Q1,0.03893680319098769,0.5658172956220686,0.03745752112846501,0.39124268269172124,0.36060278674638957,-0.1522877907377035,-0.18169496502004723,-0.13635630157588507,0.20738376303087558,-1.9652209956515403,0.1372007498728336,005490
11,Korea_Petrochemical_Ind,Materials_&_Chemicals,2022,Q1,0.009218848888168818,-0.011789464987368437,0.010912448170985134,-0.2069457364902545,0.8594750479750548,-0.12342674812716269,0.4001819999368854,0.39434404038057136,0.2385095680220729,-0.00343111091212589,-0.00023131264948161867,006650
11,Kukdo_Chemical,Materials_&_Chemicals,2022,Q1,-0.024832065880789678,0.0552864467663603,-0.03206077022520937,-0.004585591805700728,0.1916768694447869,-0.21792681230377672,0.2886095235811367,0.29900794500047045,0.27790101469180273,-0.09248133705007411,0.10947435270989397,007690
10,Moorim_P&P,Materials_&_Chemicals,2022,Q1,0.007642192983159823,0.06538033424450662,0.014257682580866238,-0.042874543818434585,0.2517673576372913,-0.0025253282141136195,0.26208228368049846,0.34712902822238134,0.18955609657685313,0.0,0.1094274829954732,009580
10,Hanwha_Solutions,Materials_&_Chemicals,2022,Q1,-0.0036939155266000334,0.014014682124821043,-0.01662958798601566,-0.07843103975962218,-0.24413871784974006,-0.19685559025587127,0.4769043392608202,0.4589657981412265,0.35385543270912356,-0.0601354220618755,0.09212839813128179,009830
10,OCI,Materials_&_Chemicals,2022,Q1,0.004497487183129589,-0.08777918298464105,0.006337754209028601,-0.18026905564880136,0.04309694589804014,-0.34465937025774585,0.3321724494955235,0.33222350592294647,0.2323161209055885,0.04616513823228274,0.08423183020951389,010060
10,Korea_Zinc,Materials_&_Chemicals,2022,Q1,0.022896048239088862,0.06992201374716733,0.026936812481428873,0.09572731852250005,0.11455477537297099,0.03741380089541076,0.3270926191123257,0.3161669019082296,0.29635482096205934,-0.04885222503049835,0.22201714202084805,010130
10,Lotte_Chemical,Materials_&_Chemicals,2022,Q1,0.007864900463205982,-0.16381138972578513,0.008384091708865338,-0.27550471711384117,4.224361251713573,-0.08246502219668136,0.2647009408333869,0.3894342794681743,0.09896876895756679,-0.18407875883833835,0.04488051721679082,011170
10,Kumho_Petrochemical,Materials_&_Chemicals,2022,Q1,0.015799794885096086,-0.03455159385557027,0.022964758363914317,-0.036327810535065064,-0.2504731794181181,-0.09416117701740412,0.3843264142780215,0.38128007758841787,0.18760624856084773,0.0031380853291114175,0.01036994795177898,011780
10,SKC,Materials_&_Chemicals,2022,Q1,-0.07875594167589406,-0.3794747787619046,-0.09173472525783288,0.056649832728795646,-4.824116510780751,0.05205618089350218,0.17642077743657825,0.3563596922898431,0.09448326503087268,-0.1301498495188369,-0.03517416349491127,011790
11,Hansol_Chemical,Materials_&_Chemicals,2022,Q1,-0.027822969208341153,-0.07857545146440548,-0.034249143915151326,-0.01568971270180164,-0.5201487835650571,-0.10112704892016242,0.3054171174478346,0.27172737512392464,0.33256837378624826,0.5654894982018988,-0.11166477210600534,014680
10,Iljin_Materials,Materials_&_Chemicals,2022,Q1,0.009566566194394333,-0.20686923360280662,0.02133924196081516,0.02597935274884855,-0.9850344398836122,0.3304388754347333,-0.12881369910479368,-0.061055965053021355,0.04918180562320851,-0.0358754951325011,-0.21286867528684428,020150
10,Namhae_Chemical,Materials_&_Chemicals,2022,Q1,-0.07150774520267689,-0.488528003109604,-0.08808058020675635,-0.16984882987828032,-2.9087496925589433,-0.08919839786107657,0.08916371922123756,0.11423086670545513,0.08895127402715519,0.0,0.13181996940180044,025860
10,LG_Chem,Materials_&_Chemicals,2022,Q1,-0.06070526839222845,-0.1958171048706694,-0.0730208302864852,0.06698257148949782,-0.6102988472887292,-0.1961458634203673,0.3612470244352247,0.3080812112326008,0.31012018737450553,0.11368530362341811,-0.06525551674120983,051910
10,Huchems,Materials_&_Chemicals,2022,Q1,0.017983830277261026,-0.21668490376473848,0.021027855805380358,0.0014663383228135096,-0.8023090070263776,-0.18001408623774054,0.5071558845348885,0.5608857721756296,0.34290409561067103,0.17409990334089187,0.05991624044817993,069260
10,Huvis,Materials_&_Chemicals,2022,Q1,-0.08344580841490479,-0.14868555749575618,-0.13178313694796961,0.05067096350028222,-0.6152258993322464,0.11865206989826385,-4.216058630523658,0.26463866414685455,0.19569195162768704,1.0101138930506803,-0.0655585449278199,093370
10,Poongsan,Materials_&_Chemicals,2022,Q1,0.0004652862461934637,0.008924135843163206,-0.014083791761136943,-0.01497804566480232,0.08170611843779796,-0.04412294885219337,0.4197633236063888,0.45000750871395123,0.2714416331683571,0.018820240538412136,0.13845018129517023,103140
10,Korea_Steel,Materials_&_Chemicals,2022,Q1,-0.018614822942857323,0.09809483196526692,0.09564699609976368,-0.042634713918683786,0.17765422679223664,-0.21108319309256518,0.24179146604804036,0.41623285643959684,0.19603607172408322,0.0,0.17479984176311608,104700
10,LG_Hausys,Materials_&_Chemicals,2022,Q1,0.01012426505641184,0.09884780833241413,0.06911862001897151,0.17499579379289387,0.05066921606118546,-0.20419154720537094,0.22169488297225626,0.2266030692102471,0.13756502863910647,-0.03328884849112823,0.12157840113754173,108670
