,name,sector,year,quarter,자본총계변화율,매출액변화율,이익잉여금변화율,비유동부채변화율,영업이익변화율,Relative Return,전체 주주 수변화율,주주 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,Label,Code
5,Kyungbang,Materials_&_Chemicals,2023,Q2,-0.0007798103137797163,-0.008348423511236103,-0.0007611477217361884,0.011032105989292051,0.8279178342813958,-0.11688493113784645,-0.0032649101881252474,0.0016298432268372354,-0.0035275883504477523,0.0,-0.11759751036169562,000050
6,Chosun_Refractories,Materials_&_Chemicals,2023,Q2,0.26892021884026973,1.0,0.021716290280187622,-0.7872541419431884,1.3738715376465342,0.11838502653128033,0.05571265751984267,0.2888134681559056,0.3358484116317124,-2.6206570277093766,1.2072203374292096,000480
5,Youngpoong,Materials_&_Chemicals,2023,Q2,0.024097997295568496,-0.04329616218725052,0.02415226449330099,0.001748827615193571,20.724422116316564,-0.14699251351774661,0.018259858532483686,0.0038218806988015164,0.04872354815383928,0.0,-0.061193701785072,000670
5,Dongkuk_Steel,Materials_&_Chemicals,2023,Q2,0.8148674913946101,0.9989383478227063,-0.116804760161203,0.9634186773797745,1.0354017918519796,-0.010042467619913273,0.7737449182405186,0.7598362107210002,0.8544209112504256,-10.175042537875731,0.6161944990961611,001230
5,SeAH_Besteel,Materials_&_Chemicals,2023,Q2,0.006597283425959333,0.930894918620101,0.010380686732845978,0.003341721179336843,1.044308089132528,0.3030230417084625,-0.0027964328220586587,-0.01646733215886731,-0.01023075668491713,0.0,0.06660892959369617,001430
5,KIS_Wire,Materials_&_Chemicals,2023,Q2,-0.007853907322562748,-0.1353832286758263,-0.008092047951840264,-0.0023224824307404024,-0.16496913818889758,-0.0534468899188071,-0.037779312916109475,-0.031361355136671154,-0.03217554620003793,0.0,-0.11070208552509432,002240
5,KCC,Materials_&_Chemicals,2023,Q2,-0.027900979663000758,-0.06797704297034435,-0.02903652204990359,-0.056311105867223876,-0.9057318140643005,-0.019161767674376287,-0.037188182251488566,-0.0380556465110633,-0.04203768366410854,-0.03210630538151449,-0.16695488194567598,002380
5,SeAH_Steel,Materials_&_Chemicals,2023,Q2,-0.0002843576336590825,0.8310087795319322,-0.0002896623968129397,-0.08511688045774246,0.9488611348186115,-0.12107536009891762,-0.037627380333450144,-0.022709703659552938,-0.03755192995816614,-0.03997651506731614,0.37358656016574016,003030
5,Ilshin_Spinning,Materials_&_Chemicals,2023,Q2,0.038776862607960316,0.0050632830949755014,0.005260058132933287,0.47125572268742,-0.3966051329766127,0.17309528113054712,0.05280871666916154,0.06442400997891562,-0.026847980422002315,-0.9010046983829205,-0.24093652057505588,003200
5,Hanil_Cement,Materials_&_Chemicals,2023,Q2,-0.00026745787459980797,0.43394505378292614,-0.00041733831444967784,0.04111865917564439,0.9901101496926957,-0.04019447921803673,-0.031203080115899784,-0.008891059444073868,-0.023757478556822864,-0.07667307940961088,0.016360851537842745,003300
5,Ssangyong_Cement,Materials_&_Chemicals,2023,Q2,0.03164369051857574,-0.10156659751034502,0.022703199331560175,-0.08812851659977339,4.189469527111399,-0.026410260216426423,0.0210326257322635,0.016004767638849282,0.010267095998618525,0.04089252366272578,-0.19794567526868406,003410
5,Samsung_Fine Chemicals,Materials_&_Chemicals,2023,Q2,-0.03038995860925664,0.17989859470154268,-0.03872534376960224,-0.015279955098464804,-0.6161406744279458,-0.06947137516159935,-0.0192888108122502,0.003523351591192214,-0.07737310948513954,0.9996045974618398,0.146737777017861,004000
5,Hyundai_Steel,Materials_&_Chemicals,2023,Q2,-0.018149945112600152,-0.04628851965802294,-0.02050219584656121,0.04492725193717151,-0.24356566003423796,0.034533189627279165,0.03711217450912396,0.031353367657688036,0.03535758315871851,-0.027534574838250947,-0.07307960713892717,004020
5,POSCO_Holdings,Materials_&_Chemicals,2023,Q2,0.0009956120629346366,0.03439036548603258,0.00019774217580914577,-0.0027759282939670005,0.7047485867105223,0.22906611711837188,-0.006039941986935027,-0.0071731876584884,0.0005837007903647384,0.42764492340812965,-0.037909877732886524,005490
6,Korea_Petrochemical_Ind,Materials_&_Chemicals,2023,Q2,0.015177314357625149,-0.19358941097961813,0.018334245776582048,0.2154324067933554,-0.02531038462001267,-0.028108709237529908,0.040723654912733886,0.03894879732812895,0.013436676285422111,-0.3643737769980968,-0.2831475003722559,006650
