,name,sector,year,quarter,자본총계변화율,매출액변화율,이익잉여금변화율,비유동부채변화율,영업이익변화율,Relative Return,전체 주주 수변화율,주주 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,Label,Code
21,Kyungbang,Materials_&_Chemicals,2019,Q2,-0.0052891828910452965,0.08274588716412368,-0.008393017649772627,0.0014422687241106846,0.1340157460873409,-0.11497388301888456,-0.025998615663000102,0.0032825691047514427,-0.027143553039620905,0.0,0.03792202610225473,000050
22,Chosun_Refractories,Materials_&_Chemicals,2019,Q2,-0.005497602655796907,0.06416579700148894,-0.011623553875868664,-0.020776274166298236,1.1213176475385063,-0.054676881057550863,-0.051109120168050914,-0.020066698396605576,-0.15306102453443393,-0.08961539840706156,0.04070817428229012,000480
21,Youngpoong,Materials_&_Chemicals,2019,Q2,-0.012659455320537916,-0.0758948947248852,-0.012573887153329633,0.005612809933374652,12.781925386847687,0.03268860703646111,-0.0258372716938573,-0.019922475528024952,-0.02464370338138666,0.0,-0.09447499276259504,000670
21,Dongkuk_Steel,Materials_&_Chemicals,2019,Q2,-0.007849865277706147,-0.0905885882672397,-0.028118744186063527,0.09562196316788385,-1.3145268263255647,-0.03183812342963661,-0.04239675944561827,-0.08676724477846665,-0.03385551482686511,0.22733939935543257,-0.09240702929655302,001230
21,SeAH_Besteel,Materials_&_Chemicals,2019,Q2,-0.0025738926773719584,0.03287075733612188,-0.004653557864592539,0.013154894182399013,0.2569682211830182,0.03512823174493387,0.0014018365223075202,-0.0030554059485154994,-5.1550894438534556e-05,0.0,-0.03589593010589873,001430
21,KIS_Wire,Materials_&_Chemicals,2019,Q2,-0.005938566269438672,-0.15591447479774412,-0.006647282718507785,-0.013435910325602318,-0.45494945276647525,0.030875694129500884,-0.014895556677645416,-0.012954000195052773,-0.012856057652844033,0.0,0.07058943132202675,002240
21,KCC,Materials_&_Chemicals,2019,Q2,0.019797643290889955,-0.13262146470118608,0.021583996869031008,0.02059036725172947,-1.074512440957791,-0.01239581890266555,-0.023159867194825656,-0.017359187950348076,-0.005364587303366752,-0.011657899230566926,-0.12489349814201989,002380
21,SeAH_Steel,Materials_&_Chemicals,2019,Q2,0.002264256329829739,0.7529422350168437,0.0003648466953737328,0.01641899782099221,1.1876595607926757,0.00896592546264758,-0.01069680851201471,-0.009214071211707253,-0.010611425797565577,-0.010235757734247564,0.0990540013687469,003030
21,Ilshin_Spinning,Materials_&_Chemicals,2019,Q2,-0.0011825162438257042,-0.009787206639390034,-0.0019061213715476644,-0.09049809117247865,1.3339152692568867,-0.008934204158980712,0.010503731245120274,0.017054147991044433,-0.020197591644976143,-0.0013685155105673807,-0.03309507560791629,003200
21,Hanil_Cement,Materials_&_Chemicals,2019,Q2,-0.017774687942512468,-1.1940832822384677,-0.008557792771527462,0.5450566361881002,1.042747079439251,0.0001475195266488344,-0.0408097097551432,-0.05682826692339171,-0.021938946549954874,-0.07939042538609131,-0.03499400635018524,003300
21,Ssangyong_Cement,Materials_&_Chemicals,2019,Q2,0.01356774392738791,-0.24679549393955824,0.019790214128871386,0.03243817852844433,-3.0348630475472156,-0.03875290247810472,0.0254608013538562,0.05927351027222927,0.020059431026368313,0.08483392838131865,-0.02734941677236982,003410
21,Samsung_Fine Chemicals,Materials_&_Chemicals,2019,Q2,-0.0287892561435239,-0.01069270805261624,-0.04384802545423683,0.843923310328062,-0.39050243342543167,0.029701759575974672,-0.027566010959653386,-0.008343487554229867,-0.05512170782998593,0.013673165213422322,0.19514214992050563,004000
21,Hyundai_Steel,Materials_&_Chemicals,2019,Q2,-0.008199300649894603,-0.12056425874940313,-0.003876518079197533,-0.0067960032968164,-0.2919835268764077,-0.057592410578951383,-0.01812912198135419,-0.018342583575249316,-0.015041183638131672,-0.01033199751416225,-0.06784255035539104,004020
