,name,sector,year,quarter,자본총계변화율,매출액변화율,이익잉여금변화율,비유동부채변화율,영업이익변화율,Relative Return,전체 주주 수변화율,주주 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,Label,Code
6,Kyungbang,Materials_&_Chemicals,2023,Q1,-0.013904427573035782,0.07243933081203058,-0.013595101325913683,-0.0039567160700244575,0.28484066432155053,-0.0654013812207838,0.34352864711713993,0.1536845659181284,0.35771494516739333,0.0,-0.11688493113784645,000050
7,Chosun_Refractories,Materials_&_Chemicals,2023,Q1,0.013126194350429832,0.009001172611143526,-0.008909039258360174,0.8827694882066867,2.974209658343927,0.0032451938617782637,0.17862718446691572,0.09521340568918257,-1.3395418039680758,-0.2185733565194523,0.11838502653128033,000480
6,Youngpoong,Materials_&_Chemicals,2023,Q1,-0.04185602828769941,0.07662054891727643,-0.04194689292381737,-0.013926840004259589,1.02510507173977,-0.07310465627809155,0.48022287466193536,0.39053996542138136,0.35324062214247776,0.0,-0.14699251351774661,000670
6,Dongkuk_Steel,Materials_&_Chemicals,2023,Q1,-0.020941471493535424,0.055101902947439774,-0.058012714921399366,-0.2544957037194162,-0.5003400552887101,-0.007902601787782852,0.17608170585752436,0.3185568566318673,0.13904661859384249,0.27049600886489844,-0.010042467619913273,001230
6,SeAH_Besteel,Materials_&_Chemicals,2023,Q1,-0.004637818107064762,0.30791722407055333,-0.005840820022078086,-0.008124620526116733,0.25631354435539333,-0.023040792416657872,0.379091843076645,0.4446560093092494,0.2983369161248436,0.0,0.3030230417084625,001430
6,KIS_Wire,Materials_&_Chemicals,2023,Q1,-0.007128601560533632,0.14465949101103193,-0.0056693784658230495,0.052959576309710155,0.05265472795534554,0.21902720381764337,0.4110629323570697,0.3541341274659775,0.4070394351096779,0.0,-0.0534468899188071,002240
6,KCC,Materials_&_Chemicals,2023,Q1,-0.0010878350200227427,0.04645368327920463,-0.0008976132768978573,0.2593708144880025,-0.28780972362467283,-0.1467304654836013,0.4732498052446522,0.46895664149355654,0.34366132482971856,0.038531941901325584,-0.019161767674376287,002380
6,SeAH_Steel,Materials_&_Chemicals,2023,Q1,-0.028871763888753232,-7.751471975872944,-0.03433322742626976,-0.13219926994020925,-271.5620069654114,-0.08084099501932288,0.3881960273002606,0.3074808952325875,0.23605104286791545,0.006487614773693751,-0.12107536009891762,003030
6,Ilshin_Spinning,Materials_&_Chemicals,2023,Q1,0.015801856296908667,0.04632353516431742,0.02658898499107265,-0.01722753068564531,0.843760799574218,-0.007139309872420663,0.12700563795545916,0.1938977925866061,-2.630501595377832,-0.038916367063189794,0.17309528113054712,003200
6,Hanil_Cement,Materials_&_Chemicals,2023,Q1,-0.017846765467375514,-0.3997699985502432,-0.0077095544006846595,0.022791604206922167,18.69027945150808,-0.05265751715533383,0.18236797815251438,0.13069984709942062,0.20254173311084167,0.005442406727175331,-0.04019447921803673,003300
6,Ssangyong_Cement,Materials_&_Chemicals,2023,Q1,0.016199243068335756,0.2679756342978762,0.016908564171304263,-0.008247565038245197,1.0554335248739495,-0.039014538741557456,0.1864998731259817,0.2778727105132017,0.10192890658085885,-0.06500059624776888,-0.026410260216426423,003410
6,Samsung_Fine Chemicals,Materials_&_Chemicals,2023,Q1,-0.001030383371447563,-0.062328175221395554,-0.0013133690257265407,0.021810649791139336,0.03267210187137637,-0.015176446988751294,0.1400084835585621,0.11054628871707128,0.16320863063634294,-0.008387184986204943,-0.06947137516159935,004000
6,Hyundai_Steel,Materials_&_Chemicals,2023,Q1,-0.009279890113622624,-0.11908698135628315,-0.009673225735137514,0.04483019587025905,2.168605178157593,0.06816315153767528,0.3457811818700207,0.3018066269960602,0.3013156130693986,-0.018902061632630973,0.034533189627279165,004020
6,POSCO_Holdings,Materials_&_Chemicals,2023,Q1,-0.011127608628743069,-0.03144934515033304,-0.00844201762208141,-0.037735843735053454,0.044835254463257534,0.26611941357055285,-0.18991417136929778,-0.14998073119862498,0.21645322806093947,-0.00013240836531314137,0.22906611711837188,005490
7,Korea_Petrochemical_Ind,Materials_&_Chemicals,2023,Q1,0.014238993144116918,-0.4598642490960472,0.01714995664450858,0.2483665627848447,0.671274112843649,0.6242050939178035,0.3873220415050207,0.41370884121604223,0.30593080180496335,0.042738704783728654,-0.028108709237529908,006650
7,Kukdo_Chemical,Materials_&_Chemicals,2023,Q1,-0.0002980628482021075,-0.017134444615589217,-0.009636234445653757,-0.0095300274045107,-0.43415206562786746,-0.03531292145252917,0.29320363613856737,0.326424156098325,0.2064019376883517,-0.08548307251057152,0.0023006474876162836,007690
6,Moorim_P&P,Materials_&_Chemicals,2023,Q1,0.00208634450953904,0.07060981205126293,0.0037924361763430614,0.1311244573200957,0.46098046598689524,-0.050276564774381444,0.17492181395931838,0.2764420653937322,0.1511693286165432,0.0,-0.23054422571627511,009580
