,name,sector,year,quarter,자본총계변화율,매출액변화율,이익잉여금변화율,비유동부채변화율,영업이익변화율,Relative Return,전체 주주 수변화율,주주 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,Label,Code
30,Kyungbang,Materials_&_Chemicals,2017,Q1,-0.0018172435021077682,0.07752464893045097,-0.0018528525817571584,0.0008898817509203072,0.20262668444170506,-0.20297109444964215,-0.00024967415013743555,-0.019478166873086566,-0.00023201378596104938,0.0,-0.10802736495410303,000050
31,Chosun_Refractories,Materials_&_Chemicals,2017,Q1,0.0013545865858206607,0.03081658235551954,0.026091999267954802,-0.5950675153139426,-0.23158907402848694,-0.03683661793657555,-0.08302816621505604,0.07485747759101657,-0.2300300475215753,0.2849889796552839,-0.07596355103976213,000480
30,Youngpoong,Materials_&_Chemicals,2017,Q1,-0.019976726004732548,-0.044811913856212415,-0.02001396121182375,0.007847433623386246,-0.8743367667572701,0.016255738858044173,-0.025625920667047053,-0.08505658872093669,-0.037205752055485375,0.0,-0.17860269360310782,000670
30,Dongkuk_Steel,Materials_&_Chemicals,2017,Q1,-0.014253267551991744,-0.1427144843925221,-0.033524799050413945,0.05499453836445667,-0.6117554673853918,0.3951015237712541,-0.007298541114753032,-0.7143379229008184,0.0011727233026657125,0.7941959950186458,0.07657270269805329,001230
30,SeAH_Besteel,Materials_&_Chemicals,2017,Q1,0.006539352739820314,-0.1521958567248951,0.010068851522880173,0.30628272964883774,-0.4545279704926424,0.018033371813653724,-0.002787487851360293,-0.8967152101217319,0.0030220233741912184,0.0,0.01976464324261827,001430
30,KIS_Wire,Materials_&_Chemicals,2017,Q1,-0.009076915924076223,0.11409545052656278,-0.00965032322928372,-0.05537209271812249,-0.05385383399619692,0.0356018252653992,-0.02839200543207432,-0.22073065541889236,-0.024406623918719283,0.0,-0.09048702326866273,002240
30,KCC,Materials_&_Chemicals,2017,Q1,-0.009395888795514118,0.09665704410147802,0.01093788491599601,-0.013734803241111537,-0.8631011566916738,-0.09180006004576664,-0.007026455569126844,-0.16407784881442944,-0.006394446530660014,-0.0021690257704098936,-0.09435095563487861,002380
30,SeAH_Steel,Materials_&_Chemicals,2017,Q1,-0.01242979787283005,-0.038914038459560096,-0.008893234401503802,-0.019639771251003246,0.07753211807160498,0.4540690132672741,0.038312856936572715,-0.09075129264992654,0.03787124188565061,0.03742376951442694,-0.05479205532349021,003030
30,Ilshin_Spinning,Materials_&_Chemicals,2017,Q1,0.014012996342052553,-0.03639220149751665,0.013680179663432823,0.006838129381920521,0.5101361623321137,-0.009958836540721864,0.006312757688927362,-0.39218695459960995,0.0076545922469671845,0.007799131749738009,-0.17896384866021575,003200
30,Hanil_Cement,Materials_&_Chemicals,2017,Q1,0.006673519763493174,0.16746392158309653,0.0063019927753203975,0.2993655116570195,0.9460227189148177,0.0008778690431122383,-0.018194444665796228,0.20244045923880205,-0.01016439216917786,-0.04201974765255323,0.24724667222001817,003300
30,Ssangyong_Cement,Materials_&_Chemicals,2017,Q1,-0.0611770923647037,0.38640329868723866,-0.5376793536105042,0.10494516100131923,0.32639401639076115,-0.1102577500943038,-0.097904404772998,-2.2638473253932045,-0.060586991960411396,-0.08619166255690813,-0.10500396362761073,003410
30,Samsung_Fine Chemicals,Materials_&_Chemicals,2017,Q1,-0.01570687287206418,-0.16040944361337695,-0.02765793759449031,-0.003939114722949499,-0.2809108100336717,-0.019554913154870766,-0.02797164513885919,0.12626505465196902,0.0004957427742362519,-2.0120768014597243,0.19800346774592953,004000
30,Hyundai_Steel,Materials_&_Chemicals,2017,Q1,-0.006192766954276729,0.023400403921830515,-0.019084597810078874,-0.044375066382672745,0.18901631109521255,0.12902567292571532,-0.016211746117833936,-0.002747465217104006,-0.013959563868150004,-0.004251598047024796,-0.05548206728369752,004020
30,POSCO_Holdings,Materials_&_Chemicals,2017,Q1,-0.009168333279070628,-0.0971444413634368,-0.008532069343835547,0.019539285771643322,-0.6297522162761271,0.13243452545351056,0.007263644849985651,0.010303478111242437,-0.007099452046161359,0.027493478858641396,0.05270506721922645,005490
31,Korea_Petrochemical_Ind,Materials_&_Chemicals,2017,Q1,-0.04135752623997124,0.0038278275966319164,-0.054633895332561355,0.04235911299177364,-0.10415939756955628,0.28545646954342785,-0.06178617786980767,-1.034749959163538,-0.04976978450016589,-0.030501584987862262,-0.18106256263973466,006650
31,Kukdo_Chemical,Materials_&_Chemicals,2017,Q1,0.005858800231016259,-0.20716509040779973,0.006320525563557111,0.028487130893446122,-0.32672539106460996,-0.010897721168617359,-0.00542461621797985,-0.266457247966704,-0.0015611584967849534,-0.043608287199771834,-0.1830204427977577,007690
30,Moorim_P&P,Materials_&_Chemicals,2017,Q1,-0.005368442109976446,0.03343509683289869,-0.011110489401291668,-0.07698649981510419,-0.2542902895575381,-0.011706659126910138,0.019562273237807126,-0.3057984951999595,0.015636458026220934,0.0,-0.062044770337628646,009580
30,Hanwha_Solutions,Materials_&_Chemicals,2017,Q1,-0.05096676931023825,-0.017497762716941256,-0.08108832170399083,0.03262889239154254,-0.5225116067646722,0.014578311541141064,-0.008253292585355787,-0.21201073365318845,-0.012384533914382878,-0.02846576203592943,-0.015073275247809076,009830
30,OCI,Materials_&_Chemicals,2017,Q1,-0.008217405675772671,0.002242912638893202,-0.00964460023921232,-0.04147351877648142,-0.17750486087073303,-0.1673478674160112,0.033614042488132045,0.03362652998270621,0.010356967959996632,-0.26187806497401245,-0.008270790503274741,010060
30,Korea_Zinc,Materials_&_Chemicals,2017,Q1,-0.0010717916047593423,0.035278233258589586,0.0004894277021562088,-0.009143357635677862,0.01286002527204222,-0.027567733667691278,-0.010135732281653986,-0.27943036994932036,-0.008595740785178885,0.09050681680264827,-0.15872093368045864,010130
30,Lotte_Chemical,Materials_&_Chemicals,2017,Q1,-0.06983396349207438,-0.16647612737199546,-0.0527820021954859,-0.025829297800463946,-0.29270033243736426,0.22602792953499848,-0.08693616899123113,-1.2851907024079274,-0.06230239678315397,-0.14305705097341193,-0.0804443849745728,011170
30,Kumho_Petrochemical,Materials_&_Chemicals,2017,Q1,-0.047230490472039754,-0.27762604541713376,-0.036864562615012364,-0.24253859913128228,-1.2024783286459861,0.17117772688034438,-0.09880963197773474,-0.061739400017913226,-0.07819820172009995,-0.01020289781309014,-0.11729357279165345,011780
30,SKC,Materials_&_Chemicals,2017,Q1,0.014191587920097226,-0.14559257231135003,0.0024503515096414574,-0.06174783980300691,-0.43765533049519,0.16828605793078116,-0.0036389402309562335,-0.7219023716351625,0.0012846652953035775,0.11714174378342257,-0.1484645234240484,011790
31,Hansol_Chemical,Materials_&_Chemicals,2017,Q1,-0.016420439918770402,-0.12922838375349377,-0.027374119071937875,-1.1100089808557296,-0.8205875102986662,-0.04774572291784548,-0.14896958454339249,0.06939315631965781,-0.23786972868556888,3.4266870160350886,-0.16463099001068304,014680
30,Iljin_Materials,Materials_&_Chemicals,2017,Q1,-0.04628633346467437,-0.161391073567013,-0.19051711789141956,-0.06467435275080913,-1.4533239038189532,-0.14608740760210445,-0.01852830628126889,-0.8400644609938475,-0.02816913654616271,-0.026466246118894476,0.18783463840702835,020150
30,Namhae_Chemical,Materials_&_Chemicals,2017,Q1,-0.015524894960166957,0.4284526627342504,-0.019886754283985564,0.3762529408760039,2.036816903832023,-0.01601121506891916,-0.01033098772689156,-0.48088880683265756,-0.027140747641225094,0.0,-0.006348754960974548,025860
30,LG_Chem,Materials_&_Chemicals,2017,Q1,-0.06215779354187734,-0.13745583224828062,-0.00322368547630858,-1.6437251243781095,-0.4592967898213607,0.07214736604740843,-0.17399346055720533,0.06305766828365023,-0.15029146418548311,-0.12486405567642334,0.09420214324261826,051910
30,Huchems,Materials_&_Chemicals,2017,Q1,-0.016442532995830206,-0.25061901495388694,-0.03652898260436954,-0.6569529764153199,-0.6444378732065819,0.08036755631248647,0.012272188681441532,-0.17067322834740062,0.005441663736114766,0.1200087665208226,0.010368041860129795,069260
30,Huvis,Materials_&_Chemicals,2017,Q1,-0.07073055931748251,-1.0870468439519314,-0.23604585717981874,-0.003587303674329023,-0.3966872311758114,-0.043637937973189704,-0.2992755636316373,-0.9361838031446956,-0.14212237282294615,-0.26790852175122093,-0.08165756495042326,093370
30,Poongsan,Materials_&_Chemicals,2017,Q1,-0.015914254132118888,0.13122087762752166,-0.05986325352522592,0.16439822729204823,-0.36851230175072747,0.1910040725329809,-0.04167543926279449,-0.7366992163943444,-0.016521518489672538,-0.018075418944629718,-0.11636575799194962,103140
30,Korea_Steel,Materials_&_Chemicals,2017,Q1,0.0007843682747575853,0.11274451010152675,0.003814994382737469,-0.044397131118965705,-0.006821884748632989,-0.10699917179478158,-0.010674841596547191,-0.4954891755553994,-0.027140817245734805,0.0,-0.017020528822159056,104700
30,LG_Hausys,Materials_&_Chemicals,2017,Q1,0.005208327807420199,0.014860554858972308,0.01659106937894983,-0.10342188506125916,0.16077859460102983,-0.0904981365980942,-0.13868208643296476,-0.172716832619775,-0.124702171844703,-0.16316930033348576,-0.02119179615132112,108670
30,Kolon_Industries,Materials_&_Chemicals,2017,Q1,-0.0008208288117856899,0.07197806059306755,0.004387821366869771,0.11362830637787535,0.09272224452187527,-0.10928497099409629,-0.020122371081157775,-0.8776879021343971,-0.022040192247619217,-0.03733531613710461,-0.13018495353157528,120110
