,name,sector,year,quarter,자본총계변화율,매출액변화율,이익잉여금변화율,비유동부채변화율,영업이익변화율,Relative Return,전체 주주 수변화율,주주 수변화율,전체 주식 수변화율,특정 증권 등 소유 증감 수변화율,Label,Code
11,Kyungbang,Materials_&_Chemicals,2021,Q4,-0.004830080587084451,-0.2798948555327285,-0.008360731976974733,0.004303690272457028,-2.2265154741641244,0.06116283320735383,-0.6170172771814328,-0.21419217306004268,-0.5695926798285207,0.0,0.009742516297228892,000050
12,Chosun_Refractories,Materials_&_Chemicals,2021,Q4,0.01808973169136019,-0.038395108141321854,-0.0157225608294993,0.2943191106867249,0.7611544523729367,0.05506081113422295,-0.15207885431318235,0.07020493576871012,0.5624996500107851,-0.492002744720365,-0.06930700197874072,000480
11,Youngpoong,Materials_&_Chemicals,2021,Q4,0.024913218330755438,0.017830720113273912,0.027788829568474616,0.01924875812214255,0.4277841458054782,0.11680977581288515,-0.3368010267829522,-0.140209107863283,-0.5894097409600465,0.0,0.004289463338419118,000670
11,Dongkuk_Steel,Materials_&_Chemicals,2021,Q4,0.02578078501125458,-0.05366686471406101,0.07990805703506254,-0.03125762498988682,0.4167351550502236,-0.08936100550422617,-0.47894849469723444,-0.9698790516636897,-0.15080123814202273,-0.48300644259586867,-0.10572532277451015,001230
11,SeAH_Besteel,Materials_&_Chemicals,2021,Q4,-0.012631173337006585,-0.03969014409219085,-0.02106933281334089,0.054327228416520934,0.3362419755990026,-0.09706748414503329,-0.641363954745064,-1.0551650753747874,-0.5100604838758529,0.0,-0.20316972836784014,001430
11,KIS_Wire,Materials_&_Chemicals,2021,Q4,-0.005564211782624451,-0.11564150724778322,-0.023222675259117143,0.1159021505265756,0.24739026753696103,0.30511689433305617,-0.6993300546425965,-0.5357307979855557,-0.8239946661301738,0.0,-0.3393663970038052,002240
11,KCC,Materials_&_Chemicals,2021,Q4,0.0028586196007143183,-0.10411392878255032,0.0022566628465829908,-0.11891414188587279,0.2102363722063837,0.30763056150133017,-0.6345183572284916,-0.6246908247170444,-0.5924158726093458,0.034817064879335446,-0.22668254620167846,002380
11,SeAH_Steel,Materials_&_Chemicals,2021,Q4,-0.010970387790860237,-1.2398874677636633,-0.013458459982058635,-0.3748360490170102,1.9576465321769039,0.9304300948543973,-0.47393388734438746,-0.3055114086808284,-0.4056313725929048,-0.009115450993421259,-0.24562710105236968,003030
11,Ilshin_Spinning,Materials_&_Chemicals,2021,Q4,-0.014926638051963259,-0.24900066236080542,-0.0175011071716229,-0.1113036543351551,-1.8266238594457307,0.21385990084756618,-0.3410347494674193,-0.4159878428200423,0.5506761550841205,-0.017246180079338425,-0.0874746314314278,003200
11,Hanil_Cement,Materials_&_Chemicals,2021,Q4,0.0031755075696445756,0.8474796867545518,0.001250353062719256,0.006544187720160188,0.47569231182425364,0.1113676089856966,-0.28135916632750124,-0.21823661681910855,-0.23430417675791326,0.026632501072887282,0.05031170670010718,003300
11,Ssangyong_Cement,Materials_&_Chemicals,2021,Q4,0.03538148974125177,-0.14692590493153102,0.02997397259185286,0.01862033505298699,0.053191483667390904,0.04033426637883784,-0.4234295600805218,-0.5213196025824178,-0.10727137120174057,0.009919218239933913,-0.014377044351198472,003410
11,Samsung_Fine Chemicals,Materials_&_Chemicals,2021,Q4,-0.04096005756929344,-0.062428768673907564,-0.056292280337912004,0.1490277941794066,-0.20617471181659908,0.4491265150910788,-0.9324204658917068,-0.8329054345267806,-0.386473685529406,-2.095611910851269,-0.15422586022483192,004000
11,Hyundai_Steel,Materials_&_Chemicals,2021,Q4,-0.020485209106464453,-0.11137805997345085,-0.028025516299934106,0.0016359724774931417,0.05336372844655546,-0.03562352026754079,-0.7654776797823244,-0.6142719539841213,-0.5293014445700004,-0.05876053536115422,-0.1124338688577416,004020
11,POSCO_Holdings,Materials_&_Chemicals,2021,Q4,-0.014830628383656341,-0.018820938715360835,-0.015043728798431077,0.1626241854619196,0.2712675558411548,0.038278767920461684,-0.23178999196708494,-0.4066241002450155,-0.2086313111483098,0.04253305010980113,-0.1522877907377035,005490
12,Korea_Petrochemical_Ind,Materials_&_Chemicals,2021,Q4,0.004671762686590308,-0.08435529736471303,0.005525272442131968,0.12562351651926973,1.491567191639187,-0.01263467921940055,-0.6666152586549483,-0.6597616967142284,-0.2895476190869182,-0.02260301763014816,-0.12342674812716269,006650
12,Kukdo_Chemical,Materials_&_Chemicals,2021,Q4,-0.0512614190164149,-0.006060247496368909,-0.06576122229393722,-0.3232880032085321,0.1802505756125664,0.2718407611958924,-0.5144611098347314,-0.5087829287430976,-0.5019556613731142,0.0019142867660184582,-0.21792681230377672,007690
11,Moorim_P&P,Materials_&_Chemicals,2021,Q4,-0.01720967501889703,-0.16700115540425498,-0.032592842565078994,0.014743882850335566,0.31852581882970854,-0.177435517793824,-0.3572935842698688,-0.5331896720690974,-0.2360208021922614,0.0,-0.0025253282141136195,009580
11,Hanwha_Solutions,Materials_&_Chemicals,2021,Q4,-0.009473525921390946,-0.24660027789757288,-0.011922095795832144,-0.14885915618262668,0.007738467833918294,0.09151134558628872,-1.3569064060061384,-1.2025492794189443,-0.9114899900431634,-0.06633512972572864,-0.19685559025587127,009830
11,OCI,Materials_&_Chemicals,2021,Q4,-0.017905942908941652,-0.1725635525493956,-0.0200282399017655,-0.062689611700663,-0.05391331087667006,0.42757863938229124,-0.5287607994966774,-0.5288772364434882,-0.331553762063985,-0.031878320374601365,-0.34465937025774585,010060
11,Korea_Zinc,Materials_&_Chemicals,2021,Q4,-0.027584220343642496,-0.1450257776018795,-0.027616240306394424,0.0313196950716802,-0.13883859620767258,0.24756063309147236,-0.5286476025075837,-0.509650687389857,-0.4753944111716937,0.02063954506201693,0.03741380089541076,010130
11,Lotte_Chemical,Materials_&_Chemicals,2021,Q4,-0.00198709991522672,-0.037500492857212464,-0.0040228708631344645,0.09897019289120623,1.068589217640359,0.009416363797097219,-0.5216419400554422,-0.9396206779915479,-0.18932186316937694,-0.4307816977174317,-0.08246502219668136,011170
11,Kumho_Petrochemical,Materials_&_Chemicals,2021,Q4,-0.038497497758458676,0.03715390684109998,-0.05537341289356723,0.30921268248444045,0.4103853670236589,-0.05889856455098845,-0.6697356703552457,-0.6579796286481561,-0.2598450342676273,-0.06150142583727125,-0.09416117701740412,011780
11,SKC,Materials_&_Chemicals,2021,Q4,0.04067492753747237,-0.2784792616115037,0.03861698470556607,-0.28655020403190123,16.17526279011007,0.15214387232184368,-0.31066242582906645,-0.5826916904008852,-0.1839743225433632,0.04003406245438834,0.05205618089350218,011790
12,Hansol_Chemical,Materials_&_Chemicals,2021,Q4,-0.025818436275015566,-0.05585138521081334,-0.03371731030709735,0.0599865278132059,0.3688530228947582,0.4973031108551916,-0.5147150728701297,-0.43184848092101324,-0.549571960906605,0.004576506607333997,-0.10112704892016242,014680
11,Iljin_Materials,Materials_&_Chemicals,2021,Q4,-0.04433281990197102,0.23465415811655121,-0.03037707076647367,-2.6306918779602984,0.6765054808594895,0.5105553497860846,-0.06817486856435107,-0.2823505991562454,-0.27264879237121975,-0.169016730454983,0.3304388754347333,020150
11,Namhae_Chemical,Materials_&_Chemicals,2021,Q4,-0.02670446664265458,-0.17815101994535532,-0.03236732022855593,0.19923487171692844,4.561090763913345,0.19269393204436366,-0.3864502426102938,-0.4947909445094705,-0.36168535880938535,0.0,-0.08919839786107657,025860
11,LG_Chem,Materials_&_Chemicals,2021,Q4,-0.007021481139144248,0.047284166917773485,-0.00784319253304644,-0.05267838290884774,0.5263878143133462,-0.0022337943312309982,-0.5501776568435641,-0.4714957686578847,-0.41769507615388135,-0.06472297400153049,-0.1961458634203673,051910
11,Huchems,Materials_&_Chemicals,2021,Q4,-0.015602783848836177,-0.05260323022206004,-0.025483740692945567,-0.34339114775386825,-0.07146768688642857,0.3305330086725565,-1.1262088926672167,-1.3064853650127546,-0.4847330231656417,0.010793740055056067,-0.18001408623774054,069260
11,Huvis,Materials_&_Chemicals,2021,Q4,-0.022253978027121146,-0.06956367160041199,-0.03928106108571816,0.1608279969120151,0.18911372923632197,1.04023828904571,0.8125415583637858,-0.4588291104548885,-0.2914754939075963,0.33435884749360145,0.11865206989826385,093370
11,Poongsan,Materials_&_Chemicals,2021,Q4,-0.03246092530092182,-0.21615573537812138,-0.052367116272658,-0.0065256785358494,0.1815110743539995,-0.043513949166373064,-0.8685808780048598,-0.9365560098153307,-0.46392712422014637,-0.034362410398979915,-0.04412294885219337,103140
11,Korea_Steel,Materials_&_Chemicals,2021,Q4,-0.027234763275095553,-0.08684799027569623,-0.1202197629927515,0.1025792347078468,0.1755649727631,0.05955635212487516,-0.3902908133914904,-0.8388655981958144,-0.3397310432873286,0.0,-0.21108319309256518,104700
11,LG_Hausys,Materials_&_Chemicals,2021,Q4,-0.0015418619988949445,-0.10364509246088183,-0.009414150191903836,0.16562917084842788,0.23069379749938712,-0.11450910205967686,-0.4134813903808665,-0.4325619543520405,-0.25818301608912186,-0.004626468774340253,-0.20419154720537094,108670
11,Kolon_Industries,Materials_&_Chemicals,2021,Q4,-0.008044871518443575,-0.21386336973821618,0.02255162918446174,0.0772795472399892,0.821013183644075,0.31799658097160804,-0.6698480712706016,-0.8100561168323834,-0.3745124467880818,-0.02310392635477898,-0.268295896107511,120110
