Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2018,Q1,BS,유동자산,2018.03.31 현재,"728,722,736,682"
2018,Q1,BS,비유동자산,2018.03.31 현재,"408,704,071,913"
2018,Q1,BS,자산총계,2018.03.31 현재,"1,137,426,808,595"
2018,Q1,BS,유동부채,2018.03.31 현재,"520,463,912,831"
2018,Q1,BS,비유동부채,2018.03.31 현재,"19,547,942,491"
2018,Q1,BS,부채총계,2018.03.31 현재,"540,011,855,322"
2018,Q1,BS,자본금,2018.03.31 현재,"23,008,245,000"
2018,Q1,BS,이익잉여금,2018.03.31 현재,"729,805,447,768"
2018,Q1,BS,자본총계,2018.03.31 현재,"597,414,953,273"
2018,Q1,IS,매출액,2018.01.01 ~ 2018.03.31,269324793623
2018,Q1,IS,영업이익,2018.01.01 ~ 2018.03.31,5248636183
2018,Q1,IS,법인세차감전 순이익,2018.01.01 ~ 2018.03.31,8818006049
2018,Q1,IS,당기순이익,2018.01.01 ~ 2018.03.31,7067839191
2018,Q1,IS,당기순이익(손실),2018.01.01 ~ 2018.03.31,7067839191
2018,Q2,BS,유동자산,2018.06.30 현재,"696,675,569,021"
2018,Q2,BS,비유동자산,2018.06.30 현재,"407,678,376,334"
2018,Q2,BS,자산총계,2018.06.30 현재,"1,104,353,945,355"
2018,Q2,BS,유동부채,2018.06.30 현재,"454,455,377,310"
2018,Q2,BS,비유동부채,2018.06.30 현재,"22,280,154,700"
2018,Q2,BS,부채총계,2018.06.30 현재,"476,735,532,010"
2018,Q2,BS,자본금,2018.06.30 현재,"23,008,245,000"
2018,Q2,BS,이익잉여금,2018.06.30 현재,"759,883,099,129"
2018,Q2,BS,자본총계,2018.06.30 현재,"627,618,413,345"
2018,Q2,IS,매출액,2018.01.01 ~ 2018.06.30,337934904006
2018,Q2,IS,영업이익,2018.01.01 ~ 2018.06.30,26025371954
2018,Q2,IS,법인세차감전 순이익,2018.01.01 ~ 2018.06.30,37592306470
2018,Q2,IS,당기순이익,2018.01.01 ~ 2018.06.30,30077651361
2018,Q2,IS,당기순이익(손실),2018.01.01 ~ 2018.06.30,30077651361
2018,Q3,BS,유동자산,2018.09.30 현재,"727,925,429,831"
2018,Q3,BS,비유동자산,2018.09.30 현재,"411,286,632,153"
2018,Q3,BS,자산총계,2018.09.30 현재,"1,139,212,061,984"
2018,Q3,BS,유동부채,2018.09.30 현재,"466,234,867,625"
2018,Q3,BS,비유동부채,2018.09.30 현재,"18,770,432,907"
2018,Q3,BS,부채총계,2018.09.30 현재,"485,005,300,532"
2018,Q3,BS,자본금,2018.09.30 현재,"23,008,245,000"
2018,Q3,BS,이익잉여금,2018.09.30 현재,"785,989,438,728"
2018,Q3,BS,자본총계,2018.09.30 현재,"654,206,761,452"
2018,Q3,IS,매출액,2018.01.01 ~ 2018.09.30,282121034524
2018,Q3,IS,영업이익,2018.01.01 ~ 2018.09.30,11331855292
2018,Q3,IS,법인세차감전 순이익,2018.01.01 ~ 2018.09.30,32672035511
2018,Q3,IS,당기순이익,2018.01.01 ~ 2018.09.30,26106339599
2018,Q3,IS,당기순이익(손실),2018.01.01 ~ 2018.09.30,26106339599
2018,Q4,BS,유동자산,2018.12.31 현재,"808,962,547,004"
2018,Q4,BS,비유동자산,2018.12.31 현재,"411,058,049,183"
2018,Q4,BS,자산총계,2018.12.31 현재,"1,220,020,596,187"
2018,Q4,BS,유동부채,2018.12.31 현재,"531,836,681,119"
2018,Q4,BS,비유동부채,2018.12.31 현재,"19,874,647,399"
2018,Q4,BS,부채총계,2018.12.31 현재,"551,711,328,518"
2018,Q4,BS,자본금,2018.12.31 현재,"23,008,245,000"
2018,Q4,BS,이익잉여금,2018.12.31 현재,"798,717,279,315"
2018,Q4,BS,자본총계,2018.12.31 현재,"668,309,267,669"
2018,Q4,IS,매출액,2018.01.01 ~ 2018.12.31,308911889762
2018,Q4,IS,영업이익,2018.01.01 ~ 2018.12.31,12341265551
2018,Q4,IS,법인세차감전 순이익,2018.01.01 ~ 2018.12.31,20959341644
2018,Q4,IS,당기순이익,2018.01.01 ~ 2018.12.31,16033742387
2018,Q4,IS,당기순이익(손실),2018.01.01 ~ 2018.12.31,16033742387
