접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330004031,Y,00162461,한화솔루션,2014.04.30,유상증자(제3자배정),보통주,"21,656,060","5,000","16,282",2015-12-31,2015,Q4
20170331004684,Y,00162461,한화솔루션,2014.04.30,유상증자(제3자배정),보통주,"21,656,060","5,000","16,282",2016-12-31,2016,Q4
20170331004684,Y,00162461,한화솔루션,2016.02.29,-,보통주,"2,869,788","5,000",-,2016-12-31,2016,Q4
20180814000976,Y,00162461,한화솔루션,2014.04.30,유상증자(제3자배정),보통주,"21,656,060","5,000","16,282",2017-12-31,2017,Q4
20180814000976,Y,00162461,한화솔루션,2016.02.29,-,보통주,"2,869,788","5,000",-,2017-12-31,2017,Q4
20190329004259,Y,00162461,한화솔루션,2014.04.30,유상증자(제3자배정),보통주,"21,656,060","5,000","16,282",2018-12-31,2018,Q4
20190329004259,Y,00162461,한화솔루션,2016.02.29,-,보통주,"2,869,788","5,000",-,2018-12-31,2018,Q4
20190329004259,Y,00162461,한화솔루션,2018.05.02,무상감자,보통주,"1,698,965","5,000",-,2018-12-31,2018,Q4
20200402001215,Y,00162461,한화솔루션,2014.04.30,유상증자(제3자배정),보통주,"21,656,060","5,000","16,282",2019-12-31,2019,Q4
20200402001215,Y,00162461,한화솔루션,2016.02.29,-,보통주,"2,869,788","5,000",-,2019-12-31,2019,Q4
20200402001215,Y,00162461,한화솔루션,2018.05.02,무상감자,보통주,"1,698,965","5,000",-,2019-12-31,2019,Q4
20210316001231,Y,00162461,한화솔루션,2016.02.29,-,보통주,"2,869,788","5,000",-,2020-12-31,2020,Q4
20210316001231,Y,00162461,한화솔루션,2018.05.02,무상감자,보통주,"1,698,965","5,000",-,2020-12-31,2020,Q4
20220728000033,Y,00162461,한화솔루션,2016.02.29,-,보통주,"2,869,788","5,000",-,2021-12-31,2021,Q4
20220728000033,Y,00162461,한화솔루션,2018.05.02,무상감자,보통주,"1,698,965","5,000",-,2021-12-31,2021,Q4
20220728000033,Y,00162461,한화솔루션,2021.03.18,유상증자(주주배정),보통주,"31,414,000","5,000",-,2021-12-31,2021,Q4
20230315001436,Y,00162461,한화솔루션,2018.05.02,무상감자,보통주,"1,698,965","5,000",-,2022-12-31,2022,Q4
20230315001436,Y,00162461,한화솔루션,2021.03.18,유상증자(주주배정),보통주,"31,414,000","5,000",-,2022-12-31,2022,Q4
20240328000654,Y,00162461,한화솔루션,2018.05.02,무상감자,보통주,"1,698,965","5,000",-,2023-12-31,2023,Q4
20240328000654,Y,00162461,한화솔루션,2021.03.18,유상증자(주주배정),보통주,"31,414,000","5,000",-,2023-12-31,2023,Q4
20240328000654,Y,00162461,한화솔루션,2023.01.25,유상증자(주주배정),우선주,"1,742,059","5,000",-,2023-12-31,2023,Q4
20250317001024,Y,00162461,한화솔루션,2021.03.18,유상증자(주주배정),보통주,"31,414,000","5,000",-,2024-12-31,2024,Q4
20250317001024,Y,00162461,한화솔루션,2023.01.25,유상증자(주주배정),우선주,"1,742,059","5,000",-,2024-12-31,2024,Q4
