접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20190225001503,Y,00121543,무학,1973.09.19,-,보통주,"100,000","1,000","1,000",2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,1996.03.31,-,보통주,"212,900","5,000",-,2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,1998.07.14,유상증자(일반공모),보통주,"23,700","5,000","30,000",2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,1999.09.23,-,보통주,"2,366,000",500,-,2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,2001.11.16,-,보통주,"5,915,000",200,-,2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,2002.03.13,무상증자,보통주,"11,830,000",200,200,2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,2003.02.06,무상증자,보통주,"13,170,000",200,200,2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,2007.11.30,-,보통주,"1,212,561",200,200,2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,2012.03.12,주식배당,보통주,"387,439",200,200,2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,2013.03.18,주식배당,보통주,"400,000",200,200,2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,2014.03.21,주식배당,보통주,"500,000",200,200,2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,1976.04.25,유상증자(주주배정),보통주,"30,000","1,000","1,000",2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,2015.03.27,주식배당,보통주,"600,000",200,200,2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,1976.08.02,유상증자(주주배정),보통주,"20,000","1,000","1,000",2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,1978.02.28,무상증자,보통주,"50,000","1,000","1,000",2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,1980.12.09,무상증자,보통주,"495,476","1,000","1,000",2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,1981.03.27,무상증자,보통주,"1,524","1,000","1,000",2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,1984.08.31,유상증자(주주배정),보통주,"250,000","1,000","1,000",2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,1987.06.20,-,보통주,"95,000","10,000",-,2015-12-31,2015,Q4
20190225001503,Y,00121543,무학,1988.04.15,-,보통주,"11,450","10,000","10,000",2015-12-31,2015,Q4
20190225001840,Y,00121543,무학,1973.09.19,-,보통주,"100,000","1,000","1,000",2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,1996.03.31,-,보통주,"212,900","5,000",-,2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,1998.07.14,유상증자(일반공모),보통주,"23,700","5,000","30,000",2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,1999.09.23,-,보통주,"2,366,000",500,-,2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,2001.11.16,-,보통주,"5,915,000",200,-,2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,2002.03.13,무상증자,보통주,"11,830,000",200,200,2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,2003.02.06,무상증자,보통주,"13,170,000",200,200,2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,2007.11.30,-,보통주,"1,212,561",200,200,2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,2012.03.12,주식배당,보통주,"387,439",200,200,2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,2013.03.18,주식배당,보통주,"400,000",200,200,2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,2014.03.21,주식배당,보통주,"500,000",200,200,2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,1976.04.25,유상증자(주주배정),보통주,"30,000","1,000","1,000",2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,2015.03.27,주식배당,보통주,"600,000",200,200,2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,2016.03.25,주식배당,보통주,"400,000",200,200,2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,1976.08.02,유상증자(주주배정),보통주,"20,000","1,000","1,000",2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,1978.02.28,무상증자,보통주,"50,000","1,000","1,000",2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,1980.12.09,무상증자,보통주,"495,476","1,000","1,000",2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,1981.03.27,무상증자,보통주,"1,524","1,000","1,000",2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,1984.08.31,유상증자(주주배정),보통주,"250,000","1,000","1,000",2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,1987.06.20,-,보통주,"95,000","10,000",-,2016-12-31,2016,Q4
20190225001840,Y,00121543,무학,1988.04.15,-,보통주,"11,450","10,000","10,000",2016-12-31,2016,Q4
20190225002450,Y,00121543,무학,1973.09.19,-,보통주,"100,000","1,000","1,000",2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,1996.03.31,-,보통주,"212,900","5,000",-,2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,1998.07.14,유상증자(일반공모),보통주,"23,700","5,000","30,000",2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,1999.09.23,-,보통주,"2,366,000",500,-,2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,2001.11.16,-,보통주,"5,915,000",200,-,2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,2002.03.13,무상증자,보통주,"11,830,000",200,200,2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,2003.02.06,무상증자,보통주,"13,170,000",200,200,2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,2007.11.30,-,보통주,"1,212,561",200,200,2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,2012.03.12,주식배당,보통주,"387,439",200,200,2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,2013.03.18,주식배당,보통주,"400,000",200,200,2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,2014.03.21,주식배당,보통주,"500,000",200,200,2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,1976.04.25,유상증자(주주배정),보통주,"30,000","1,000","1,000",2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,2015.03.27,주식배당,보통주,"600,000",200,200,2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,2016.03.25,주식배당,보통주,"400,000",200,200,2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,1976.08.02,유상증자(주주배정),보통주,"20,000","1,000","1,000",2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,1978.02.28,무상증자,보통주,"50,000","1,000","1,000",2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,1980.12.09,무상증자,보통주,"495,476","1,000","1,000",2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,1981.03.27,무상증자,보통주,"1,524","1,000","1,000",2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,1984.08.31,유상증자(주주배정),보통주,"250,000","1,000","1,000",2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,1987.06.20,-,보통주,"95,000","10,000",-,2017-12-31,2017,Q4
20190225002450,Y,00121543,무학,1988.04.15,-,보통주,"11,450","10,000","10,000",2017-12-31,2017,Q4
20190401004891,Y,00121543,무학,1973.09.19,-,보통주,"100,000","1,000","1,000",2018-12-31,2018,Q4
20190401004891,Y,00121543,무학,1996.03.31,-,보통주,"212,900","5,000",-,2018-12-31,2018,Q4
20190401004891,Y,00121543,무학,1998.07.14,유상증자(일반공모),보통주,"23,700","5,000","30,000",2018-12-31,2018,Q4
20190401004891,Y,00121543,무학,1999.09.23,-,보통주,"2,366,000",500,-,2018-12-31,2018,Q4
20190401004891,Y,00121543,무학,2001.11.16,-,보통주,"5,915,000",200,-,2018-12-31,2018,Q4
20190401004891,Y,00121543,무학,2002.03.13,무상증자,보통주,"11,830,000",200,200,2018-12-31,2018,Q4
20190401004891,Y,00121543,무학,2003.02.06,무상증자,보통주,"13,170,000",200,200,2018-12-31,2018,Q4
20190401004891,Y,00121543,무학,2007.11.30,-,보통주,"1,212,561",200,200,2018-12-31,2018,Q4
20190401004891,Y,00121543,무학,2012.03.12,주식배당,보통주,"387,439",200,200,2018-12-31,2018,Q4
