,name,year,quarter,sector,Relative Return,영업이익 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,매출액 변화율,이익잉여금 변화율,비유동부채 변화율,Label,Code
8,하이트진로,2022,Q4,생활소비재,-0.1655980592687614,-0.7197917538727413,-1.8706032194121973,-0.01132933907094602,-0.06303004997257622,0.043660870690116926,-0.11882171472162495,-0.024821968334735087,000080
8,CJ,2022,Q4,생활소비재,0.30441975423708406,2.1376614948970563,4.3611276291525245,-0.008030520405196917,0.05711972209123073,0.0036583103570728692,0.06137434687826837,-0.13613870129101321,001040
8,대상,2022,Q4,생활소비재,-0.08923692255085477,-0.7954001557956532,0.7651202583773185,-0.03298693252591467,-0.04740834479098843,0.04412935487793668,-0.058448110548983356,-0.042117077353037366,001680
8,오리온,2022,Q4,생활소비재,0.10855591507111939,-0.19310459343529252,-0.26986886976590296,0.03978035289763504,0.03233184670521361,0.005013610747107045,3.2428251193503366,0.011134679133489672,001800
8,아모레G,2022,Q4,생활소비재,0.36847177590264235,-32.69608720422283,-141.48871777387623,0.042376921615041585,0.07926811037255965,0.1017160969475237,0.14783534822077682,-0.21228938790982174,002790
8,남양유업,2022,Q4,생활소비재,0.5235422488945236,0.530968192579546,3.3116899916236227,0.012255476621716666,-0.04342257354875434,-0.04534736664342465,-0.13746055571484883,-0.14136842400622174,003920
8,농심,2022,Q4,생활소비재,0.2016242895254007,1.0400446447513647,0.33527585946457017,0.014723608494296991,0.019043821869767052,0.0237604616585414,-0.007922505023881699,0.04817080089397604,004370
8,빙그레,2022,Q4,생활소비재,0.06132704440180467,-1.142617706079672,-1.1728136428951776,0.0495169484249649,-0.2668707962055288,0.07996038940522832,-0.02217756729297704,0.05721983925373751,005180
8,롯데칠성,2022,Q4,생활소비재,0.11564108964957731,-0.6730020847668907,-0.9644364836883959,0.018313980273676256,-0.14974042272832733,0.0040115646990470655,-0.06941438689503832,-0.1154013960664157,005300
8,현대그린푸드,2022,Q4,생활소비재,0.09549891179523978,-0.3026898765828345,-0.022721135483531607,0.07013876234070904,-0.028060673529708646,0.04003523810020959,-0.1492388980962881,0.0,005440
8,삼립식품,2022,Q4,생활소비재,-0.020178529963050418,0.31085930694234687,0.08162211860090718,-0.011448642458073532,0.013300088447233405,0.045342747673101425,-0.09392542037997931,0.05611561802100263,005610
8,크라운제과,2022,Q4,생활소비재,0.02591918420730959,2.350758028498844,42.58136925749689,-0.04607874302136816,0.18879779178375,-0.0958933622042133,0.08504671329204072,-0.03870077982092998,005740
8,GS리테일,2022,Q4,생활소비재,0.013185223195090315,-0.05259671956832601,-2.6372518329084444,-0.029509213403292378,-0.03875415593334941,-0.0291979241815018,-0.015954727869326835,-0.10480710195193943,007070
8,오뚜기,2022,Q4,생활소비재,0.011826179063082597,-0.31252595549142415,1.8352083421298264,0.13961735031705902,-0.03784446586923562,0.05695353699668915,0.5927322164075752,0.006792620522862752,007310
8,한국전력,2022,Q4,생활소비재,-0.03004031582717491,0.11389259372617078,0.15567755553960705,0.025637365940627932,-0.021543733789984754,-0.6392366775685115,0.1607553623461897,0.05526042307158455,015760
8,KT&G,2022,Q4,생활소비재,0.024287988770526243,-0.26148508007643667,-1.135320805013867,-0.015764116922174165,-0.05949286382427499,-0.015994091697991597,-0.22823319432296163,-0.11801050185888873,033780
8,무학,2022,Q4,생활소비재,0.031195378885913425,0.30249374819756714,-2.426717305447454,0.05993235148378173,0.04592929938074364,0.08525206690736553,-0.02960729839632059,0.09152075309320146,033920
8,한국가스공사,2022,Q4,생활소비재,-0.2132611802953765,13.19454730929445,-3.5517420963094,0.052017823786621786,0.7091868526707263,0.22492939826979064,-0.049648183595025985,-0.043305680653114534,036460
