,name,year,quarter,sector,Relative Return,영업이익 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,매출액 변화율,이익잉여금 변화율,비유동부채 변화율,Label,Code
13,하이트진로,2021,Q3,생활소비재,0.08553042000862286,-0.08061077428503849,-0.5571987962744418,-0.010429713121749784,-0.017256904544062146,0.023598230002784604,0.007834902605450944,0.20334813704858318,000080
13,CJ,2021,Q3,생활소비재,0.019682560711275984,1.1887310916577118,1.5274439073273611,-0.0010171429316341296,-0.0018017796429269373,0.01294688481611983,0.0010053258070599203,-0.049183820687011576,001040
13,대상,2021,Q3,생활소비재,-0.029237376103471387,-0.2985676566318719,-0.29697704121157387,0.04099591593784102,0.06554593341225501,0.026442307744815485,0.013072277985940017,0.017341955966959574,001680
13,오리온,2021,Q3,생활소비재,0.05424610026085463,3.3849944457679797,8.657845119813922,0.003449369446522743,0.214837875991706,0.800574194613731,0.008205447039801639,-0.041456974598205895,001800
13,아모레G,2021,Q3,생활소비재,-0.08556041872996603,1.0288646889652249,-0.7858977716274244,0.08861735067847731,-0.014947328756923284,0.018567930205739547,0.4087790155799227,-0.00833068060234668,002790
13,남양유업,2021,Q3,생활소비재,-0.1549867908396843,0.014671512088517469,-0.18591826146493418,-0.016377330673513324,0.008210283836541876,-0.01589649551061645,-0.003931316577776789,0.0018168583606366084,003920
13,농심,2021,Q3,생활소비재,-0.010734772595054225,1.563081266438171,0.757859249945346,-0.00478453812924029,0.03529462346066081,0.010720752177248105,-0.03804880052532156,0.10709349271989102,004370
13,빙그레,2021,Q3,생활소비재,0.025614074810165338,0.2352288552999322,0.5748714542675595,0.0046739451202113536,0.10559552175377829,0.9306133576446585,0.03780316183399424,0.06609510289579595,005180
13,롯데칠성,2021,Q3,생활소비재,0.0729633033194919,0.9122489392336841,2.1896845680038,0.005777892870768131,0.05387957579753966,0.042638731008894926,-0.08143507061958122,0.2759766312462517,005300
13,현대그린푸드,2021,Q3,생활소비재,0.02095656937228,-0.3394213413084195,-0.3204910368982107,-0.03524828556496851,0.11909523418874501,0.010775177517396983,-0.02492368101262099,0.011690806518644348,005440
