,name,year,quarter,sector,Relative Return,영업이익 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,매출액 변화율,이익잉여금 변화율,비유동부채 변화율,Label,Code
30,하이트진로,2017,Q2,생활소비재,0.06856733350009801,-2.136123171146868,-1.7708285686901073,1.7273490862779184e-05,0.19088435899838396,0.058471993297237956,0.0705316149159343,-0.001981459988192033,000080
30,CJ,2017,Q2,생활소비재,-0.13370168117654951,-0.836325297712728,-0.8500881165783496,6.742038822782348e-07,-0.5853995723223742,0.0031935988091149614,-0.9234042174282954,0.045448715919286786,001040
30,대상,2017,Q2,생활소비재,-0.06228111840310379,-0.08890308343998543,-0.2744133071247773,0.03111158702325123,0.001926642825770486,0.02783919423005643,0.011012804249244335,-0.124502577508572,001680
30,오리온,2017,Q2,생활소비재,-0.2537593226356348,0.2867179953906869,-4.68358155228902,1.165631959954108,0.36595567151290775,3.6149592305155203,47.92166337625026,-0.005459134665010176,001800
30,아모레G,2017,Q2,생활소비재,-0.19942881632401815,-0.9934095464386377,-0.9795733384194539,-0.0005100049089176162,-0.8996253487953264,0.0009177839002851851,-0.012717444828105995,0.15783766278717792,002790
30,남양유업,2017,Q2,생활소비재,-0.22634890191258605,-0.11850397060452522,-7.597568023759442,0.05339397829551418,0.10123093327320243,0.003240749186000036,-0.09662522282409203,-0.12800420780693628,003920
30,농심,2017,Q2,생활소비재,-0.032183292021169714,-0.3950029615563534,-0.3783038047026013,0.03286657001082993,-0.012783161930996711,0.009831763806827043,-0.11474294815587871,-0.03910110997365216,004370
30,빙그레,2017,Q2,생활소비재,-0.11675163638520118,2.7336904914440185,1.7550434283695724,0.0009996270025556253,0.3916989207258108,0.37999964719396795,-0.17043401869136499,-0.10708634507915683,005180
30,롯데칠성,2017,Q2,생활소비재,-0.14032625642741683,-0.12322719489161793,-2.523479118310555,0.06438326581714704,0.1792300207977644,-0.02781567930068629,0.4609220713342408,-0.21125151497241576,005300
30,현대그린푸드,2017,Q2,생활소비재,0.08208728133176543,-0.010416110060238126,-0.3103699300097693,0.030483046298233063,-0.060731701811129746,0.020599854500151782,-0.036577105062885584,-0.2418276399515148,005440
30,삼립식품,2017,Q2,생활소비재,-0.27094591828379594,0.6192334251613347,2.6499109252148436,0.044315067362157734,0.02455782884435287,0.10340468706494432,-0.09351265187611224,-0.12994220669409448,005610
30,크라운제과,2017,Q2,생활소비재,-0.31204707644521473,-0.83334299375836,-1.0625287369069822,-0.003660246041658599,-0.3303735657295507,-0.00031474532683695156,0.007827908401027095,-0.23437317751347925,005740
30,GS리테일,2017,Q2,생활소비재,-0.2715185981900748,1.3601833555323113,0.831687863288127,0.06371877479366739,0.139269506665485,0.07750258411839184,0.014449875821862523,-0.21420762367075274,007070
30,오뚜기,2017,Q2,생활소비재,-0.07445487434312986,0.47497970984782745,0.15435556350646573,0.026289184850993852,-0.041743409965979916,0.033061465451725836,-0.0029427882710244546,-0.08551896752858136,007310
30,한국전력,2017,Q2,생활소비재,0.0010448224569447623,-1.4353287073649839,2.235185994642637,0.009667662288813217,-0.1278223572873567,0.006772553544130977,0.02273278906745335,-0.22390797118682276,015760
