,Feature,Importance
0,F_영업이익 변화율,0.18177278502490318
1,F_법인세차감전 순이익 변화율,0.1701860154076703
2,F_비유동자산 변화율,0.16587810472936018
3,F_매출액 변화율,0.16508679837225904
4,F_이익잉여금 변화율,0.16167010991707603
5,F_비유동부채 변화율,0.15540618654873123
