code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
270,Kia,Transportation,2019,Q2,12950871000000.0,25018818000000.0,37969689000000.0,8601624000000.0,5647400000000.0,14249024000000.0,20040035000000.0,23720665000000.0,8846729000000.0,438521000000.0,514433000000.0,409754000000.0,409754000000.0,,
660,SK_Hynix,Electronics,2019,Q2,11891852000000.0,45753516000000.0,57645368000000.0,6717338000000.0,4981937000000.0,11699275000000.0,40610540000000.0,45946093000000.0,5995713000000.0,365401000000.0,487275000000.0,377235000000.0,377235000000.0,3657652000000.0,
3550,LG_Corporation,etc,2019,Q2,451889000000.0,9064486000000.0,9516375000000.0,157570000000.0,82750000000.0,240320000000.0,5953437000000.0,9276055000000.0,98267000000.0,32669000000.0,34792000000.0,27231000000.0,27231000000.0,879359000000.0,,,
3670,POSCO_Future_M,Electronics,2019,Q2,439919749374.0,700238368619.0,1140158117993.0,222806059561.0,30830873151.0,253636932712.0,664068430157.0,886521185281.0,358123874410.0,16234981460.0,18751110872.0,16066757572.0,16066757572.0,30494110000.0,
5380,Hyundai_Motor,Transportation,2019,Q2,23929191000000.0,48295638000000.0,72224829000000.0,14195159000000.0,4668572000000.0,18863731000000.0,49148003000000.0,53361098000000.0,12952915000000.0,673872000000.0,1253852000000.0,1017689000000.0,1017689000000.0,1488993000000.0,
5490,POSCO_Holdings,Metal,2019,Q2,17599358118224.0,37038220057223.0,54637578175447.0,3105705013576.0,5138815862554.0,8244520876130.0,45819332122657.0,46393057299317.0,7475853979115.0,724298409509.0,745482629324.0,545381748420.0,545381748420.0,482403125000.0,,
5930,Samsung_Electronics,Electronics,2019,Q2,72045329000000.0,140705389000000.0,212750718000000.0,34868869000000.0,2493071000000.0,37361940000000.0,168897297000000.0,175388778000000.0,38149674000000.0,2797158000000.0,4304753000000.0,4063169000000.0,4063169000000.0,897514000000.0,
6400,Samsung_SDI,Electronics,2019,Q2,3471336368406.0,11472558547343.0,14943894915749.0,2347423663288.0,1752626825289.0,4100050488577.0,356712130000.0,5703999873433.0,10843844427172.0,1967121459775.0,88506967963.0,73375103398.0,80586064013.0,80586064013.0,
9150,Samsung_Electro_Mechanics,Electronics,2019,Q2,2305936840058.0,3011092240627.0,5317029080685.0,908465327841.0,124994673625.0,1033460001466.0,388003400000.0,4283569079219.0,1244940666114.0,121860300407.0,173438342389.0,367401001483.0,367401001483.0,377126678123.0,
9540,Korea_Shipbuilding_&_Offshore_Engineering,Transportation,2019,Q2,1410299651000.0,9898050201000.0,11308349852000.0,351222098000.0,62428218000.0,413650316000.0,16534184381000.0,10894699536000.0,1433614330000.0,35542588000.0,64088706000.0,-51672147000.0,-51672147000.0,353865580000.0,
