code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
270,Kia,Transportation,2023,Q2,21346490000000.0,29378790000000.0,50725280000000.0,14415566000000.0,5202753000000.0,19618319000000.0,27777308000000.0,31106961000000.0,16397721000000.0,3166968000000.0,6549914000000.0,5603215000000.0,5603215000000.0,,
660,SK_Hynix,Electronics,2023,Q2,17122135000000.0,75619764000000.0,92741899000000.0,14100240000000.0,21890303000000.0,35990543000000.0,50982808000000.0,56751356000000.0,5725439000000.0,-2059979000000.0,-2565860000000.0,-1707050000000.0,-1707050000000.0,3657652000000.0,
3550,LG_Corporation,etc,2023,Q2,1756914000000.0,8192216000000.0,9949130000000.0,202894000000.0,166159000000.0,369053000000.0,8138095000000.0,9580077000000.0,120908000000.0,47133000000.0,64700000000.0,45654000000.0,45654000000.0,801613000000.0,,,
3670,POSCO_Future_M,Electronics,2023,Q2,2640163189710.0,2881220359031.0,5521383548741.0,1086339448340.0,1943566031716.0,3029905480056.0,1005451835105.0,2491478068685.0,1108437614089.0,48164763155.0,55114736406.0,49272834937.0,49272834937.0,38731610000.0,
5380,Hyundai_Motor,Transportation,2023,Q2,24096799000000.0,61387985000000.0,85484784000000.0,20711825000000.0,5809261000000.0,26521086000000.0,54796539000000.0,58963698000000.0,20773227000000.0,1846886000000.0,3723515000000.0,3125043000000.0,3125043000000.0,1488993000000.0,
5490,POSCO_Holdings,Metal,2023,Q2,4345961818052.0,47416513215299.0,51762475033351.0,98217049584.0,4014972762191.0,4113189811775.0,47800453913423.0,47649285221576.0,,145821846196.0,133510948720.0,180304455340.0,180304455340.0,482403125000.0,,
5930,Samsung_Electronics,Electronics,2023,Q2,73472493000000.0,212555100000000.0,286027593000000.0,38302556000000.0,29536245000000.0,67838801000000.0,213225614000000.0,218188792000000.0,39729088000000.0,-3698103000000.0,9468528000000.0,9584633000000.0,9584633000000.0,897514000000.0,
6400,Samsung_SDI,Electronics,2023,Q2,6852509527584.0,12912393385869.0,19764902913453.0,5428521088637.0,1197678728631.0,6626199817268.0,356712130000.0,7712781070133.0,13138703096185.0,5028033022797.0,127396226355.0,100619958934.0,116133985983.0,116133985983.0,
9150,Samsung_Electro_Mechanics,Electronics,2023,Q2,4117531855945.0,4187090869173.0,8304622725118.0,2132490307053.0,385665579515.0,2518155886568.0,388003400000.0,5786466838550.0,1756927950318.0,80993519842.0,115352418926.0,103061255911.0,103061255911.0,127744360762.0,
9540,Korea_Shipbuilding_&_Offshore_Engineering,Transportation,2023,Q2,1672166825000.0,9784157582000.0,11456324407000.0,127675023000.0,51464864000.0,179139887000.0,16756092498000.0,11277184520000.0,56555936000.0,-2357104000.0,8631168000.0,8010896000.0,8010896000.0,353865580000.0,
10130,Korea_Zinc,Metal,2023,Q2,3956586852778.0,5669504424681.0,9626091277459.0,1272989275957.0,29546625597.0,1302535901554.0,7287193766723.0,8323555375905.0,1787398880287.0,164623039107.0,188005037672.0,141639632567.0,141639632567.0,99315790000.0,
10950,S_Oil,Chemistry,2023,Q2,8361599000000.0,10773492000000.0,19135091000000.0,7765667000000.0,3001412000000.0,10767079000000.0,6704953000000.0,8368012000000.0,7652820000000.0,35001000000.0,-36398000000.0,-24490000000.0,-24490000000.0,291512000000.0,
11170,Lotte_Chemical,Chemistry,2023,Q2,5975866288646.0,15030289331337.0,21006155619983.0,4298654082822.0,3802157756349.0,8100811839171.0,213877095000.0,10371008033340.0,12905343780812.0,3434314805089.0,-49731885805.0,-43845759176.0,-24629570349.0,-24629570349.0,
12330,Hyundai_Mobis,Transportation,2023,Q2,17530472000000.0,18860597000000.0,36391069000000.0,8212052000000.0,1644071000000.0,9856123000000.0,25595178000000.0,26534946000000.0,10389626000000.0,346456000000.0,512603000000.0,414951000000.0,414951000000.0,491096000000.0,
15760,Korea_Electric_Power,Electronics,2023,Q2,10520148000000.0,121082624000000.0,131602772000000.0,37950864000000.0,77741127000000.0,115691991000000.0,4053578000000.0,-1728754000000.0,15910781000000.0,19089564000000.0,-878875000000.0,-1522424000000.0,-1143029000000.0,-1143029000000.0,
17670,SK_Telecom,Communication,2023,Q2,4563493000000.0,20426064000000.0,24989557000000.0,4909017000000.0,9395150000000.0,14304167000000.0,15022614000000.0,10685390000000.0,3119228000000.0,379110000000.0,362632000000.0,272801000000.0,272801000000.0,30493000000.0,,
18260,Samsung_SDS,IT_Service,2023,Q2,3781344458031.0,3570647488504.0,7351991946535.0,897058190780.0,509364210291.0,1406422401071.0,38688900000.0,4846597270456.0,5945569545464.0,1278814996698.0,78413353276.0,100618998278.0,78995904599.0,78995904599.0,
18880,Hanon_Systems,Machines,2023,Q2,1625970957783.0,5183684092211.0,6809655049994.0,1752969566126.0,2367199706077.0,4120169272203.0,2274843565728.0,2689485777791.0,890022585686.0,62986970169.0,101748453539.0,95825622412.0,95825622412.0,53380000000.0,
28260,Samsung_C&T,Distribution,2023,Q2,8336275968994.0,35905714157048.0,44241990126042.0,7812248324719.0,8088053259813.0,15900301584532.0,9204357454740.0,28341688541510.0,6347967629715.0,292292538190.0,587581395356.0,479580612273.0,479580612273.0,18721909500.0,
30200,KT_Corporation,Communication,2023,Q2,6172521000000.0,23419636000000.0,29592157000000.0,6153715000000.0,8663792000000.0,14817507000000.0,14774650000000.0,4487418000000.0,407424000000.0,394651000000.0,305055000000.0,305055000000.0,1564499000000.0,12428997000000.0,,
33780,KT&G,Food,2023,Q2,3486331195087.0,6220738592424.0,9707069787511.0,1725334571491.0,68623137069.0,1793957708560.0,954959485000.0,441851570490.0,7913112078951.0,882640778674.0,243789763516.0,275517706440.0,201946988688.0,201946988688.0,
34220,LG_Display,Electronics,2023,Q2,6173455000000.0,24234578000000.0,30408033000000.0,14936319000000.0,9070742000000.0,24007061000000.0,2360780000000.0,6400972000000.0,4329254000000.0,-1501544000000.0,193036000000.0,457071000000.0,457071000000.0,1789079000000.0,
34730,SK_Inc,etc,2023,Q2,1377859000000.0,27138973000000.0,28516832000000.0,4772431000000.0,7254399000000.0,12026830000000.0,12982387000000.0,16490002000000.0,109818000000.0,-234458000000.0,-191925000000.0,-191925000000.0,790791000000.0,16143000000.0,,
35420,NAVER,IT_Service,2023,Q2,1443498946546.0,13605878195254.0,15049377141800.0,1635414466296.0,2826255827444.0,4461670293740.0,10782664239578.0,10587706848060.0,1416485379695.0,432476396149.0,539623612450.0,411029588821.0,411029588821.0,16481339500.0,,,
35720,Kakao,IT_Service,2023,Q2,1810312627137.0,9475168833527.0,11285481460664.0,2403430754394.0,1578095689606.0,3981526444000.0,1530746473319.0,7303955016664.0,,117204495006.0,113861328130.0,92897361083.0,92897361083.0,44476329000.0,,
36570,NCSoft,IT_Service,2023,Q2,2236717979944.0,2020210001080.0,4256927981024.0,460958552283.0,630430516195.0,1091389068478.0,3403193092294.0,3165538912546.0,402552869512.0,34022898994.0,34116704468.0,27142942540.0,27142942540.0,10977011000.0,,
51900,LG_Household_&_Health_Care,Chemistry,2023,Q2,1284991950121.0,3823344752974.0,5108336703095.0,479731979416.0,164739034788.0,644471014204.0,4255817637279.0,4463865688891.0,925627329331.0,71652389813.0,69355305326.0,53913710687.0,53913710687.0,88589470000.0,
51910,LG_Chem,Chemistry,2023,Q2,7882397000000.0,25313140000000.0,33195537000000.0,5492824000000.0,7305894000000.0,12798718000000.0,17177550000000.0,20396819000000.0,5301868000000.0,-2212000000.0,-37693000000.0,80457000000.0,80457000000.0,391406000000.0,
66570,LG_Electronics,Electronics,2023,Q2,10660476000000.0,20636562000000.0,31297038000000.0,13176612000000.0,7201723000000.0,20378335000000.0,904169000000.0,6925229000000.0,10918703000000.0,7507657000000.0,293799000000.0,545590000000.0,478742000000.0,478742000000.0,
68270,Celltrion,Medicine_Production,2023,Q2,2816272319870.0,3129323944020.0,5945596263890.0,1385444969017.0,286944953632.0,1672389922649.0,146390862000.0,3822988192199.0,4273206341241.0,422964370544.0,162953833142.0,176147050596.0,139897465079.0,139897465079.0,
86280,Hyundai_Glovis,Transportation,2023,Q2,6398096343863.0,5217191740132.0,11615288083995.0,3483654670253.0,2025225261075.0,5508879931328.0,18750000000.0,6106408152667.0,4991704111133.0,253636769164.0,289052822388.0,237362244374.0,237362244374.0,5885434246647.0,
90430,Amorepacific,Chemistry,2023,Q2,1382326140020.0,3907151267475.0,5289477407495.0,304725119558.0,120102068435.0,424827187993.0,4086967302927.0,4864650219502.0,605265173942.0,6756689663.0,12392465150.0,11791944102.0,11791944102.0,34525294500.0,
