code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
270,Kia,Transportation,2021,Q3,16190926000000.0,26265911000000.0,42456837000000.0,10984437000000.0,6795714000000.0,17780151000000.0,20911412000000.0,24676686000000.0,9319638000000.0,240985000000.0,239404000000.0,190267000000.0,190267000000.0,,
660,SK_Hynix,Electronics,2021,Q3,16093817000000.0,59310085000000.0,75403902000000.0,8932008000000.0,11049642000000.0,19981650000000.0,49661366000000.0,55422252000000.0,11521825000000.0,4182591000000.0,4590532000000.0,3358333000000.0,3358333000000.0,3657652000000.0,
3550,LG_Corporation,etc,2021,Q3,1769894000000.0,8112939000000.0,9882833000000.0,143302000000.0,128594000000.0,271896000000.0,7927440000000.0,9610937000000.0,151398000000.0,99356000000.0,103353000000.0,83940000000.0,83940000000.0,801613000000.0,,,
3670,POSCO_Future_M,Electronics,2021,Q3,2102299339813.0,1511928539471.0,3614227879284.0,287456388090.0,1012176833758.0,1299633221848.0,825263925166.0,2314594657436.0,492023233788.0,30893590099.0,38764275206.0,36458746135.0,36458746135.0,38731610000.0,
5380,Hyundai_Motor,Transportation,2021,Q3,22107711000000.0,56321215000000.0,78428926000000.0,16205394000000.0,7700141000000.0,23905535000000.0,50598586000000.0,54523391000000.0,12336575000000.0,-292600000000.0,6893000000.0,,,1488993000000.0,
5490,POSCO_Holdings,Metal,2021,Q3,24842655660060.0,38510944972349.0,63353600632409.0,6270412022556.0,8764362173631.0,15034774196187.0,48997388311193.0,48318826436222.0,11314723632472.0,2295695564204.0,2474422454328.0,1840068246557.0,1840068246557.0,482403125000.0,,
5930,Samsung_Electronics,Electronics,2021,Q3,73253025000000.0,167431393000000.0,240684418000000.0,49597918000000.0,3696390000000.0,53294308000000.0,182526994000000.0,187390110000000.0,53919812000000.0,10581181000000.0,10668887000000.0,8594666000000.0,8594666000000.0,897514000000.0,
6400,Samsung_SDI,Electronics,2021,Q3,4019035128898.0,12339150201487.0,16358185330385.0,3009500212589.0,1406364792946.0,4415865005535.0,356712130000.0,6284762352463.0,11942320324850.0,2909698525665.0,204839265613.0,242280295336.0,196430598717.0,196430598717.0,
9150,Samsung_Electro_Mechanics,Electronics,2021,Q3,3602002174358.0,3348126983616.0,6950129157974.0,1672032954660.0,141990233923.0,1814023188583.0,388003400000.0,5136105969391.0,1920862136452.0,358208209243.0,392105290695.0,281888651406.0,281888651406.0,595767388672.0,
9540,Korea_Shipbuilding_&_Offshore_Engineering,Transportation,2021,Q3,1579719566000.0,9505125271000.0,11084844837000.0,201766058000.0,177662662000.0,379428720000.0,16260107001000.0,10705416117000.0,36732308000.0,-2021281000.0,111942515000.0,97481819000.0,97481819000.0,353865580000.0,
10130,Korea_Zinc,Metal,2021,Q3,4017076054123.0,3947580079724.0,7964656133847.0,911789424480.0,84510269367.0,996299693847.0,6897776178747.0,6968356440000.0,1705841344379.0,218873476339.0,251070627501.0,185739513536.0,185739513536.0,94350000000.0,
10950,S_Oil,Chemistry,2021,Q3,7782784000000.0,10309001000000.0,18091785000000.0,8206998000000.0,3234086000000.0,11441084000000.0,4994882000000.0,6650701000000.0,7052480000000.0,548870000000.0,472946000000.0,334406000000.0,334406000000.0,291512000000.0,
11170,Lotte_Chemical,Chemistry,2021,Q3,5701916799621.0,10856533966882.0,16558450766503.0,2514920733113.0,1729015574660.0,4243936307773.0,171377095000.0,10894037780734.0,12314514458730.0,3587898011429.0,206382783723.0,198040418802.0,155743957059.0,155743957059.0,
12330,Hyundai_Mobis,Transportation,2021,Q3,14369755000000.0,16707591000000.0,31077346000000.0,5202198000000.0,1564608000000.0,6766806000000.0,23431082000000.0,24310540000000.0,6474093000000.0,259040000000.0,337802000000.0,275523000000.0,275523000000.0,491096000000.0,
15760,Korea_Electric_Power,Electronics,2021,Q3,8520744000000.0,105564301000000.0,114085045000000.0,21537782000000.0,42171765000000.0,63709547000000.0,4053578000000.0,32706455000000.0,50375498000000.0,16116214000000.0,-1239375000000.0,-1293498000000.0,-1026168000000.0,-1026168000000.0,
17670,SK_Telecom,Communication,2021,Q3,4863868000000.0,27303554000000.0,32167422000000.0,4724185000000.0,9830959000000.0,14555144000000.0,14688324000000.0,17612278000000.0,3027403000000.0,319552000000.0,229888000000.0,158393000000.0,158393000000.0,44639000000.0,,
18260,Samsung_SDS,IT_Service,2021,Q3,4157766564646.0,2577530516569.0,6735297081215.0,885560677838.0,225791655352.0,1111352333190.0,38688900000.0,4532261526386.0,5623944748025.0,1229291219977.0,111693052521.0,130033852677.0,94265809396.0,94265809396.0,
18880,Hanon_Systems,Machines,2021,Q3,1499976083026.0,3349684571563.0,4849660654589.0,1351633657430.0,2308803188796.0,3660436846226.0,916748675990.0,1189223808363.0,680357512032.0,26671717431.0,10627494045.0,9530449509.0,9530449509.0,53380000000.0,
28260,Samsung_C&T,Distribution,2021,Q3,8176338892463.0,34834996908853.0,43016134941396.0,7715009828547.0,7733505880827.0,15448515709374.0,7637328567749.0,27567619232022.0,5072002390775.0,-120649150853.0,951727554587.0,707221197818.0,707221197818.0,18851450600.0,
30200,KT_Corporation,Communication,2021,Q3,7533014000000.0,21074472000000.0,28607486000000.0,6419383000000.0,8596833000000.0,15016216000000.0,13591270000000.0,4664705000000.0,259128000000.0,309296000000.0,228693000000.0,228693000000.0,1564499000000.0,11746554000000.0,,
33780,KT&G,Food,2021,Q3,4514481278536.0,5547566956586.0,10062048235122.0,1683707297004.0,120732157787.0,1804439454791.0,954959485000.0,783714100209.0,8257608780331.0,930419847902.0,324295257788.0,406301672003.0,297604249243.0,297604249243.0,
34220,LG_Display,Electronics,2021,Q3,8355142000000.0,20250386000000.0,28605528000000.0,12882565000000.0,5058157000000.0,17940722000000.0,6634945000000.0,10664806000000.0,6977999000000.0,158301000000.0,272897000000.0,244723000000.0,244723000000.0,1789079000000.0,
34730,SK_Inc,etc,2021,Q3,2148467000000.0,23932538000000.0,26081005000000.0,3841415000000.0,6554511000000.0,10395926000000.0,12154718000000.0,15685079000000.0,136761000000.0,81188000000.0,67828000000.0,67828000000.0,617852000000.0,15385000000.0,,
35420,NAVER,IT_Service,2021,Q3,1349025617142.0,10729440210456.0,12078465827598.0,1264659017601.0,1935663429652.0,3200322447253.0,8872875842468.0,8878143380345.0,1264534001915.0,398360266811.0,591530960379.0,438184683856.0,438184683856.0,16481339500.0,,,
35720,Kakao,IT_Service,2021,Q3,2413504533661.0,6287417847634.0,8700922381295.0,1719047066450.0,700616694998.0,2419663761448.0,593426823688.0,6281258619847.0,,96465370036.0,164112872955.0,220455222107.0,220455222107.0,44586132000.0,,
36570,NCSoft,IT_Service,2021,Q3,2315349406475.0,2046391668003.0,4361741074478.0,437416385800.0,775782493670.0,1213198879470.0,2944736992884.0,,452345153241.0,82101544556.0,116029621346.0,90635104009.0,90635104009.0,10977011000.0,,
