code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
270,Kia,Transportation,2016,Q4,13405152000000.0,22774359000000.0,36179511000000.0,9654996000000.0,4904394000000.0,14559390000000.0,17860267000000.0,21620121000000.0,8783852000000.0,520700000000.0,246222000000.0,200192000000.0,200192000000.0,,
660,SK_Hynix,Electronics,2016,Q4,7933301000000.0,23465792000000.0,31399093000000.0,4351661000000.0,3955919000000.0,8307580000000.0,16022210000000.0,23091513000000.0,5324265000000.0,1497755000000.0,1500085000000.0,1476765000000.0,1476765000000.0,,
3550,LG_Corporation,etc,2016,Q4,351135000000.0,8009287000000.0,8360422000000.0,135045000000.0,189764000000.0,324809000000.0,4729281000000.0,8035613000000.0,95688000000.0,47749000000.0,51744000000.0,1022000000.0,1022000000.0,,,,
3670,POSCO_Future_M,Electronics,2016,Q4,401678076431.0,301659255882.0,703337332313.0,113324213021.0,1968051370.0,115292264391.0,538494360660.0,588045067922.0,279634411520.0,30030377369.0,30661017637.0,23205774781.0,23205774781.0,,
5380,Hyundai_Motor,Transportation,2016,Q4,24175403000000.0,45562266000000.0,69737669000000.0,11209671000000.0,6242005000000.0,17451676000000.0,48111726000000.0,52285993000000.0,10632730000000.0,-9969453000000.0,-8515483000000.0,,,,
5490,POSCO_Holdings,Metal,2016,Q4,11732675842563.0,40323077102943.0,52055752945506.0,2697251936985.0,5029054084751.0,7726306021736.0,42943049526282.0,44329446923770.0,6441673380568.0,488066521278.0,467252929695.0,449629568979.0,449629568979.0,,,
5930,Samsung_Electronics,Electronics,2016,Q4,69981128000000.0,104821831000000.0,174802959000000.0,34076122000000.0,3180075000000.0,37256197000000.0,140747574000000.0,137546762000000.0,35311382000000.0,5154133000000.0,5880101000000.0,4668372000000.0,4668372000000.0,,
6400,Samsung_SDI,Electronics,2016,Q4,2744508422610.0,10346825627085.0,13091334049695.0,1765267182488.0,1127984605069.0,2893251787557.0,356712130000.0,4745808046275.0,10198082262138.0,1089423777592.0,-50375079113.0,109585788742.0,67985763673.0,67985763673.0,
9150,Samsung_Electro_Mechanics,Electronics,2016,Q4,1714031592302.0,3358534852026.0,5072566444328.0,760069869185.0,300180671245.0,1060250540430.0,388003400000.0,4012315903898.0,1014934668839.0,-75733544954.0,-37123786585.0,-9396086425.0,-9396086425.0,,
9540,Korea_Shipbuilding_&_Offshore_Engineering,Transportation,2016,Q4,12372120461000.0,17194768745000.0,29566889206000.0,11882223893000.0,3865128226000.0,15747352119000.0,11714089790000.0,13819537087000.0,4547071686000.0,76614642000.0,-385935152000.0,-342718748000.0,-342718748000.0,,
10130,Korea_Zinc,Metal,2016,Q4,2399095958795.0,3480561856041.0,5879657814836.0,411098641498.0,125225591913.0,536324233411.0,5191209256866.0,5343333581425.0,1387493128219.0,210757514520.0,211259733649.0,160042657660.0,160042657660.0,,
10950,S_Oil,Chemistry,2016,Q4,7973051000000.0,5977625000000.0,13950676000000.0,4832781000000.0,2732648000000.0,7565429000000.0,4739108000000.0,6385247000000.0,4557139000000.0,368016000000.0,189748000000.0,154803000000.0,154803000000.0,291512000000.0,
11170,Lotte_Chemical,Chemistry,2016,Q4,3692778095452.0,10093132493302.0,13785910588754.0,2474068374787.0,2625976764989.0,5100045139776.0,171377095000.0,7730796464233.0,8685865448978.0,2278825491521.0,539552518427.0,519631887791.0,392286419791.0,392286419791.0,
12330,Hyundai_Mobis,Transportation,2016,Q4,10929098000000.0,13833918000000.0,24763016000000.0,4229131000000.0,438590000000.0,4667721000000.0,18622828000000.0,20095295000000.0,5555788000000.0,655279000000.0,691239000000.0,539517000000.0,539517000000.0,,
15760,Korea_Electric_Power,Electronics,2016,Q4,9953230000000.0,95367899000000.0,105321129000000.0,19168796000000.0,30685625000000.0,49854421000000.0,3209820000000.0,37709843000000.0,55466708000000.0,15334275000000.0,-61250000000.0,-282523000000.0,-217667000000.0,-217667000000.0,
17670,SK_Telecom,Communication,2016,Q4,3661115000000.0,21787459000000.0,25448574000000.0,4464160000000.0,6727460000000.0,11191620000000.0,13902627000000.0,14256954000000.0,3058445000000.0,874116000000.0,716652000000.0,550924000000.0,550924000000.0,,,
18260,Samsung_SDS,IT_Service,2016,Q4,2871763196992.0,2448990408114.0,5320753605106.0,747806487542.0,61218483776.0,809024971318.0,38688900000.0,3279401340557.0,4511728633788.0,1092510894188.0,69440290568.0,76835383368.0,55603761978.0,55603761978.0,
18880,Hanon_Systems,Machines,2016,Q4,865459820042.0,1692336648578.0,2557796468620.0,628376318764.0,342073350753.0,970449669517.0,1336230467219.0,1587346799103.0,632477845737.0,11777206753.0,40089583628.0,27218067607.0,27218067607.0,,
28260,Samsung_C&T,Distribution,2016,Q4,9473378076910.0,25742852309087.0,35244765977469.0,9991234865140.0,7311234943894.0,17302469809034.0,5193849801010.0,17942296168435.0,5676631600945.0,137641710968.0,193897949610.0,154052340714.0,154052340714.0,,
