code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
30200,KT_Corporation,Communication,2020,Q2,7451436000000.0,20126566000000.0,27578002000000.0,6562159000000.0,7904310000000.0,14466469000000.0,13111533000000.0,4339675000000.0,252702000000.0,224709000000.0,165768000000.0,165768000000.0,1564499000000.0,11084867000000.0,,
33780,KT&G,Food,2020,Q2,4457429393081.0,4935513456916.0,9392942849997.0,1573895690130.0,106352848922.0,1680248539052.0,954959485000.0,532422125257.0,7712694310945.0,908092653424.0,369878259101.0,376017051352.0,274850239288.0,274850239288.0,
34220,LG_Display,Electronics,2020,Q2,6465839000000.0,19835618000000.0,26301457000000.0,9810910000000.0,6620925000000.0,16431835000000.0,5829430000000.0,9869622000000.0,4891108000000.0,-551268000000.0,-622126000000.0,-456084000000.0,-456084000000.0,1789079000000.0,
34730,SK_Inc,etc,2020,Q2,921232000000.0,22011445000000.0,22932677000000.0,2780873000000.0,5937898000000.0,8718771000000.0,10681730000000.0,14213906000000.0,43985000000.0,246864000000.0,53362000000.0,53362000000.0,498072000000.0,15385000000.0,,
35420,NAVER,IT_Service,2020,Q2,912220782543.0,6293486279418.0,7205707061961.0,917090354651.0,242704930705.0,1159795285356.0,7188030314472.0,6045911776605.0,993666897855.0,362134740078.0,345931411480.0,253778572169.0,253778572169.0,16481339500.0,,,
35720,Kakao,IT_Service,2020,Q2,1198575346416.0,5476743982906.0,6675319329322.0,1091942166437.0,226746271026.0,1318688437463.0,416872802873.0,5356630891859.0,,55720954931.0,50443744798.0,34118857947.0,34118857947.0,43973079000.0,,
36570,NCSoft,IT_Service,2020,Q2,2134481097717.0,1348845537947.0,3483326635664.0,310039623610.0,389453840321.0,699493463931.0,2613531159709.0,,195709896090.0,225330506809.0,220547517840.0,162317206224.0,162317206224.0,10977011000.0,,
51900,LG_Household_&_Health_Care,Chemistry,2020,Q2,865412553769.0,3422817919987.0,4288230473756.0,739613804922.0,46721071093.0,786334876015.0,3388285890607.0,3501895597741.0,945519482037.0,167279823676.0,273027337858.0,217202673688.0,217202673688.0,88589470000.0,
51910,LG_Chem,Chemistry,2020,Q2,9215101000000.0,19809473000000.0,29024574000000.0,6404347000000.0,5805426000000.0,12209773000000.0,14469859000000.0,16814801000000.0,5287415000000.0,315067000000.0,261499000000.0,193992000000.0,193992000000.0,391406000000.0,
66570,LG_Electronics,Electronics,2020,Q2,8157900000000.0,19647516000000.0,27805416000000.0,10008570000000.0,8189479000000.0,18198049000000.0,904169000000.0,5744033000000.0,9607367000000.0,6349975000000.0,97368000000.0,324051000000.0,250455000000.0,250455000000.0,
68270,Celltrion,Medicine_Production,2020,Q2,2025165163967.0,2128280316649.0,4153445480616.0,676006418464.0,300752645021.0,976759063485.0,134939385000.0,2365412365774.0,3176686417131.0,404273535265.0,189518478864.0,186124860308.0,143506729740.0,143506729740.0,
86280,Hyundai_Glovis,Transportation,2020,Q2,3429325979500.0,4527103851554.0,7956429831054.0,1890247716550.0,1989597556487.0,3879845273037.0,18750000000.0,4076584558017.0,2648565567170.0,110594635863.0,114156016640.0,94738509063.0,94738509063.0,3872081207436.0,
90430,Amorepacific,Chemistry,2020,Q2,1283842142590.0,3589787470829.0,4873629613419.0,274478065294.0,150312498565.0,424790563859.0,3802420121998.0,4448839049560.0,727566405048.0,60725392252.0,49969074229.0,36813924660.0,36813924660.0,34508160000.0,
96770,SK_Innovation,Chemistry,2020,Q2,1654297527000.0,15592344102000.0,17246641629000.0,871131674000.0,2489623982000.0,3360755656000.0,9198629418000.0,13885885973000.0,455877139000.0,-151058841000.0,-130508923000.0,,,468569950000.0,
