,name,year,quarter,sector,Relative Return,국제유가 변화율,매출액 변화율,유동자산 변화율,영업이익 변화율,자산총계 변화율,비유동자산 변화율,Label,Code
7,SK텔레콤,2023,Q1,커뮤니케이션서비스,0.032823120372152716,-0.08337411073888668,0.006759626331215296,-0.06911517042953841,1.1358117308532232,-0.03187474058551709,-0.02209312551684106,-0.12633529861621448,017670
7,제일기획,2023,Q1,커뮤니케이션서비스,-0.08124400252393199,-0.08337411073888668,-0.121192904736103,-0.2408839965092454,-0.7911847592282029,-0.15314703349718706,0.006126323116726562,-0.021654007406326094,030000
7,KT,2023,Q1,커뮤니케이션서비스,0.010661895697450643,-0.08337411073888668,0.010097930860139215,0.055827162856962875,2.492787531383012,-0.001014439781162113,-0.016776106577371275,-0.04013117666181618,030200
7,LG유플러스,2023,Q1,커뮤니케이션서비스,-0.016454861470923503,-0.08337411073888668,-0.016874991011031293,0.036204678679259805,-0.05753122353743345,0.018182476281228155,0.012429686725137001,-0.14252943247576966,032640
7,SBS,2023,Q1,커뮤니케이션서비스,-0.20884391983456269,-0.08337411073888668,-0.4691618462355285,-0.046256917617871096,-1.2111766850839403,-0.025332844873640847,-0.009343220466213165,-0.28628315730740905,034120
7,NAVER,2023,Q1,커뮤니케이션서비스,0.00631858920626744,-0.08337411073888668,-0.06411961274103295,-0.1626471105166566,0.04240629294011011,0.07919277222433974,0.12055648537622798,0.013203277882944876,035420
7,엔씨소프트,2023,Q1,커뮤니케이션서비스,-0.050681063999825866,-0.08337411073888668,-0.142590752851804,-0.026748909866025183,0.46629513586774873,0.0025225270044695325,0.043079481097554995,-0.3421236263262457,036570
