,name,year,quarter,sector,Relative Return,국제유가 변화율,매출액 변화율,유동자산 변화율,영업이익 변화율,자산총계 변화율,비유동자산 변화율,Label,Code
26,SK텔레콤,2018,Q2,커뮤니케이션서비스,0.25329261677180526,0.11515816784752042,-0.015627373652267407,-0.12209372050103517,-0.0026485618417524392,-0.028425972783139297,-0.0021514953556308614,0.09907619067919897,017670
26,제일기획,2018,Q2,커뮤니케이션서비스,0.1291982357360479,0.11515816784752042,0.254748586121782,-0.04397717547131341,3.9585017986757265,-0.02907691553433056,-0.0025096289699270136,0.1817587279625133,030000
26,KT,2018,Q2,커뮤니케이션서비스,0.12804049882701565,0.11515816784752042,-0.0032877543716102187,-0.007286790219520944,0.008853707243972053,-0.010614258300428836,-0.011760382493162469,0.11044707413812602,030200
26,LG유플러스,2018,Q2,커뮤니케이션서비스,0.33774745853397536,0.11515816784752042,-0.0007107879726874211,-0.05379228040360773,0.09953488372093022,-0.02669071151932767,-0.011800608316541172,0.011272667533378855,032640
26,SBS,2018,Q2,커뮤니케이션서비스,-0.20013132934481254,0.11515816784752042,0.24758694719477736,-0.09448601206932483,0.9087661668729277,-0.035227859113986515,0.021982037982442693,0.08764858807709541,034120
26,NAVER,2018,Q2,커뮤니케이션서비스,0.1451806233370187,0.11515816784752042,0.062215284027964834,-0.010545476323290837,0.055454385423371555,0.014166969810505803,0.03396170523040354,-0.16782385035637076,035420
26,엔씨소프트,2018,Q2,커뮤니케이션서비스,0.15361572200702928,0.11515816784752042,-0.09608247118324897,-0.09977402967742166,-0.18427785473244596,-0.04435865374052028,0.017699838844223548,0.2947537311917189,036570
