,name,year,quarter,sector,Relative Return,국제유가 변화율,매출액 변화율,유동자산 변화율,영업이익 변화율,자산총계 변화율,비유동자산 변화율,Label,Code
9,SK텔레콤,2022,Q3,커뮤니케이션서비스,0.01864789207147642,-0.11299650647329962,0.0014129801759459326,0.02624570072093202,0.020502358992131375,-0.010716638333569506,-0.019692461079776846,-0.05874943564335185,017670
9,제일기획,2022,Q3,커뮤니케이션서비스,0.06391421923812787,-0.11299650647329962,0.06328292242083311,0.1189880854043488,0.09199399702363609,0.0901069422358649,0.04545803813005622,-0.1466436054507237,030000
9,KT,2022,Q3,커뮤니케이션서비스,-0.00291953180614948,-0.11299650647329962,0.016010263284410353,0.03532195693368445,0.06630069098230207,0.029357848766070616,0.027435917191915404,-0.1392767187364564,030200
9,LG유플러스,2022,Q3,커뮤니케이션서비스,-0.01898226500035678,-0.11299650647329962,0.020183002815427953,-0.07233309138613375,0.12792371945383008,-0.01778617951083339,0.002372512427252671,-0.05470524741470588,032640
9,SBS,2022,Q3,커뮤니케이션서비스,-0.27190250710621316,-0.11299650647329962,-0.07846052532924686,-0.19576314458652455,-0.4735682739735978,-0.03455118922154221,0.13503704731461763,0.3599824512713839,034120
9,NAVER,2022,Q3,커뮤니케이션서비스,-0.2505031089986652,-0.11299650647329962,-0.012209262245062247,0.047334644448358665,0.06443075137938914,0.02136554758932263,0.017851755967861482,0.07535334644320188,035420
9,엔씨소프트,2022,Q3,커뮤니케이션서비스,0.2541229426276293,-0.11299650647329962,-0.042000621660016946,0.08227150445614062,0.2325504740199733,0.04449036692851993,-0.009213161112910595,-0.1420235943519082,036570
