,Feature,Importance
0,M_국제유가 변화율,0.20660988074059414
1,F_매출액 변화율,0.19769589653973396
2,F_유동자산 변화율,0.1606221796093181
3,F_영업이익 변화율,0.15091917693456217
4,F_자산총계 변화율,0.14718426905021806
5,F_비유동자산 변화율,0.13696859712557347
