Year,Quarter,sj_div,account_nm,thstrm_dt,thstrm_amount
2019,Q1,BS,유동자산,2019.03.31 현재,"909,814,689,852"
2019,Q1,BS,비유동자산,2019.03.31 현재,"1,554,348,705,221"
2019,Q1,BS,자산총계,2019.03.31 현재,"2,464,163,395,073"
2019,Q1,BS,유동부채,2019.03.31 현재,"505,880,512,758"
2019,Q1,BS,비유동부채,2019.03.31 현재,"63,182,685,812"
2019,Q1,BS,부채총계,2019.03.31 현재,"569,063,198,570"
2019,Q1,BS,자본금,2019.03.31 현재,"30,413,210,000"
2019,Q1,BS,이익잉여금,2019.03.31 현재,"1,816,006,944,665"
2019,Q1,BS,자본총계,2019.03.31 현재,"1,895,100,196,503"
2019,Q1,IS,매출액,2019.01.01 ~ 2019.03.31,481378910530
2019,Q1,IS,영업이익,2019.01.01 ~ 2019.03.31,22909785062
2019,Q1,IS,법인세차감전 순이익,2019.01.01 ~ 2019.03.31,30945981827
2019,Q1,IS,당기순이익,2019.01.01 ~ 2019.03.31,23520547732
2019,Q1,IS,당기순이익(손실),2019.01.01 ~ 2019.03.31,23520547732
2019,Q2,BS,유동자산,2019.06.30 현재,"893,235,941,730"
2019,Q2,BS,비유동자산,2019.06.30 현재,"1,584,455,870,590"
2019,Q2,BS,자산총계,2019.06.30 현재,"2,477,691,812,320"
2019,Q2,BS,유동부채,2019.06.30 현재,"517,122,666,510"
2019,Q2,BS,비유동부채,2019.06.30 현재,"61,610,745,431"
2019,Q2,BS,부채총계,2019.06.30 현재,"578,733,411,941"
2019,Q2,BS,자본금,2019.06.30 현재,"30,413,210,000"
2019,Q2,BS,이익잉여금,2019.06.30 현재,"1,819,464,194,786"
2019,Q2,BS,자본총계,2019.06.30 현재,"1,898,958,400,379"
2019,Q2,IS,매출액,2019.01.01 ~ 2019.06.30,465048363480
2019,Q2,IS,영업이익,2019.01.01 ~ 2019.06.30,3632295740
2019,Q2,IS,법인세차감전 순이익,2019.01.01 ~ 2019.06.30,13593308108
2019,Q2,IS,당기순이익,2019.01.01 ~ 2019.06.30,3457250121
2019,Q2,IS,당기순이익(손실),2019.01.01 ~ 2019.06.30,3457250121
2019,Q3,BS,유동자산,2019.09.30 현재,"792,329,965,380"
2019,Q3,BS,비유동자산,2019.09.30 현재,"1,737,733,928,111"
2019,Q3,BS,자산총계,2019.09.30 현재,"2,530,063,893,491"
2019,Q3,BS,유동부채,2019.09.30 현재,"556,662,824,756"
2019,Q3,BS,비유동부채,2019.09.30 현재,"61,020,403,015"
2019,Q3,BS,부채총계,2019.09.30 현재,"617,683,227,771"
2019,Q3,BS,자본금,2019.09.30 현재,"30,413,210,000"
2019,Q3,BS,이익잉여금,2019.09.30 현재,"1,832,585,110,656"
2019,Q3,BS,자본총계,2019.09.30 현재,"1,912,380,665,720"
2019,Q3,IS,매출액,2019.01.01 ~ 2019.09.30,473019782786
2019,Q3,IS,영업이익,2019.01.01 ~ 2019.09.30,10795136376
2019,Q3,IS,법인세차감전 순이익,2019.01.01 ~ 2019.09.30,17434556498
2019,Q3,IS,당기순이익,2019.01.01 ~ 2019.09.30,13120915870
2019,Q3,IS,당기순이익(손실),2019.01.01 ~ 2019.09.30,13120915870
2019,Q4,BS,유동자산,2019.12.31 현재,"750,893,973,769"
2019,Q4,BS,비유동자산,2019.12.31 현재,"1,746,046,480,387"
2019,Q4,BS,자산총계,2019.12.31 현재,"2,496,940,454,156"
2019,Q4,BS,유동부채,2019.12.31 현재,"516,795,186,467"
2019,Q4,BS,비유동부채,2019.12.31 현재,"63,760,193,074"
2019,Q4,BS,부채총계,2019.12.31 현재,"580,555,379,541"
2019,Q4,BS,자본금,2019.12.31 현재,"30,413,210,000"
2019,Q4,BS,이익잉여금,2019.12.31 현재,"1,836,791,702,914"
2019,Q4,BS,자본총계,2019.12.31 현재,"1,916,385,074,615"
2019,Q4,IS,매출액,2019.01.01 ~ 2019.12.31,486246992307
2019,Q4,IS,영업이익,2019.01.01 ~ 2019.12.31,12010041918
2019,Q4,IS,법인세차감전 순이익,2019.01.01 ~ 2019.12.31,19802871185
2019,Q4,IS,당기순이익,2019.01.01 ~ 2019.12.31,16172991326
2019,Q4,IS,당기순이익(손실),2019.01.01 ~ 2019.12.31,16172991326
