,name,sector,year,quarter,Relative Return,자본총계변화율,매출액변화율,비유동부채변화율,영업이익변화율,이익잉여금변화율,Label,Code
17,Kyungbang,Materials_&_Chemicals,2020,Q2,0.03337209649874409,-0.01662466319102096,-0.30734160826130696,-0.007077124870782825,0.08081915313825772,-0.01785872188126625,0.359479460513127,000050
18,Chosun_Refractories,Materials_&_Chemicals,2020,Q2,-0.008360758983627092,-0.08293577933984997,0.11596517020427222,-0.1217198190016,1.3397007918715327,-0.08730150199418363,-0.17296592598944555,000480
17,S_hynix,Technology,2020,Q2,0.06271836086656019,-0.026243493168132126,-0.18579422862190587,0.012681546862921556,-1.4382946574620865,-0.029463561197450305,-0.15924965846836467,000660
17,Youngpoong,Materials_&_Chemicals,2020,Q2,-0.06545464205196391,0.0029352865542522366,0.06651319941108569,0.01591643676561172,0.5376625483664935,0.002913262504945502,-0.1947066441078469,000670
17,Dongkuk_Steel,Materials_&_Chemicals,2020,Q2,-0.18596123113872556,-0.0239308488413148,-0.04458364543033588,0.028397157790764793,-0.8711334111358244,-0.09970404776646213,0.27662220495357087,001230
17,SeAH_Besteel,Materials_&_Chemicals,2020,Q2,-0.3131866937782486,-0.013594106115926152,0.3241123398863429,0.1584984989191589,2.8608874126100146,-0.02000780717357542,0.15934972454983742,001430
17,KIS_Wire,Materials_&_Chemicals,2020,Q2,-0.13665685840283417,-0.0042155778556791645,0.06041042131240992,-0.030254579173645935,0.5182465271927492,-0.002999073757935289,-0.06580744707980804,002240
17,KCC,Materials_&_Chemicals,2020,Q2,0.0,-0.09739937120165276,-0.043070475434028754,-0.03192759653473343,-0.21378043336836372,-0.08629146345083982,-0.16876343533902338,002380
17,Korea_Shell_Petroleum,Energy_&_Utilities,2020,Q2,-0.04922960380317867,-0.06764792869590397,0.08527844184041034,-0.48196458308987045,0.024746045464398847,-0.07444248528742903,-0.23321249978808783,002960
17,SeAH_Steel,Materials_&_Chemicals,2020,Q2,-0.29233174461867184,-0.005688511569875931,0.8418025233297858,0.47624108476195903,1.0442100613463134,-0.006129302551701521,0.19104081335411421,003030
17,Ilshin_Spinning,Materials_&_Chemicals,2020,Q2,-0.16432144878989294,0.0030440972174696768,0.2186400544241942,0.021679883787003806,1.4568950648995524,0.0031543756665440847,0.11507910285134088,003200
17,Hanil_Cement,Materials_&_Chemicals,2020,Q2,-0.031148671811592366,-0.000867763210285144,1.1029988551112508,-0.394927284953978,1.0521982310185067,-3.4541195979675976e-05,0.18055018114283383,003300
17,Ssangyong_Cement,Materials_&_Chemicals,2020,Q2,-0.005216583020350357,0.01231648420914866,-0.23622397456436484,-0.059439528685437004,-1.65594546407538,0.02626232797219885,-0.0636729345038417,003410
17,Samsung_Fine Chemicals,Materials_&_Chemicals,2020,Q2,-0.11651990594792613,-0.044475446121968965,0.1673397755745658,0.08444120223751772,0.35375131411339134,-0.06495205901652645,-0.06813088789796531,004000
17,Hyundai_Steel,Materials_&_Chemicals,2020,Q2,-0.23695199778322887,-0.004023425281419746,0.11237570136979935,-0.015531426210499744,1.4305365827997414,0.00032206911679077965,-0.034317374547353535,004020
18,Hansol_Technics,Technology,2020,Q2,-0.2389944467397038,-0.024841560381516414,-0.1538146184395548,-0.020956214070046775,0.44505575825443,-0.38300249481115545,0.2022095376339496,004710
17,POSCO_Holdings,Materials_&_Chemicals,2020,Q2,-0.12278658263626466,0.0032311549048931187,0.1556750096145707,0.14098308970281626,1.236787272958943,0.0025247546360125384,-0.10145083972454097,005490
18,Samsung_Electronics,Technology,2020,Q2,0.055370387893587225,-0.007449142135378617,0.05447621041331163,-0.10816993804911079,-0.5327995546677933,-0.00649075788766762,-0.08304019893085547,005930
18,Samsung_SDI,Technology,2020,Q2,0.20977796002267834,-0.020719084973179758,-0.1632316546734498,-0.0189345923426818,3.179073107634878,-0.01775321963205445,0.31879287096728287,006400
18,Korea_Petrochemical_Ind,Materials_&_Chemicals,2020,Q2,-0.05883612631292698,-0.03250076599122953,0.11488038956832236,-0.10431115905280874,2.5106380882736383,-0.0396892754532443,0.09859670830978007,006650
18,Kukdo_Chemical,Materials_&_Chemicals,2020,Q2,0.009799678582253918,-0.010235121426324323,0.08508582198747727,-0.06845353361524853,-0.2547063145410513,-0.015168900939465324,-0.3218306557680173,007690
17,Daeduck_Electronics,Technology,2020,Q2,-0.10727568675248741,-0.3476251874452121,3.373828658316331,0.18431541888867042,5.7291744249227525,-4.663218646339343,-0.41217271492577734,008060
18,Samsung_Electro-Mechanics,Technology,2020,Q2,-0.029593147069947756,-0.011311873949176876,0.10484189444621406,0.009464982879890727,0.6802282500272898,-0.2635919697760234,0.13961326434202415,009150
17,Moorim_P&P,Materials_&_Chemicals,2020,Q2,-0.11386571211174354,-0.003548174043843444,0.1376927479596981,-0.006251803674993228,0.2685386961505236,-0.006545624814388473,-0.206082057563306,009580
17,Hanwha_Solutions,Materials_&_Chemicals,2020,Q2,-0.09221231686967615,-0.005232162205286661,0.09728956794112475,-0.026940415227407533,-0.1293741296880464,-0.003964279510294544,0.2517285029367726,009830
17,OCI,Materials_&_Chemicals,2020,Q2,-0.24996739344018007,0.01187727234725644,0.2946852967244131,0.08183655745696394,0.7795563893542641,0.01600027426615913,-0.1325808001110421,010060
17,Korea_Zinc,Materials_&_Chemicals,2020,Q2,0.026785728467806302,-0.020956624502683097,0.06301245741010753,-0.00036151957889263286,0.13557352010563506,-0.021230990994615118,-0.24408591691150494,010130
17,IS_Dongseo,Technology,2020,Q2,-0.12365461586586265,-0.016593748255606,-0.6394817559698918,0.1439823723937339,-1.33817917449025,-0.02446592980378126,0.06937807695979231,010780
17,S-Oil,Energy_&_Utilities,2020,Q2,-0.20456936258244088,0.01059571783239055,0.3330762876310346,0.08283403160219005,0.8362915529685265,0.017305335879478023,-0.06589722393188671,010950
17,LG_Innotek,Technology,2020,Q2,0.009295741818941133,-0.01220788279457019,0.23324522485460442,-0.16187864955837172,0.6197470425156519,-0.02614053699237817,0.3349112920199145,011070
17,Lotte_Chemical,Materials_&_Chemicals,2020,Q2,0.0566201624688524,-0.002552835752851701,0.21868979169241654,0.08573984965393167,1.2312832070568815,-0.002369098551399107,-0.31218670062449516,011170
17,Kumho_Petrochemical,Materials_&_Chemicals,2020,Q2,0.03330239493296813,-0.039843756146626275,0.19817846511397863,-0.013849277387571135,0.3033695665402928,-0.03868027197937951,-0.046099104341359054,011780
17,SKC,Materials_&_Chemicals,2020,Q2,-0.07984377363636377,-0.0019147982303211464,0.3941000897800171,-1.0441963898723245,0.008107758995960945,-0.0022045991569326073,0.44620146226382845,011790
18,Hansol_Chemical,Materials_&_Chemicals,2020,Q2,-0.05356140103820173,-0.057645933238632985,0.016223287734515424,0.19987068328968327,-0.08186065925322872,-0.06235548991741391,0.4471590848525783,014680
17,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2020,Q2,-0.11993659168385498,-0.00450810236400212,0.13121401821713974,-0.0004504902571427216,1.934705593244184,-0.006810070973109594,-0.1694746728923662,015760
18,Samsung_SDS,Technology,2020,Q2,-0.036352440333097064,-0.017728430338884715,0.002777199749802395,0.26958040552642093,0.057526471666675016,-0.023121896985298207,-0.04953195896468987,018260
17,Iljin_Materials,Materials_&_Chemicals,2020,Q2,-0.08315089200700301,-0.027362123627505452,0.06349184782608697,-0.008336491095111809,-0.10885045778229907,-0.04057130888920413,0.40420953763394957,020150
17,Korea_Electric_Terminal,Energy_&_Utilities,2020,Q2,-0.23606473882191334,-0.011484821058635797,0.2128574192030065,-0.04789240821181351,0.7216941366448237,-0.004763875386112115,0.12786098991610728,025540
17,Namhae_Chemical,Materials_&_Chemicals,2020,Q2,0.05267873918966856,-0.028981514789357288,0.07597683295434698,-0.10386589334210172,-0.5859417529674245,-0.03618987844716837,-0.15749259002562488,025860
17,LG_Display,Technology,2020,Q2,-0.13023332947808594,0.04425279058369924,-0.09141899410923449,0.032530489662600526,0.004408452815468089,0.07269346531749199,-0.15449604108354098,034220
17,NAVER_Corp,Technology,2020,Q2,0.10167669419989352,-0.059294361061688505,-0.08247233403984278,-0.022382525788191776,-0.11269897585816535,-0.036963153112405056,0.40781314123755324,035420
17,Korea_Gas_Corporation,Energy_&_Utilities,2020,Q2,-0.23695826837166087,0.08175823907753166,0.49116008019241386,0.004318334340881802,1.0879307514416217,0.11853480713684372,0.04298022321314582,036460
17,NCSOFT,Technology,2020,Q2,0.39796205705352206,-0.029152679281451377,0.7180523319981457,-0.10062354302693177,0.08279544163916941,-0.06294743331844876,0.18133473083333135,036570
17,Hanmi_Semiconductor,Technology,2020,Q2,0.04211237031990997,-0.07191420788311342,-0.5701531327579761,-0.07524378378611396,-1.7974175466119253,-0.0837403418650331,-0.09239312115482441,042700
17,KEPCO_KPS,Energy_&_Utilities,2020,Q2,-0.06202322054861456,-0.039309565585013084,-0.31579029315693163,-0.29904015588804067,-0.3809947793340336,-0.03964755983094004,-0.1888580533539187,051600
17,LG_Chem,Materials_&_Chemicals,2020,Q2,0.14516579077310224,-0.01233296835132136,0.03158449792320761,0.10405571392260071,-1.1972425239901807,-0.013455131235663886,0.412406258945425,051910
