,name,sector,year,quarter,Relative Return,자본총계변화율,매출액변화율,비유동부채변화율,영업이익변화율,이익잉여금변화율,Label,Code
33,Kyungbang,Materials_&_Chemicals,2016,Q2,0.020586711241119927,-0.018270173519452593,-0.009641115993443305,0.01125685316924141,-0.24138701055714362,-0.01864300434932642,-0.11368872612632375,000050
34,Chosun_Refractories,Materials_&_Chemicals,2016,Q2,0.059136418843459104,-0.0025703412378079715,0.040068238067542894,0.352710639620582,0.233012653404286,-0.017820953262567274,-0.11802747473988154,000480
33,S_hynix,Technology,2016,Q2,-0.1059730268930863,-0.013597490461988215,-0.10478242965390483,-0.09637128956871988,0.19461865342377138,-0.020618706584395685,0.14474421949051217,000660
33,Youngpoong,Materials_&_Chemicals,2016,Q2,-0.015364888482547641,-0.009593883180147866,-0.1444334107050611,0.010965276296554194,-0.22930755590233254,-0.009612082431807778,-0.12113691807951146,000670
33,Dongkuk_Steel,Materials_&_Chemicals,2016,Q2,0.1851933265937307,-0.01762110383677684,-0.17785252810305274,-0.08034683111449237,-1.4034243148426198,-0.04188323662417992,0.17844715719719292,001230
33,SeAH_Besteel,Materials_&_Chemicals,2016,Q2,-0.04175020632160409,-0.01284108408654494,-0.08913243992680275,-0.011439330285476501,-0.4643354617469053,-0.01945778114919605,-0.09045948717189395,001430
33,KIS_Wire,Materials_&_Chemicals,2016,Q2,0.15049424222300745,-0.005294222525985992,-0.0762301838081838,-0.06750865832728992,-1.1361804949665308,-0.00507641970497974,-0.15846370566274112,002240
33,KCC,Materials_&_Chemicals,2016,Q2,-0.012778207346378025,0.038181076762604294,-0.14704468196155118,0.05874469977218333,-0.2200061365129613,-0.011500376657158862,-0.07722562305771277,002380
33,Korea_Shell_Petroleum,Energy_&_Utilities,2016,Q2,0.016064972110685142,-0.0927875985416271,-0.049920724972341235,0.07994066253480414,-0.08470084590711235,-0.10224508292317336,-0.1024208257330319,002960
33,SeAH_Steel,Materials_&_Chemicals,2016,Q2,0.2593806477227066,-0.004577025727339201,-0.12522309408924848,0.03814212945255302,0.0511708311687642,-0.00981245979292189,-0.010001199554671679,003030
33,Ilshin_Spinning,Materials_&_Chemicals,2016,Q2,-0.092348353693945,-0.007656778413778653,-0.1939987457838559,0.008247822346487688,-0.7452712278161138,-0.008546907485390554,-0.1354751611530852,003200
33,Hanil_Cement,Materials_&_Chemicals,2016,Q2,-0.13402762936880566,-0.010998375743993094,-0.2864438166244312,-0.26878467567263664,-33.520585131954505,-0.017466138349566895,-0.1189597346558075,003300
33,Ssangyong_Cement,Materials_&_Chemicals,2016,Q2,0.17504596202750825,-0.029324361003515875,-0.11460810297419699,0.08375209520326432,-0.8555787061206606,-0.1846915282481525,-0.03438631695958109,003410
33,Samsung_Fine Chemicals,Materials_&_Chemicals,2016,Q2,0.12230422536541372,-0.016483765122569105,-0.02444418267665549,-0.0005684683359967746,2.174724758684227,-0.030025500590234566,-0.22277323028909815,004000
33,Hyundai_Steel,Materials_&_Chemicals,2016,Q2,0.08258671124111992,-0.01376434136223037,-0.12831209113204056,0.00015644781957480092,-0.37694760627465684,-0.020361385287208877,-0.17241126299463752,004020
34,Hansol_Technics,Technology,2016,Q2,-0.3228574801028436,-0.0026208413504673622,-0.0435111457852464,-0.0075727182872458165,-0.26222644305026366,-6.739161906540722,-0.06603248191074709,004710
33,POSCO_Holdings,Materials_&_Chemicals,2016,Q2,0.28695796872614987,-0.008537563041854046,-0.042044402472007913,-0.12077829794246653,-0.2243886393873855,-0.005908126477857767,-0.069783924202753,005490
34,Samsung_Electronics,Technology,2016,Q2,0.013856552510961195,-0.001519658140393787,-0.01903271592217015,-0.062009008377701846,-0.2096524018936119,0.002727217633130219,0.10290183972292025,005930
34,Samsung_SDI,Technology,2016,Q2,-0.17027043161602293,-0.09903591843263437,-0.10163166477221308,-0.19993650435315669,0.8916442814583756,-0.21723175409922524,0.08590414919174241,006400
34,Korea_Petrochemical_Ind,Materials_&_Chemicals,2016,Q2,0.4652980815035106,-0.0717807454974797,-0.02694132178680886,0.30273460574846656,-0.2669870103634342,-0.10155162454000233,-0.056718160005909256,006650
34,Kukdo_Chemical,Materials_&_Chemicals,2016,Q2,0.13498741733114641,-0.014768815117581546,-0.04735525098511384,-0.5317996669312401,0.43389292465933493,-0.017447569635229865,-0.12054332413678184,007690
33,Daeduck_Electronics,Technology,2016,Q2,0.07198033106711518,-0.014051860973777863,-0.1262668765731696,-0.06319831782855756,-0.9261225991788695,-1.4220454560530529,-0.1305678412730967,008060
34,Samsung_Electro-Mechanics,Technology,2016,Q2,-0.09259611864759232,0.00033676810749028174,-0.032563403889338094,0.1351262668752462,0.03820479675174837,-0.3172693743715356,-0.14494330843537626,009150
33,Moorim_P&P,Materials_&_Chemicals,2016,Q2,-0.034556145901737216,0.004788370020543775,0.09930679049453595,-0.2593390678623515,0.5844637997638229,0.009894413496836174,-0.1558455964847581,009580
