,name,sector,year,quarter,Relative Return,자본총계변화율,매출액변화율,비유동부채변화율,영업이익변화율,이익잉여금변화율,Label,Code
22,Kyungbang,Materials_&_Chemicals,2019,Q1,-0.034801146457588195,-0.006067346049560163,0.06264763485695235,-0.058365998629261284,0.0004870058881574213,-0.006492623667377462,-0.11497388301888456,000050
23,Chosun_Refractories,Materials_&_Chemicals,2019,Q1,0.12526963861319687,0.018678183723610298,0.041242515917616296,-0.012299798865290201,-0.8564545765209131,0.004110725181175168,-0.054676881057550863,000480
22,S_hynix,Technology,2019,Q1,-0.05451149322042487,0.0019071900323981428,0.35725895646644346,-0.10709441585301338,0.7199114664400776,0.002167378926139385,0.16058285282086657,000660
22,Youngpoong,Materials_&_Chemicals,2019,Q1,0.1012738018327055,-0.015973629951579138,0.006038095945614108,0.006979760432623605,-0.4395332499078657,-0.015863947695089475,0.03268860703646111,000670
22,Dongkuk_Steel,Materials_&_Chemicals,2019,Q1,-0.09464937844625054,0.001691968982784342,0.1210403436536871,-0.10037692468540382,0.129741557763018,0.006977200279461693,-0.03183812342963661,001230
22,SeAH_Besteel,Materials_&_Chemicals,2019,Q1,0.03891432725788552,0.0061414361279346075,-0.02463334750461943,-0.0695845692914332,1.3904347211131354,0.008981620456755657,0.03512823174493387,001430
22,KIS_Wire,Materials_&_Chemicals,2019,Q1,0.010204534730995585,-0.002018271890910972,0.10348549993830691,0.03669891756703392,0.3389774766023421,-0.0014814661724336098,0.030875694129500884,002240
22,KCC,Materials_&_Chemicals,2019,Q1,0.048137390323384543,0.007592635007254267,0.1782220637987768,-0.0032987886560940094,0.2346972853721465,0.008272056064469235,-0.01239581890266555,002380
22,Korea_Shell_Petroleum,Energy_&_Utilities,2019,Q1,0.09956734330658502,0.17167635107852985,0.04018687747010341,0.0,0.17186316513868583,0.18589825534436444,-0.0959200110813608,002960
22,SeAH_Steel,Materials_&_Chemicals,2019,Q1,0.0,0.0024423263491304414,1.0074945114679867,-0.04066408714288827,1.1405371630441752,0.5412741805910335,0.00896592546264758,003030
22,Ilshin_Spinning,Materials_&_Chemicals,2019,Q1,0.011955964519706264,0.009539281196169536,-0.06464178894969774,0.01728942002877143,-0.37736887031003463,0.009262138063802383,-0.008934204158980712,003200
22,Hanil_Cement,Materials_&_Chemicals,2019,Q1,-0.15007400399848697,-0.002059293632986403,1.1609389415302411,-0.007878152646062508,5.581442611143467,0.004105640355961282,0.0001475195266488344,003300
22,Ssangyong_Cement,Materials_&_Chemicals,2019,Q1,0.10659356945942072,0.00944508414761247,0.2200906815227991,0.013537370681777183,0.7737364951117105,0.007224717859545593,-0.03875290247810472,003410
22,Samsung_Fine Chemicals,Materials_&_Chemicals,2019,Q1,-0.07323534477550744,-0.03377589681075488,0.023028071416616003,-0.01784072385904123,0.022258239208362784,-0.052368219570489094,0.029701759575974672,004000
22,Hyundai_Steel,Materials_&_Chemicals,2019,Q1,-0.062182615015527326,-0.00452917867500191,0.07104915829748704,-0.064539299782993,0.34431536221020864,0.00034929324289778574,-0.057592410578951383,004020
23,Hansol_Technics,Technology,2019,Q1,-0.12465536710801617,-0.020152569026490097,-0.05689076661678927,0.05696558597243595,6.12163702648295,1.2572091377662287,0.05856363070417701,004710
22,POSCO_Holdings,Materials_&_Chemicals,2019,Q1,-0.049216429001032624,-0.016089363002551815,-0.07248567556420493,-0.017971905732129034,0.05031030886713672,-0.005645852126739959,-0.015092777773248002,005490
23,Samsung_Electronics,Technology,2019,Q1,-0.03562405147855566,-0.004401411946629352,0.04576691434691327,0.10730602223754138,0.4829083021860261,-0.004101935203209006,0.0833911270153499,005930
23,Samsung_SDI,Technology,2019,Q1,-0.024847344596271886,0.0001851679233083603,0.1837452870127676,0.0036024495259769918,0.6557042470174745,-0.0001364431205439498,-0.08364138773290092,006400
23,Korea_Petrochemical_Ind,Materials_&_Chemicals,2019,Q1,-0.03453884999963955,-0.018307287800120697,0.19764984161383004,-0.08632576666997438,-2.1164228502047977,-0.022430455719189224,-0.027056301017521035,006650
23,Kukdo_Chemical,Materials_&_Chemicals,2019,Q1,-0.032670547107393616,0.0012345638418685967,-0.01782121035505635,0.01767580582456596,-1.2913747853752686,0.0024205612011261035,0.0005350292354487154,007690
22,Daeduck_Electronics,Technology,2019,Q1,0.27450784102094167,0.006337641170000685,-0.4698258658638197,-0.28582778992668034,-0.3755002936671685,0.9438240422260163,0.007849557035104433,008060
23,Samsung_Electro-Mechanics,Technology,2019,Q1,-0.12684249656345442,0.01542706022153506,0.0403579852050967,-0.03721306808331293,0.9758263581790743,0.9661989512942473,-0.049857603949117126,009150
22,Moorim_P&P,Materials_&_Chemicals,2019,Q1,-0.29163512329156505,0.0042846675490477715,0.06662693537494901,0.016445390668269666,0.08012083580394169,0.007722278437459984,-0.11564707763332766,009580
22,Hanwha_Solutions,Materials_&_Chemicals,2019,Q1,0.17519825786635992,-0.005545518886612255,0.09405164859372583,-0.05903699139887064,2.065254223616703,-0.01694928826179476,-0.022794334413581346,009830
22,OCI,Materials_&_Chemicals,2019,Q1,0.10394887629005502,0.014382171682929656,0.04166001226875615,-0.06339379597684869,-0.10817482903194486,0.02008503245586335,-0.1856609402089942,010060
22,Korea_Zinc,Materials_&_Chemicals,2019,Q1,0.123194496629798,0.009818051106291414,0.08001590879660736,-0.04389172328876856,-0.10183503003590344,0.010212788530774453,0.037861694296496905,010130
22,IS_Dongseo,Technology,2019,Q1,-0.06537037886168298,0.018663563957435625,0.4446865364171667,-0.6036241573302294,0.8806054459651199,0.029865913206428507,-0.025387783394467858,010780
22,S-Oil,Energy_&_Utilities,2019,Q1,-0.1556392943030353,-0.014973097174704186,0.20917858054289473,-0.022790065527411363,1.8140573499832637,-0.0202389246831729,-0.12899429459659914,010950
22,LG_Innotek,Technology,2019,Q1,-0.21174375990210276,0.0286702096374708,0.4451433038782272,0.18388887143124377,1.342947144855719,0.08427762190227794,0.29761946027106634,011070
22,Lotte_Chemical,Materials_&_Chemicals,2019,Q1,0.12762679909396948,0.009077757443370804,0.020850064005866087,0.09632074049724093,-1.4582169813357018,0.00969921417730446,-0.0030090869999645845,011170
22,Kumho_Petrochemical,Materials_&_Chemicals,2019,Q1,0.029370167713725984,-0.04352777536703889,0.012092338041648554,0.2852670566871133,-1.599630845487892,-0.0693639910730135,0.044395269614101264,011780
22,SKC,Materials_&_Chemicals,2019,Q1,-0.029387593564551118,0.0038612658771395303,0.026671187153423537,-0.12069284548493564,0.1184493295051453,0.005056111485109871,-0.044294321612538545,011790
23,Hansol_Chemical,Materials_&_Chemicals,2019,Q1,0.10852340670303054,-0.021872087924644346,0.06673970688964226,-0.011311752084869564,-0.5956662311137568,-0.031045037423897304,0.02867642746449544,014680
22,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2019,Q1,0.2628459511895095,0.031271591726224734,0.000955515433467613,-0.024007210303903515,-2.035333198227172,0.04665705880421267,-0.14789681963539164,015760
23,Samsung_SDS,Technology,2019,Q1,0.010532364393164032,0.00590696041821237,0.101792630208839,-1.9825539819523037,0.23690999694121795,0.007438196615739523,0.09648385946551702,018260
22,Iljin_Materials,Materials_&_Chemicals,2019,Q1,-0.10242284024750628,-0.025087682461174765,0.12884478384222164,-0.007025182924092155,-0.41319393314681196,-0.1137731821079151,-0.1515525192033544,020150
22,Korea_Electric_Terminal,Energy_&_Utilities,2019,Q1,0.08092962190475911,-0.011980844059595652,0.13532674603197625,-0.0488774721808527,0.3726989271504706,-0.008911730313819977,0.46432242071179536,025540
22,Namhae_Chemical,Materials_&_Chemicals,2019,Q1,-0.03544464710108883,-0.0004999538583962959,-0.2044077142177556,0.1289875928843527,1.1134476648910065,-0.0006291521757444407,-0.10092143373635117,025860
22,LG_Display,Technology,2019,Q1,0.07874289194588112,0.008785414447033513,0.17447289805554445,-0.15407355475256468,3.9499279905733116,0.012655154507729693,0.027552880837779882,034220
22,NAVER_Corp,Technology,2019,Q1,-0.02038332392994724,-0.03163542255715046,0.02076269912127593,-0.15538271572995765,0.012216309833484207,-0.037349838726456586,-0.02506421551936506,035420
22,Korea_Gas_Corporation,Energy_&_Utilities,2019,Q1,-0.06811352860717965,-0.0461285108923275,-0.15475613741281236,-0.023588112853356158,-0.899265038338962,-0.08245079108349884,-0.11514257804238137,036460
22,NCSOFT,Technology,2019,Q1,0.17953662630715087,-0.07609308039915796,0.11858896114184936,-4.083214838418075,0.339079166343607,0.01033278885221467,0.017957250733337128,036570
22,Hanmi_Semiconductor,Technology,2019,Q1,-0.11708715917838353,0.05557316527978873,0.5024125821496823,-1.649281280232758,0.9753339275501218,0.05896435816804113,-0.02161626890418773,042700
22,KEPCO_KPS,Energy_&_Utilities,2019,Q1,0.10482905768874498,0.06896006721074555,0.3711579353571305,-0.820533062123892,0.7951321026635851,0.06957265299671012,0.007893155929302328,051600
22,LG_Chem,Materials_&_Chemicals,2019,Q1,0.08060642449033843,0.014785763737872548,0.151742311997339,-0.3920853549205514,0.27057765534579425,0.018822788979931504,-0.00712256121407439,051910
22,LG_Electronics,Technology,2019,Q1,0.008686808297972193,0.0057808067603131175,-0.1344666154291636,-0.054682997722854454,1.4313478247633942,0.008132825218698625,0.13655629810459535,066570
22,Huchems,Materials_&_Chemicals,2019,Q1,0.09329786786897104,0.04051527052625159,0.008049728594429317,0.20240478340708867,-1.4273500873659026,0.05764398468480436,-0.12262267671418989,069260
22,Huvis,Materials_&_Chemicals,2019,Q1,-0.17531449110529979,-0.020025979968085084,0.0485773754869564,-0.12124581398199297,-0.33820309786380776,-0.03960991466165864,-0.05518256298789375,093370
22,SK_Innovation,Energy_&_Utilities,2019,Q1,-0.05286523582551925,-0.06775953791074674,-0.798105993638222,-0.1727848606236495,-1.629675271756076,-0.1137865342876283,-0.05262989235745093,096770
22,Poongsan,Materials_&_Chemicals,2019,Q1,-0.014090480434422181,0.0006702432641432221,0.23684804402156,0.09530249012918279,-18.65991139083974,0.009877285172693484,0.008750454658941482,103140
22,Korea_Steel,Materials_&_Chemicals,2019,Q1,-0.057013274552069226,-0.003763219272227669,0.19995301489318262,-0.1344765046359231,-0.02471707181796412,-0.02647811884048501,0.0351333544595628,104700
22,LG_Hausys,Materials_&_Chemicals,2019,Q1,-0.0636570700503539,0.0048756391941645605,0.09237709720672904,-0.02926998168797379,0.6347018921813639,0.016640287925763664,0.022580558595052487,108670
22,Kolon_Industries,Materials_&_Chemicals,2019,Q1,0.05096519773572229,-0.002795153999026301,0.1509282722464882,0.09927327598200264,-0.5005772199502174,-0.02094996156430251,-0.16985760394911711,120110
