,name,sector,year,quarter,Relative Return,자본총계변화율,매출액변화율,비유동부채변화율,영업이익변화율,이익잉여금변화율,Label,Code
21,Kyungbang,Materials_&_Chemicals,2019,Q2,-0.11497388301888456,-0.0052891828910452965,0.08274588716412368,0.0014422687241106846,0.1340157460873409,-0.008393017649772627,0.03792202610225473,000050
22,Chosun_Refractories,Materials_&_Chemicals,2019,Q2,-0.054676881057550863,-0.005497602655796907,0.06416579700148894,-0.020776274166298236,1.1213176475385063,-0.011623553875868664,0.04070817428229012,000480
21,S_hynix,Technology,2019,Q2,0.16058285282086657,-0.008168814680379333,0.06613632009569603,-0.23680190065738516,0.6997502033706111,-0.009240203081976262,-0.07741926993211061,000660
21,Youngpoong,Materials_&_Chemicals,2019,Q2,0.03268860703646111,-0.012659455320537916,-0.0758948947248852,0.005612809933374652,12.781925386847687,-0.012573887153329633,-0.09447499276259504,000670
21,Dongkuk_Steel,Materials_&_Chemicals,2019,Q2,-0.03183812342963661,-0.007849865277706147,-0.0905885882672397,0.09562196316788385,-1.3145268263255647,-0.028118744186063527,-0.09240702929655302,001230
21,SeAH_Besteel,Materials_&_Chemicals,2019,Q2,0.03512823174493387,-0.0025738926773719584,0.03287075733612188,0.013154894182399013,0.2569682211830182,-0.004653557864592539,-0.03589593010589873,001430
21,KIS_Wire,Materials_&_Chemicals,2019,Q2,0.030875694129500884,-0.005938566269438672,-0.15591447479774412,-0.013435910325602318,-0.45494945276647525,-0.006647282718507785,0.07058943132202675,002240
21,KCC,Materials_&_Chemicals,2019,Q2,-0.01239581890266555,0.019797643290889955,-0.13262146470118608,0.02059036725172947,-1.074512440957791,0.021583996869031008,-0.12489349814201989,002380
21,Korea_Shell_Petroleum,Energy_&_Utilities,2019,Q2,-0.0959200110813608,-0.07631749149394218,-0.05849862816448104,0.3968273842457185,-0.3230398726690058,-0.08408340731058184,0.045456060755720076,002960
21,SeAH_Steel,Materials_&_Chemicals,2019,Q2,0.00896592546264758,0.002264256329829739,0.7529422350168437,0.01641899782099221,1.1876595607926757,0.0003648466953737328,0.0990540013687469,003030
21,Ilshin_Spinning,Materials_&_Chemicals,2019,Q2,-0.008934204158980712,-0.0011825162438257042,-0.009787206639390034,-0.09049809117247865,1.3339152692568867,-0.0019061213715476644,-0.03309507560791629,003200
21,Hanil_Cement,Materials_&_Chemicals,2019,Q2,0.0001475195266488344,-0.017774687942512468,-1.1940832817842746,0.5450566361881002,1.042747079439251,-0.008557792771527462,-0.03499400635018524,003300
21,Ssangyong_Cement,Materials_&_Chemicals,2019,Q2,-0.03875290247810472,0.01356774392738791,-0.24679549393955824,0.03243817852844433,-3.0348630475472156,0.019790214128871386,-0.02734941677236982,003410
21,Samsung_Fine Chemicals,Materials_&_Chemicals,2019,Q2,0.029701759575974672,-0.0287892561435239,-0.01069270805261624,0.843923310328062,-0.39050243342543167,-0.04384802545423683,0.19514214992050563,004000
21,Hyundai_Steel,Materials_&_Chemicals,2019,Q2,-0.057592410578951383,-0.008199300649894603,-0.12056425874940313,-0.0067960032968164,-0.2919835268764077,-0.003876518079197533,-0.06784255035539104,004020
22,Hansol_Technics,Technology,2019,Q2,0.05856363070417701,-0.027113836805104485,0.018606338196610173,0.34937404565228913,-0.15761379963412625,-1.379424156437187,0.04041051857756458,004710
21,POSCO_Holdings,Materials_&_Chemicals,2019,Q2,-0.015092777773248002,-0.00853373846354577,0.043576826986690076,-0.01819054743967352,0.12993748081150647,-0.008558548888918383,-0.03602417008907364,005490
22,Samsung_Electronics,Technology,2019,Q2,0.0833911270153499,-0.00943462191034472,-0.03000343292413188,0.03304127589924988,0.2822136850022441,-0.009917349767995187,0.043091569605277595,005930
22,Samsung_SDI,Technology,2019,Q2,-0.08364138773290092,-0.007882716949995983,-0.01576493918163857,-0.0022539141960875586,-0.0484629175241007,-0.014330452416289718,0.088130946076821,006400
22,Korea_Petrochemical_Ind,Materials_&_Chemicals,2019,Q2,-0.027056301017521035,0.009621185869859383,0.21614921501637985,-0.06812538964446113,1.2965463690878498,0.011741443554098785,-0.1892780230952116,006650
22,Kukdo_Chemical,Materials_&_Chemicals,2019,Q2,0.0005350292354487154,-0.02771776033497697,-0.16608505866229684,-0.22632200671496205,-1.0065939800287809,-0.031977164888474574,-0.03312142394760494,007690
21,Daeduck_Electronics,Technology,2019,Q2,0.007849557035104433,-0.023268263047603988,-0.11793005058486217,0.05407080100725736,-1.3916069007413006,-1.502655256089393,0.23503668874242276,008060
22,Samsung_Electro-Mechanics,Technology,2019,Q2,-0.049857603949117126,-0.09380559354883067,0.07838128960582558,0.7005254864193011,-41.53811263842867,-37.77639490623657,-0.06971722123480126,009150
21,Moorim_P&P,Materials_&_Chemicals,2019,Q2,-0.11564707763332766,-0.02055256026864516,-0.017070414732215378,-0.06577253765054891,-0.2729986726390663,-0.037170312355642166,-0.10281839576601906,009580
21,Hanwha_Solutions,Materials_&_Chemicals,2019,Q2,-0.022794334413581346,-0.005731803657382795,-0.07626427314859985,-0.019021253814149652,0.2041661697540359,0.0008129118126587453,0.0842719473824823,009830
21,OCI,Materials_&_Chemicals,2019,Q2,-0.1856609402089942,0.002764112747332015,0.011282993883614978,-0.18058690623577633,0.9182166065687859,0.0038826119088511968,8.217750238243525e-05,010060
21,Korea_Zinc,Materials_&_Chemicals,2019,Q2,0.037861694296496905,-0.029114350644456666,-0.1494551575639933,0.00913448568879327,-0.49470499367618825,-0.03027906303418826,0.02913062972123731,010130
21,IS_Dongseo,Technology,2019,Q2,-0.025387783394467858,-0.022325116827000002,0.1657384441215224,-0.7018487864707972,0.5373157783277327,-0.02785550073099441,0.234160280500943,010780
21,S-Oil,Energy_&_Utilities,2019,Q2,-0.12899429459659914,0.023344172968186028,-0.1531816361468028,-0.08674349127668446,1.3354040718349929,0.030371182763656135,-0.06569695648565924,010950
21,LG_Innotek,Technology,2019,Q2,0.29761946027106634,0.015174138404141502,-0.1261938385632293,0.08261824428217668,0.6009026059493314,0.04740886150796653,-0.06907186477619481,011070
21,Lotte_Chemical,Materials_&_Chemicals,2019,Q2,-0.0030090869999645845,-0.019888292824948417,-0.10781001160067882,-0.3643125388732851,-0.07689239960301997,-0.021931843747035495,-0.14368771733082994,011170
21,Kumho_Petrochemical,Materials_&_Chemicals,2019,Q2,0.044395269614101264,-0.07068823709358663,-0.030033974343089742,-1.0653654268782304,0.027014391039651642,-0.06140028522500973,0.029612080249924497,011780
21,SKC,Materials_&_Chemicals,2019,Q2,-0.044294321612538545,-0.007164920026367927,-0.020065153813670022,0.05945935664021318,-0.6321180511922613,-0.008825883539803625,0.1002214693429777,011790
22,Hansol_Chemical,Materials_&_Chemicals,2019,Q2,0.02867642746449544,-0.05482635387566859,0.002698109641881441,-0.2643768448942705,-0.004275904615885118,-0.06653348865483766,-0.04804408840895773,014680
21,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2019,Q2,-0.14789681963539164,-0.0015707414081922444,0.1318175768675739,-0.041728942248343115,1.107723748341718,-0.0027948717054413486,-0.13790790983251522,015760
22,Samsung_SDS,Technology,2019,Q2,0.09648385946551702,-0.028163232462523613,-0.09270591146098695,-0.07882513639496103,-0.2612449123065581,-0.03760355915693325,-0.07988708956410935,018260
21,Iljin_Materials,Materials_&_Chemicals,2019,Q2,-0.1515525192033544,-0.03317338694382288,-0.05190668847378843,-0.023246484052867444,-0.10920079191413978,-0.10993622935629799,0.0073008188202362,020150
21,Korea_Electric_Terminal,Energy_&_Utilities,2019,Q2,0.46432242071179536,0.0024759628183058657,-0.04769601990285044,-0.026980878113850304,0.1430999377655221,-0.0017613397322313595,0.10294176337009917,025540
21,Namhae_Chemical,Materials_&_Chemicals,2019,Q2,-0.10092143373635117,-0.020929065757178122,0.01574515390050435,-0.09044864457637969,-5.2630878451452245,-0.026334164400254156,-0.040979226854899395,025860
21,LG_Display,Technology,2019,Q2,0.027552880837779882,0.031613553633363045,0.08314931781758095,0.020422320264158245,-1.0448562735167495,0.04571695914594809,-0.08599448092244719,034220
21,NAVER_Corp,Technology,2019,Q2,-0.02506421551936506,-0.06496974336243055,-0.09594128838356042,-0.049638577038466414,-0.02443070764453048,-0.049307165252470586,-0.0773766005346025,035420
21,Korea_Gas_Corporation,Energy_&_Utilities,2019,Q2,-0.11514257804238137,0.001535866598410096,0.4537284143269792,-0.015434520268962304,0.806779213766488,-0.002637532083514582,-0.0661911966863968,036460
21,NCSOFT,Technology,2019,Q2,0.017957250733337128,0.007007959874897662,-0.12721670798346918,0.06389297505408065,-0.5354417250145529,-0.059221307184047056,-0.03212072134741441,036570
21,Hanmi_Semiconductor,Technology,2019,Q2,-0.02161626890418773,-0.00012364356117688935,-0.2781929424407945,-0.14856878311771826,11.573456606051813,-0.00013166131636710432,-0.06339810591094659,042700
21,KEPCO_KPS,Energy_&_Utilities,2019,Q2,0.007893155929302328,-0.03186018587075079,-0.350945216302726,-0.5811233320013653,-2.0767481031824766,-0.032164368968176094,-0.09745086370471158,051600
21,LG_Chem,Materials_&_Chemicals,2019,Q2,-0.00712256121407439,-0.01317180779656657,-0.07878420671225173,-0.43199129734554975,-0.2282216630688354,-0.015938287278811192,-0.030791384748367127,051910
21,LG_Electronics,Technology,2019,Q2,0.13655629810459535,-0.02337433953305257,-0.0980567322603747,-0.04847726366455518,-0.8815062717990052,-0.04248989946825321,0.053599686583534645,066570
21,Huchems,Materials_&_Chemicals,2019,Q2,-0.12262267671418989,-0.02862078169859128,0.09569369180241982,0.004004068590015786,0.0483396113222917,-0.048837582365513166,-0.010184354042486209,069260
21,Huvis,Materials_&_Chemicals,2019,Q2,-0.05518256298789375,-0.01796446205754143,0.0020271223860371945,-0.2782340154939136,0.18554109470100943,-0.03608243113122489,-0.08286705115166691,093370
21,SK_Innovation,Energy_&_Utilities,2019,Q2,-0.05262989235745093,0.009887530069988326,0.8326050763675699,0.1228689887002169,1.0491178583334284,0.016497182161945623,-0.11584541817481601,096770
21,Poongsan,Materials_&_Chemicals,2019,Q2,0.008750454658941482,-0.007602204724661554,-0.0,0.02452515663023569,0.9632107495928431,-0.005164161556824087,-0.11126135377419445,103140
21,Korea_Steel,Materials_&_Chemicals,2019,Q2,0.0351333544595628,1.4380419759985053e-05,-0.0439934760991465,-0.08285620680293682,1.4838099624677346,0.006341325964274169,0.02993522742238674,104700
21,LG_Hausys,Materials_&_Chemicals,2019,Q2,0.022580558595052487,-0.028632753073461803,-0.10447932588977427,0.17203405690839269,-3.1202111024237684,-0.09840041450320247,0.01979748637555478,108670
21,Kolon_Industries,Materials_&_Chemicals,2019,Q2,-0.16985760394911711,-0.01720715533861039,-0.03353609246781186,0.020195127060791185,0.0016661744195048955,-0.06171909159977185,-0.13757650966681514,120110
