,name,sector,year,quarter,Relative Return,자본총계변화율,매출액변화율,비유동부채변화율,영업이익변화율,이익잉여금변화율,Label,Code
16,Kyungbang,Materials_&_Chemicals,2020,Q3,0.359479460513127,-0.008245139540944635,0.05778168170676801,0.36185244091729196,-0.09721296418656289,-0.00806143020514516,-0.22114050170631516,000050
17,Chosun_Refractories,Materials_&_Chemicals,2020,Q3,-0.17296592598944555,-0.009560970924148426,-0.05307745671082231,-0.009387968621639597,8.629505393277745,-0.0038288495814671197,-0.07776355037481839,000480
16,S_hynix,Technology,2020,Q3,-0.15924965846836467,-0.018702415962917662,0.04157585555511434,0.0019031782689412635,0.3100816004211635,-0.02109478239496454,-0.1252993926687252,000660
16,Youngpoong,Materials_&_Chemicals,2020,Q3,-0.1947066441078469,-0.005974761287205421,-0.16670959759490955,0.0031681793322593244,-21.645113604545028,-0.005929800460903412,-0.08660309399229167,000670
16,Dongkuk_Steel,Materials_&_Chemicals,2020,Q3,0.27662220495357087,-0.02035096015707083,0.038333788628357346,0.23050023811547893,0.23082146049813868,-0.07643782935494303,0.09007270693512312,001230
16,SeAH_Besteel,Materials_&_Chemicals,2020,Q3,0.15934972454983742,0.008804287129680288,-0.0727577180190806,0.01544726287512288,4.43173972961972,0.013453635327878133,-0.13617858305455693,001430
16,KIS_Wire,Materials_&_Chemicals,2020,Q3,-0.06580744707980804,-0.006755797844390399,0.0730806086143676,-0.025377805678939547,-0.09647945014113901,-0.0033833719737286216,-0.22700924636165662,002240
16,KCC,Materials_&_Chemicals,2020,Q3,-0.16876343533902338,0.01860741910802255,0.04730834812890261,-0.014937029911247013,0.1497621812461919,0.015272200444618522,-0.007539469416536687,002380
16,Korea_Shell_Petroleum,Energy_&_Utilities,2020,Q3,-0.23321249978808783,-0.07736147887401046,-0.006964704373342734,-0.14364612250691322,-0.0903267754360062,-0.08459330885241312,-0.07139630650757452,002960
16,SeAH_Steel,Materials_&_Chemicals,2020,Q3,0.19104081335411421,-0.002003140429641226,-0.396984428796209,0.775149233095626,1.4487247905807221,-0.0008941370342454569,0.15028211398390234,003030
16,Ilshin_Spinning,Materials_&_Chemicals,2020,Q3,0.11507910285134088,-0.0013094232718342536,-0.16473371285088212,0.3767999494481896,-0.744993715459932,-0.001357155691249945,0.06284590236150003,003200
16,Hanil_Cement,Materials_&_Chemicals,2020,Q3,0.18055018114283383,-0.010090389316744552,5.785741665488592,0.25488630400788004,0.6088742458291763,0.0008885426450633283,-0.13006973988990403,003300
16,Ssangyong_Cement,Materials_&_Chemicals,2020,Q3,-0.0636729345038417,0.02129639294837138,0.08423629089102702,-0.4822783006733342,0.3785799725499561,0.07927472572125172,0.055967069203130104,003410
