,name,sector,year,quarter,Relative Return,자본총계변화율,매출액변화율,비유동부채변화율,영업이익변화율,이익잉여금변화율,Label,Code
10,Kyungbang,Materials_&_Chemicals,2022,Q1,0.009742516297228892,0.000641715741516502,0.1409048079594989,0.011204484518551161,0.3383381353604703,-0.0016045569085549882,0.23943901702084805,000050
11,Chosun_Refractories,Materials_&_Chemicals,2022,Q1,-0.06930700197874072,-0.01939061818717236,-0.036421218660805055,-0.532917165369547,-3.4408369430652606,-0.0032646369112163676,0.07203160961344064,000480
10,S_hynix,Technology,2022,Q1,0.29767943019322207,-0.01894021435736226,0.10588036335767448,0.031622489290295874,0.278484797568037,-0.021444131318285375,-0.026621589039758017,000660
10,Youngpoong,Materials_&_Chemicals,2022,Q1,0.004289463338419118,-0.04055785094513986,-0.23884841197898865,-0.009776253039935456,1.2487915070174493,-0.04034316525436865,0.1377216530485017,000670
10,Dongkuk_Steel,Materials_&_Chemicals,2022,Q1,-0.10572532277451015,-0.029917547935057298,0.004821526927948461,0.013395472764246685,0.03947464294246117,-0.09877692969315421,0.13295764505159907,001230
10,SeAH_Besteel,Materials_&_Chemicals,2022,Q1,-0.20316972836784014,0.02647733126310914,-0.11332671018796736,-0.1878881974393587,0.07239591786328159,0.035190615842490613,0.011599821040948546,001430
10,KIS_Wire,Materials_&_Chemicals,2022,Q1,-0.3393663970038052,-0.014388988911071987,0.00495070262645203,-0.0829337910850414,-0.8361698641563204,-0.014827467900159652,0.19968876187286222,002240
10,KCC,Materials_&_Chemicals,2022,Q1,-0.22668254620167846,0.032919143064927714,0.061755256885331455,-0.06055434142497651,-0.20903457474771825,0.01846767239969238,0.16515330273513376,002380
10,Korea_Shell_Petroleum,Energy_&_Utilities,2022,Q1,-0.06534628098570389,0.1476991503459455,-0.10241498001973448,-0.06469904263456261,-0.1399725321219365,0.15898117367455533,0.06390503643832378,002960
10,SeAH_Steel,Materials_&_Chemicals,2022,Q1,-0.24562710105236968,-0.016875244969239533,-4.75871480319539,-0.0007953735024208708,-27.808663676187628,-0.020133019489252613,0.2168797753146869,003030
10,Ilshin_Spinning,Materials_&_Chemicals,2022,Q1,-0.0874746314314278,-0.00443218381572863,0.0658433546595153,-0.028285804964752526,0.23226867291609987,-0.004583221127669956,0.16355116655355834,003200
10,Hanil_Cement,Materials_&_Chemicals,2022,Q1,0.05031170670010718,-0.013420524541358558,-6.1550878520784496,0.001472811067891544,48.08750760885087,-0.004975725042954515,0.04240197998381101,003300
10,Ssangyong_Cement,Materials_&_Chemicals,2022,Q1,-0.014377044351198472,0.014173346579550494,0.25238006387126866,-0.05532779284713096,1.0900296465942991,0.015561759353703741,0.1468838938042462,003410
10,Samsung_Fine Chemicals,Materials_&_Chemicals,2022,Q1,-0.15422586022483192,-0.06336575570318814,-0.2518205709759249,0.01098957247542487,-0.3051738690771093,-0.08510924735670877,0.13967998087626973,004000
10,Hyundai_Steel,Materials_&_Chemicals,2022,Q1,-0.1124338688577416,-0.00902657179735833,-0.06325250347026157,0.026441658242075228,0.17214243332516033,-0.024966759722892418,0.08915955165025266,004020
11,Hansol_Technics,Technology,2022,Q1,0.13872593525057644,0.028308793855448378,-0.10802577639375421,-0.4592392410005839,0.6087630524010574,0.2689533967996003,-0.04635513799821167,004710
10,POSCO_Holdings,Materials_&_Chemicals,2022,Q1,-0.1522877907377035,0.03893680319098769,0.565817295622183,0.39124268269172124,0.36060278674638957,0.03745752112846501,0.1372007498728336,005490
11,Samsung_Electronics,Technology,2022,Q1,0.07290562351222762,-0.02630539794117137,-0.031090142014916333,0.1180512080746231,0.010372251588521397,-0.027540639992189586,-0.043986675674366066,005930
11,Samsung_SDI,Technology,2022,Q1,-0.062797906016297,-0.01869778762120733,-0.07259043404131438,-0.26384803575108795,-1.1595879719239761,-0.021985669826170673,-0.021616789917311835,006400
11,Korea_Petrochemical_Ind,Materials_&_Chemicals,2022,Q1,-0.12342674812716269,0.009218848888168818,-0.011789464987368437,-0.2069457364902545,0.8594750479750548,0.010912448170985134,-0.00023131264948161867,006650
11,Kukdo_Chemical,Materials_&_Chemicals,2022,Q1,-0.21792681230377672,-0.024832065880789678,0.0552864467663603,-0.004585591805700728,0.1916768694447869,-0.03206077022520937,0.10947435270989397,007690
10,Daeduck_Electronics,Technology,2022,Q1,0.1501781165506988,0.0052841999536908935,0.10580201430898495,0.39553533750225955,64.93142949475742,0.2652794940802118,0.04097747855930958,008060
11,Samsung_Electro-Mechanics,Technology,2022,Q1,0.13234587467469738,-0.016941313171535466,0.060329342898911786,-0.3498942648379699,0.13750744065810683,0.68341646680279,-0.08932672605219982,009150
10,Moorim_P&P,Materials_&_Chemicals,2022,Q1,-0.0025253282141136195,0.007642192983159823,0.06538033424450662,-0.042874543818434585,0.2517673576372913,0.014257682580866238,0.1094274829954732,009580
10,Hanwha_Solutions,Materials_&_Chemicals,2022,Q1,-0.19685559025587127,-0.0036939155266000334,0.014014682124821043,-0.07843103975962218,-0.24413871784974006,-0.01662958798601566,0.09212839813128179,009830
10,OCI,Materials_&_Chemicals,2022,Q1,-0.34465937025774585,0.004497487183129589,-0.08777918298464105,-0.18026905564880136,0.04309694589804014,0.006337754209028601,0.08423183020951389,010060
10,Korea_Zinc,Materials_&_Chemicals,2022,Q1,0.03741380089541076,0.022896048239088862,0.06992201374716733,0.09572731852250005,0.11455477537297099,0.026936812481428873,0.22201714202084805,010130
10,IS_Dongseo,Technology,2022,Q1,-0.014106822769501478,-0.03700471070570055,0.12422921093979444,0.05705394857213031,0.3185389921618552,-0.049938376064947,0.35034202705429285,010780
10,S-Oil,Energy_&_Utilities,2022,Q1,-0.19311577677845548,-0.07820625642030454,-0.11960711880299302,-0.10435960179877202,-2.408136882713284,-0.10265248777890612,0.1973580921653567,010950
10,LG_Innotek,Technology,2022,Q1,0.7718198109832193,-0.0675330660383473,0.3150796368112465,-0.38667468140554395,0.06782480978864691,-0.1185805178620758,0.13681606620117592,011070
10,Lotte_Chemical,Materials_&_Chemicals,2022,Q1,-0.08246502219668136,0.007864900463205982,-0.16381138972578513,-0.27550471711384117,4.224361251713573,0.008384091708865338,0.04488051721679082,011170
10,Kumho_Petrochemical,Materials_&_Chemicals,2022,Q1,-0.09416117701740412,0.015799794885096086,-0.03455159385557027,-0.036327810535065064,-0.2504731794181181,0.022964758363914317,0.01036994795177898,011780
10,SKC,Materials_&_Chemicals,2022,Q1,0.05205618089350218,-0.07875594167589406,-0.3794747787619046,0.056649832728795646,-4.824116510780751,-0.09173472525783288,-0.03517416349491127,011790
11,Hansol_Chemical,Materials_&_Chemicals,2022,Q1,-0.10112704892016242,-0.027822969208341153,-0.07857545146440548,-0.01568971270180164,-0.5201487835650571,-0.034249143915151326,-0.11166477210600534,014680
10,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2022,Q1,-0.04218985085252956,0.1363809789402377,-0.04786673031510946,-0.12765521259457002,-1.1913509898834027,0.21820158514326315,0.09286183581279435,015760
11,Samsung_SDS,Technology,2022,Q1,-0.002357565737225578,0.012198084698512357,0.034635276373950474,0.08718702161959713,-3.34424394575717,0.014275247560273763,-0.03274047015863914,018260
10,Iljin_Materials,Materials_&_Chemicals,2022,Q1,0.3304388754347333,0.009566566194394333,-0.20686923360280662,0.02597935274884855,-0.9850344398836122,0.02133924196081516,-0.21286867528684428,020150
10,Korea_Electric_Terminal,Energy_&_Utilities,2022,Q1,0.02530204422557241,-0.005073273577945736,-0.06591819246530872,-0.0338809602679202,0.5465501288091466,-0.006121365884778074,-0.08657405487457678,025540
10,Namhae_Chemical,Materials_&_Chemicals,2022,Q1,-0.08919839786107657,-0.07150774520267689,-0.488528003109604,-0.16984882987828032,-2.9087496925589433,-0.08808058020675635,0.13181996940180044,025860
10,LG_Display,Technology,2022,Q1,0.31500298430000334,0.03765431298364774,0.207007934465266,0.06486409963535389,3.5073002363138954,0.059871718261128914,-0.08791112694564701,034220
10,NAVER_Corp,Technology,2022,Q1,-0.012374321036999744,-0.05756531888251604,0.04708048922056163,-0.007191417491552388,0.11856141062167058,-0.05644841318402749,-0.022144096435616337,035420
10,Korea_Gas_Corporation,Energy_&_Utilities,2022,Q1,-0.18540478710025268,-0.05342001344207903,-0.5140919388818563,-0.02392659761317084,-1.4308359565560362,-0.08506358875499043,0.08835621447307734,036460
10,NCSOFT,Technology,2022,Q1,0.0709314941767102,0.025219219315805397,-0.06190229107107181,0.003852468902441286,-1.468718007038189,-0.019641279561662728,-0.19575478142876435,036570
10,Hanmi_Semiconductor,Technology,2022,Q1,0.23040750534611282,0.034384740685454496,0.38261775982289914,-0.706070273845838,0.41249973595477707,0.04260747606062887,-0.007914307620612182,042700
10,KEPCO_KPS,Energy_&_Utilities,2022,Q1,0.026506309170831514,0.018039280748624265,0.19994869378394875,0.1597957414518255,-11.810724993141912,0.01818057385053673,0.1403527226046044,051600
10,LG_Chem,Materials_&_Chemicals,2022,Q1,-0.1961458634203673,-0.06070526839222845,-0.1958171048706694,0.06698257148949782,-0.6102988472887292,-0.0730208302864852,-0.06525551674120983,051910
10,LG_Electronics,Technology,2022,Q1,0.112967298328524,-0.0910678040168702,-0.25332713286275976,0.051088643247862664,-0.41346043636462526,-0.1569882282259425,-0.0567616998250301,066570
10,Huchems,Materials_&_Chemicals,2022,Q1,-0.18001408623774054,0.017983830277261026,-0.21668490376473848,0.0014663383228135096,-0.8023090070263776,0.021027855805380358,0.05991624044817993,069260
10,Huvis,Materials_&_Chemicals,2022,Q1,0.11865206989826385,-0.08344580841490479,-0.14868555749575618,0.05067096350028222,-0.6152258993322464,-0.13178313694796961,-0.0655585449278199,093370
10,SK_Innovation,Energy_&_Utilities,2022,Q1,-0.07979100430350082,-0.028286610990692962,0.16604941495057424,0.042503614876008844,-1.2994975088136984,-0.023713963500673563,-0.03213265392944509,096770
10,Poongsan,Materials_&_Chemicals,2022,Q1,-0.04412294885219337,0.0004652862461934637,0.008924135843163206,-0.01497804566480232,0.08170611843779796,-0.014083791761136943,0.13845018129517023,103140
10,Korea_Steel,Materials_&_Chemicals,2022,Q1,-0.21108319309256518,-0.018614822942857323,0.09809483196526692,-0.042634713918683786,0.17765422679223664,0.09564699609976368,0.17479984176311608,104700
10,LG_Hausys,Materials_&_Chemicals,2022,Q1,-0.20419154720537094,0.01012426505641184,0.09884780833241413,0.17499579379289387,0.05066921606118546,0.06911862001897151,0.12157840113754173,108670
10,Kolon_Industries,Materials_&_Chemicals,2022,Q1,-0.268295896107511,-0.024537556945809724,0.02827297767374659,-0.15727815133687884,-4.216232326075355,-0.018007512367359313,-0.03755262643319095,120110
