,name,sector,year,quarter,Relative Return,자본총계변화율,매출액변화율,비유동부채변화율,영업이익변화율,이익잉여금변화율,Label,Code
9,Kyungbang,Materials_&_Chemicals,2022,Q2,0.23943901702084805,-7.319994111187889e-05,0.05819065838904869,0.02764048822019749,0.5707094221004252,-7.355989265178664e-05,-0.06870915080982809,000050
10,Chosun_Refractories,Materials_&_Chemicals,2022,Q2,0.07203160961344064,0.024254162971195314,-0.014276027974252203,0.04901056267699688,0.7861402650253743,-0.03162022344809268,0.1498791080107003,000480
9,S_hynix,Technology,2022,Q2,-0.026621589039758017,-0.051842287960773836,-0.13763873936646442,-0.15923209782299397,-0.43058689779144466,-0.057146376239387564,-0.06624782872825283,000660
9,Youngpoong,Materials_&_Chemicals,2022,Q2,0.1377216530485017,-0.00497141778870791,-0.24917427425803074,0.02287231757590713,-2.4077569528521074,-0.00494612295622221,-0.07794422946288784,000670
9,Dongkuk_Steel,Materials_&_Chemicals,2022,Q2,0.13295764505159907,-0.006597337102825618,-0.08558858085986665,0.04303944109175972,-0.5617938976851249,-0.053176349932853695,-0.0722320016496743,001230
9,SeAH_Besteel,Materials_&_Chemicals,2022,Q2,0.011599821040948546,0.04771753002406187,0.9980958200082215,0.6936278318644902,1.0288235290623007,0.06736778900573648,-0.014295876776300898,001430
9,KIS_Wire,Materials_&_Chemicals,2022,Q2,0.19968876187286222,-0.009800740773093342,-0.07264133659083005,-0.012320131143208846,0.24319968996928631,-0.01009503734190087,0.11261730040216382,002240
9,KCC,Materials_&_Chemicals,2022,Q2,0.16515330273513376,-0.02125855527996756,-0.168135728245687,-0.08171780989344146,-1.4208135677810612,-0.02804075131072792,0.0015626287880870227,002380
9,Korea_Shell_Petroleum,Energy_&_Utilities,2022,Q2,0.06390503643832378,-0.08431382282525246,-0.12047931662687072,-0.06101481589752433,-0.03854392745694879,-0.09059022257352622,0.1245402088181344,002960
9,SeAH_Steel,Materials_&_Chemicals,2022,Q2,0.2168797753146869,-0.001158832316958236,0.8585160428707439,0.012354146905841024,0.982127034696143,-0.0014438648254975206,0.31497020939355097,003030
9,Ilshin_Spinning,Materials_&_Chemicals,2022,Q2,0.16355116655355834,-0.00794987904810851,0.13028562311322778,-0.04458951373456643,0.2653188640610973,-0.008221071333779806,-0.05268361516403927,003200
9,Hanil_Cement,Materials_&_Chemicals,2022,Q2,0.04240197998381101,-0.07127913255417839,0.8856495078718127,0.838905669970986,1.0525353106581694,-0.03212962944536213,-0.00877656436043675,003300
9,Ssangyong_Cement,Materials_&_Chemicals,2022,Q2,0.1468838938042462,0.021074826255025214,-0.2573516556082076,0.025357354821666345,6.702233791719366,0.020961009496457628,0.0015626287880870227,003410
9,Samsung_Fine Chemicals,Materials_&_Chemicals,2022,Q2,0.13967998087626973,-0.052837622295931475,-0.049653935899694135,0.031063116913316202,-0.17035894197504642,-0.06954639183182731,-0.02425088810803311,004000
9,Hyundai_Steel,Materials_&_Chemicals,2022,Q2,0.08915955165025266,-0.026611462019658028,-0.07558714551363988,0.03786854865749645,-0.3131207955180415,-0.04527905730002679,-0.06584378832421245,004020
10,Hansol_Technics,Technology,2022,Q2,-0.04635513799821167,-0.007160689956053901,0.11387293657825681,0.11336833616686659,1.2158648764409845,-0.08654686089522978,-0.08535508627481675,004710
9,POSCO_Holdings,Materials_&_Chemicals,2022,Q2,0.1372007498728336,0.006506487788243809,0.11959315382607816,0.03348090772583345,0.9286880107232913,0.0025851864948769343,-0.04782526108288726,005490
10,Samsung_Electronics,Technology,2022,Q2,-0.043986675674366066,-0.028438558074947773,-0.033795594117775885,-0.1092737699151447,-0.11003776184241154,-0.029587345116119934,-0.02388172161394428,005930
10,Samsung_SDI,Technology,2022,Q2,-0.021616789917311835,-0.001683167316154588,-0.15127945958187805,-0.04219533814102294,0.23107934838920852,-0.023668435889924178,0.057669308748206666,006400
10,Korea_Petrochemical_Ind,Materials_&_Chemicals,2022,Q2,-0.00023131264948161867,0.014228706267364277,0.003279326083128642,0.07712773460178679,-18.671951849042205,0.01687150836480289,-0.10607379927711494,006650
10,Kukdo_Chemical,Materials_&_Chemicals,2022,Q2,0.10947435270989397,-0.058007538510534085,-0.08121827828720041,-0.21005067328611093,-0.2910343429744209,-0.07383350938733013,0.010923198954720242,007690
9,Daeduck_Electronics,Technology,2022,Q2,0.04097747855930958,-0.0002655085462810458,0.797665750019331,-0.040092661506073046,1.041917941167127,-0.018045951996847664,-0.033390068244033205,008060
10,Samsung_Electro-Mechanics,Technology,2022,Q2,-0.08932672605219982,-0.04515192019072001,-0.004697378060489754,-0.18168980246585287,0.06725703953611317,-1.0704676024286939,-0.04586046889135173,009150
9,Moorim_P&P,Materials_&_Chemicals,2022,Q2,0.1094274829954732,0.004843501667414207,-0.033131817916941975,-0.038831677917163354,0.37826060123168836,0.009096939043676922,0.05552292622534635,009580
9,Hanwha_Solutions,Materials_&_Chemicals,2022,Q2,0.09212839813128179,-0.07052131690326147,-0.06451993146817014,-0.0001904269950099291,-0.5565746281033355,-0.10791253023425962,0.21316707783864586,009830
9,OCI,Materials_&_Chemicals,2022,Q2,0.08423183020951389,-0.012840756365674055,-0.0697530218890845,-0.3292650138240807,0.02026938668758993,-0.022123567417080325,0.5357841800483472,010060
