,name,sector,year,quarter,Relative Return,자본총계변화율,매출액변화율,비유동부채변화율,영업이익변화율,이익잉여금변화율,Label,Code
6,Kyungbang,Materials_&_Chemicals,2023,Q1,-0.0654013812207838,-0.013904427573035782,0.07243933081203058,-0.0039567160700244575,0.28484066432155053,-0.013595101325913683,-0.11688493113784645,000050
7,Chosun_Refractories,Materials_&_Chemicals,2023,Q1,0.0032451938617782637,0.013126194350429832,0.009001172611143526,0.8827694882066867,2.974209658343927,-0.008909039258360174,0.11838502653128033,000480
6,S_hynix,Technology,2023,Q1,-0.13666154130020303,0.024557408560389682,0.18484023622613488,-0.32624970959348776,-0.20816527764215387,0.027693036304970775,0.08030658109660546,000660
6,Youngpoong,Materials_&_Chemicals,2023,Q1,-0.07310465627809155,-0.04185602828769941,0.07662054891727643,-0.013926840004259589,1.02510507173977,-0.04194689292381737,-0.14699251351774661,000670
6,Dongkuk_Steel,Materials_&_Chemicals,2023,Q1,-0.007902601787782852,-0.020941471493535424,0.055101902947439774,-0.2544957037194162,-0.5003400552887101,-0.058012714921399366,-0.010042467619913273,001230
6,SeAH_Besteel,Materials_&_Chemicals,2023,Q1,-0.023040792416657872,-0.004637818107064762,0.30791722407055333,-0.008124620526116733,0.25631354435539333,-0.005840820022078086,0.3030230417084625,001430
6,KIS_Wire,Materials_&_Chemicals,2023,Q1,0.21902720381764337,-0.007128601560533632,0.14465949101103193,0.052959576309710155,0.05265472795534554,-0.0056693784658230495,-0.0534468899188071,002240
6,KCC,Materials_&_Chemicals,2023,Q1,-0.1467304654836013,-0.0010878350200227427,0.04645368327920463,0.2593708144880025,-0.28780972362467283,-0.0008976132768978573,-0.019161767674376287,002380
6,Korea_Shell_Petroleum,Energy_&_Utilities,2023,Q1,-0.06968156815504406,0.12071827108811317,0.017001596121830054,-0.10576070079316802,-0.6933453656916335,0.129843142269761,-0.11654775557131308,002960
6,SeAH_Steel,Materials_&_Chemicals,2023,Q1,-0.08084099501932288,-0.028871763888753232,-7.751471975872944,-0.13219926994020925,-271.5620069654114,-0.03433322742626976,-0.12107536009891762,003030
6,Ilshin_Spinning,Materials_&_Chemicals,2023,Q1,-0.007139309872420663,0.015801856296908667,0.04632353516431742,-0.01722753068564531,0.843760799574218,0.02658898499107265,0.17309528113054712,003200
6,Hanil_Cement,Materials_&_Chemicals,2023,Q1,-0.05265751715533383,-0.017846765467375514,-0.3997699993133881,0.022791604206922167,18.69027945150808,-0.0077095544006846595,-0.04019447921803673,003300
6,Ssangyong_Cement,Materials_&_Chemicals,2023,Q1,-0.039014538741557456,0.016199243068335756,0.2679756342978762,-0.008247565038245197,1.0554335248739495,0.016908564171304263,-0.026410260216426423,003410
6,Samsung_Fine Chemicals,Materials_&_Chemicals,2023,Q1,-0.015176446988751294,-0.001030383371447563,-0.062328175221395554,0.021810649791139336,0.03267210187137637,-0.0013133690257265407,-0.06947137516159935,004000
6,Hyundai_Steel,Materials_&_Chemicals,2023,Q1,0.06816315153767528,-0.009279890113622624,-0.11908698135628315,0.04483019587025905,2.168605178157593,-0.009673225735137514,0.034533189627279165,004020
7,Hansol_Technics,Technology,2023,Q1,0.08456864760862791,-0.025471381415631766,-0.06578013600895716,0.12972718561165475,-0.9438557120775182,-0.14214311631462317,0.095858761522704,004710
6,POSCO_Holdings,Materials_&_Chemicals,2023,Q1,0.26611941357055285,-0.011127608628743069,-0.031449345147938734,-0.037735843735053454,0.044835254463257534,-0.00844201762208141,0.22906611711837188,005490
7,Samsung_Electronics,Technology,2023,Q1,-0.016943231441048114,-0.007412573939901357,0.01454087336708254,-2.736405579642703,-8.274862612591235,-0.008342553704322908,0.05369941467585715,005930
7,Samsung_SDI,Technology,2023,Q1,0.05760222310440642,-0.03253772426798052,0.1019003001415858,0.05675256169833898,0.513329012219301,-0.040074954306800636,0.13170204041717637,006400
7,Korea_Petrochemical_Ind,Materials_&_Chemicals,2023,Q1,0.6242050939178035,0.014238993144116918,-0.4598642490960472,0.2483665627848447,0.671274112843649,0.01714995664450858,-0.028108709237529908,006650
7,Kukdo_Chemical,Materials_&_Chemicals,2023,Q1,-0.03531292145252917,-0.0002980628482021075,-0.017134444615589217,-0.0095300274045107,-0.43415206562786746,-0.009636234445653757,0.0023006474876162836,007690
6,Daeduck_Electronics,Technology,2023,Q1,0.044595230097413424,0.00502244005040231,-0.5728016294475622,0.058102536355107204,6.913017663663485,2.6047266695426914,-0.011648860428515512,008060
7,Samsung_Electro-Mechanics,Technology,2023,Q1,0.12279475982532742,0.02123464802366315,-0.03849231054398916,0.23534282867700562,0.9517575561716128,0.9641320457702238,0.06619511648453608,009150
6,Moorim_P&P,Materials_&_Chemicals,2023,Q1,-0.050276564774381444,0.00208634450953904,0.07060981205126293,0.1311244573200957,0.46098046598689524,0.0037924361763430614,-0.23054422571627511,009580
6,Hanwha_Solutions,Materials_&_Chemicals,2023,Q1,-0.12296066215977364,0.0886482754989536,0.19824758289205913,0.03977476443365435,0.43522984467222803,-0.004550456961804672,-0.1076724105615143,009830
6,OCI,Materials_&_Chemicals,2023,Q1,-0.1546163132713171,0.44233332201279596,0.9979475558694915,0.8396707132731227,1.0671445562255495,-0.01378549000561513,0.17136493931976193,010060
6,Korea_Zinc,Materials_&_Chemicals,2023,Q1,-0.06262851062886537,0.027068677075784753,0.16149531820532315,-0.7858790721973536,0.009004144815454973,0.03407366421640101,-0.1172157278201024,010130
6,IS_Dongseo,Technology,2023,Q1,-0.10135881585663253,-0.10314021029465614,0.011512145004196173,-0.6789472846426965,-0.238371402801274,-0.14235988383400855,0.3455817225156118,010780
6,S-Oil,Energy_&_Utilities,2023,Q1,-0.03229151951660891,0.009876574670448557,0.14320023187296682,0.030023842604504414,4.197331909689675,0.012287398547428552,-0.139022083801037,010950
6,LG_Innotek,Technology,2023,Q1,-0.11676497832161853,0.01604391155677265,0.3369158028545498,-0.3887315587136222,0.018564420575393092,0.02457790763474077,-0.028166609764424713,011070
6,Lotte_Chemical,Materials_&_Chemicals,2023,Q1,0.2754767435070017,-0.1075041417941589,0.07421065450113284,-0.6330249241879635,1.0938554239177718,-0.0031132361959054222,-0.03353195076779879,011170
6,Kumho_Petrochemical,Materials_&_Chemicals,2023,Q1,0.05997984548202881,0.001851542931950223,-0.0954700924696299,0.09799882163361062,-0.17164345208849108,0.002729799072356487,0.050146261522704016,011780
6,SKC,Materials_&_Chemicals,2023,Q1,0.031634967611084586,-2.9712678607074494e-05,1.2864472804184033,-8.671149603856065e-05,-4.059540082834983,-3.106995121093803e-05,0.1733747693178042,011790
7,Hansol_Chemical,Materials_&_Chemicals,2023,Q1,0.0584190873995316,-0.040015593421764084,0.10183966338392147,0.00031600100761275396,-0.2622072537850684,-0.03617519773057509,0.1812949246243083,014680
6,Korea_Electric_Power_Corporation_(KEPCO),Energy_&_Utilities,2023,Q1,0.06763388298681258,0.22794657768538207,-0.11032454188724938,-0.08791126442915931,0.36279503692350534,1.1377792930582646,-0.24992543659050354,015760
