,name,year,quarter,sector,Relative Return,이익잉여금 변화율,유동자산 변화율,자본총계 변화율,영업이익 변화율,매출액 변화율,Label,Code
32,대림산업,2016,Q4,건설,-0.13911732572419963,-0.01509156675236123,-0.10750820340122691,-0.0023878317318795084,-0.631734228367981,0.0782756596981955,-0.04877684289017979,000210
32,현대건설,2016,Q4,건설,0.01665776516054719,0.011174555149588095,0.033862732536899864,0.03617309184826767,0.5521103791601398,0.19120576671531286,-0.0775925137133953,000720
32,KCC,2016,Q4,건설,-0.2071485078598309,-0.0007441986588236915,0.1110530098034046,-0.0474361893502272,-0.61397610886999,0.09676041035380378,-0.054690556496670914,002380
32,한일시멘트,2016,Q4,건설,0.1901894167030761,0.05240102062076257,0.10483643917024987,0.04629759129273414,0.11372150549171689,0.08379066771164778,0.17624072955812897,003300
32,현대중공업,2016,Q4,중공업,0.022361074163679454,-0.027361048621087458,0.014366785626736878,-0.0258889123028615,-0.1568910265527801,0.04446419013918912,0.0,009540
32,삼성중공업,2016,Q4,중공업,0.09354039364304538,-0.031140143580390633,0.08732499179007647,0.2055970750900551,-1.5360993576262798,-0.14458891832559484,-0.020719367251949956,010140
32,현대미포조선,2016,Q4,중공업,0.19791314356502815,-0.10220713854894159,0.09976201388101602,-0.04829487613201888,-0.3196666559461526,0.09125915155969921,0.026317107804752056,010620
32,아이에스동서,2016,Q4,건설,-0.15739864160906342,0.14878755787621167,0.007730745675968098,0.08385135287715606,0.17854701849090127,0.3183118177143469,-0.04969911223983275,010780
32,한화테크윈,2016,Q4,중공업,-0.20105057256039613,-0.01677121469148468,-0.049787708835523414,-0.027371275902229097,-1.5438344967221047,0.001844210084726683,0.042915958867101346,012450
32,현대산업,2016,Q4,건설,-0.29298896140738145,0.026110053207245576,0.047345933217254554,0.02091079284423203,-0.11376401513649037,0.23579348224079566,0.05333080336953553,012630
32,현대엘리베이,2016,Q4,중공업,-0.11792008295116328,3.4730052442963295,-0.036719791655082434,0.21286591578013003,0.13982344698181137,0.18147439643894003,-0.03047814222934357,017800
32,삼성엔지니어링,2016,Q4,건설,0.1877029336552789,0.6231713678637645,-0.03138142597723215,-0.1513034928274678,0.05983395304708039,0.24627936118906546,-0.10751161223983274,028050
32,두산중공업,2016,Q4,중공업,-0.2644080774698696,-0.14302437623355102,0.010854946424235568,-0.04975664814280489,0.5835876498818984,0.660160445192512,-0.032246604275862845,034020
32,대우조선해양,2016,Q4,중공업,0.0,0.38500435311906545,-0.10420043100066967,-1.1785057994171158,10.24701321627597,-0.170221867822136,0.0,042660
32,두산인프라코어,2016,Q4,중공업,-0.02239453974757946,-1.5157397969593922,-0.09952342430187955,-0.13226170213055644,-4.844099640971059,0.05862829508383127,-0.05394518758055367,042670
32,대우건설,2016,Q4,건설,-0.028748295485192324,-1.7829876398205289,-0.05276069243249226,-0.2483487058687769,-8.47635924428269,-0.051804576519915546,0.017384365568766415,047040
32,한전기술,2016,Q4,건설,0.029857739630720317,-0.050625688192573515,-0.20249555273714115,-0.05089606399306623,15.323901817072649,0.5451574618551169,-0.2067921877794011,052690
32,현대로템,2016,Q4,중공업,-0.05441568706360886,0.015438962263180978,0.06871438504293526,0.0059296856076827,16.03404626832956,0.2792627260473479,0.019221061027493984,064350
32,두산엔진,2016,Q4,중공업,-0.24021763779439623,-0.7634485395322239,-0.043153443934475955,-0.00967273890345044,-0.7536107665439788,0.25638078468022196,0.10010000691024792,082740
32,한진중공업,2016,Q4,중공업,-0.2095849966133588,2.2529688862189468,0.18801655333446843,-0.19887258250730777,1.6297921037573908,0.4416933524955806,-0.03522811246341301,097230
32,LG하우시스,2016,Q4,건설,-0.0411936734727648,0.12444847009979054,-0.1707063383225853,0.017624607943165893,0.2878114220007666,0.07548645773668272,-0.032759136992307994,108670
