,name,year,quarter,sector,Relative Return,이익잉여금 변화율,유동자산 변화율,자본총계 변화율,영업이익 변화율,매출액 변화율,Label,Code
34,대림산업,2016,Q2,건설,-0.015144660421478967,0.0034195489020401038,0.00895602135197926,0.0038308777806288496,1.016410796698589,0.14655929713947713,-0.01695130941694848,000210
34,현대건설,2016,Q2,건설,0.02257622244255246,0.022739021498932033,0.04111002382824047,0.017597702960964634,0.14653702594350482,0.1482557663727011,0.17336626894697518,000720
34,KCC,2016,Q2,건설,-0.02140646831967888,0.011500376657158862,0.04487369456375778,-0.038181076762604294,0.2200061365129613,0.14704468196155118,-0.055202335069408956,002380
34,한일시멘트,2016,Q2,건설,-0.2802891170932226,0.017466138349566895,0.019345422070893514,0.010998375743993094,33.520585131954505,0.2864438166244312,-0.0743844073816016,003300
34,현대중공업,2016,Q2,중공업,0.30707160652611776,0.008274508032228178,-0.02176884354010622,0.09743375813169353,0.08916783518573057,-0.08424408675292683,0.05501709048547251,009540
34,삼성중공업,2016,Q2,중공업,-0.05073426959654201,-0.037792203342606356,-0.0447423910644299,-0.031792631301902685,-14.530306840195317,0.08620567703458892,0.12193879833170787,010140
34,현대미포조선,2016,Q2,중공업,0.12352861010544332,0.07705193894539986,0.06084286941827166,0.14159877662706144,0.09134459667514583,-0.033265671007563835,-0.20250429185804758,010620
34,아이에스동서,2016,Q2,건설,0.21964518954462248,0.1936813436192446,0.15225052208795176,0.2819042619773773,0.5571778487722643,0.4891083760894612,-0.18481327166520314,010780
34,한화테크윈,2016,Q2,중공업,0.22504868852247512,0.028050393446336974,-0.15839136140694676,0.03164113197955176,0.2650262244635577,0.17896514729514212,-0.1312677818950058,012450
34,현대산업,2016,Q2,건설,-0.043726091106808855,0.051717214834727576,0.046510870955730255,0.041447773898415585,1.28059832084594,0.3085916679344394,0.06545321633288634,012630
34,현대엘리베이,2016,Q2,중공업,0.016276732456174878,0.6615879993186664,-0.022442113097338456,0.047230725206144575,0.1434592183862673,0.1851730237278717,-0.009155151601217167,017800
34,삼성엔지니어링,2016,Q2,건설,-0.09026630771118492,-0.19878020857576584,-0.013862102924305675,0.08550213328899736,-3.8119216076219877,0.4625472366011316,-0.05733214760499251,028050
34,두산중공업,2016,Q2,중공업,0.1378535400344948,0.00515292108366916,-0.09309953512640967,0.036384417480324505,-0.20452629838860736,0.10298453090273996,0.010496060985617686,034020
34,대우조선해양,2016,Q2,중공업,-0.13829224591521272,1.5099529295759533,-0.035318874760743024,-3.0767494994153344,-3.5674164580957406,-0.053657041296777175,0.0,042660
34,두산인프라코어,2016,Q2,중공업,0.25712058863751125,-3.618092924479357,-0.37775643706165174,0.09131161512205987,0.8608031714894071,0.0386586600379073,0.00431737201593998,042670
34,대우건설,2016,Q2,건설,-0.08927410156238276,0.10778393128749086,-0.0400899586509208,-0.0061342773144434926,0.6892331338339026,0.1747293522848059,0.06518944236306617,047040
34,한전기술,2016,Q2,건설,0.01573136135614317,0.046448072561549925,-0.09300195105082176,0.04673506030883301,0.814575634498617,0.08511735834238743,-0.26105645367625596,052690
34,현대로템,2016,Q2,중공업,0.3009329451592211,0.0390200909687719,-0.03058206404533137,0.014946688170337508,0.09739831507531349,-0.019308291036482128,-0.13135165542036203,064350
34,두산엔진,2016,Q2,중공업,0.22535239893459713,7.956959310350099,-0.05504480333921735,0.5430113885636416,-0.054090421449288106,0.2704378290779563,-0.19157843471200448,082740
34,한진중공업,2016,Q2,중공업,0.16926032076743514,-2.6210119840213046,-0.18128817013385767,-0.07077273194064126,-6.401442462489536,0.4471206465407893,-0.1230983132457033,097230
34,LG하우시스,2016,Q2,건설,-0.2013511464513722,0.11077562302485067,0.0681171358812327,0.02839196653018572,0.2619235384879135,0.13506432258233558,-0.2470997956416369,108670
