,name,year,quarter,sector,Relative Return,비유동부채 변화율,법인세차감전 순이익 변화율,영업이익 변화율,소비자물가지수 변화율,유동부채 변화율,비유동자산 변화율,Label,Code
17,유한양행,2020,Q3,헬스케어,-0.056977511654584076,0.27126779266716694,-0.39023782288026054,-0.38878380150929204,29.267844017171594,-0.19022865290111646,0.060360220546778365,-0.23386316947637756,000100
17,일동제약,2020,Q3,헬스케어,-0.07199364085817223,-0.00033086373848267847,0.775870939059625,0.5022216105307049,29.267844017171594,-0.0034342223774270764,-0.0005763238097494794,0.3699180242814153,000230
17,동아쏘시오홀딩스,2020,Q3,헬스케어,0.14036300650534914,0.0022935980690121927,-1.8464740176339265,-2.4103601477318235,29.267844017171594,-0.0005516987741369661,-0.03269294231066311,-0.3998505686067466,000640
17,한화,2020,Q3,에너지_화학,-0.012596347714810758,0.05784199381619248,0.09518575160899756,0.21735710988390977,29.267844017171594,-0.13666847290143003,-0.002946815456655205,-0.15011646954178376,000880
17,한국쉘석유,2020,Q3,에너지_화학,-0.016901046266611732,0.14364612250691322,0.07450710966771079,0.0903267754360062,29.267844017171594,0.03543766415269789,-0.023254742588791677,-0.2269832838543183,002960
17,부광약품,2020,Q3,헬스케어,-0.3780558573387964,-0.2034135803091176,-1.9074063077009447,-0.7357813568284985,29.267844017171594,-0.5102012243120686,-0.08372233760650749,-0.18219449129072096,003000
17,태광산업,2020,Q3,에너지_화학,0.08190927204578127,0.004301488127349984,-0.9804193305584895,-0.9054641390006293,29.267844017171594,0.06932674764399716,0.028914200453717065,-0.07596549548094583,003240
17,영진약품,2020,Q3,헬스케어,0.1597521371336741,0.016133346743887556,-1.4388936052187993,-1.3991234404114095,29.267844017171594,-0.05968522253457653,0.019177025389026214,-0.3949343437705028,003520
17,삼성정밀화학,2020,Q3,에너지_화학,0.08257021447887561,0.059590454256893466,-0.694651005097782,-0.21570112256555318,29.267844017171594,0.09462895540623606,0.019629340001420248,-0.24115246753014588,004000
17,효성,2020,Q3,에너지_화학,0.05722045444459716,0.08722173132253763,-6.147800346240522,0.08276327538366912,29.267844017171594,-0.05082232299532374,-0.17468525170460547,-0.20241102860465454,004800
17,SK케미칼,2020,Q3,에너지_화학,-0.277069844076192,1.5819974225657627,-0.3309949614683332,0.010232110292430097,29.267844017171594,0.5594213961904348,0.014015921274819876,-0.3461234129235028,006120
17,녹십자,2020,Q3,헬스케어,0.28649081150276556,0.010637960149118442,3.1607163567654144,3.939637902842498,29.267844017171594,-0.006345955264858705,-0.07764204732679192,-0.3312796150323131,006280
17,대한유화,2020,Q3,에너지_화학,0.8742711770353646,-0.04060627785969528,-0.11518501743065268,-0.11986196787964876,29.267844017171594,-0.06972336719917382,-0.012256414603462051,0.13896321336925743,006650
17,일양약품,2020,Q3,헬스케어,-0.20526474287899468,0.016093988916435542,1.6889328108776325,0.752836716109619,29.267844017171594,0.06411075769994068,-0.008141587208436274,-0.7222240162038875,007570
17,국도화학,2020,Q3,에너지_화학,0.14491992433916415,-0.016102599331200063,-0.4310245590341373,-0.6049594770095423,29.267844017171594,-0.10341851305886385,0.022913092249030376,0.046517820166389556,007690
17,서흥,2020,Q3,헬스케어,-0.1346280795164987,-0.017920381086649284,-0.3308098563782479,-0.14320579353880925,29.267844017171594,0.09346303664410494,-0.011164802128640794,-0.23824293152825574,008490
17,광동제약,2020,Q3,헬스케어,0.0018716884839686324,0.01234400672534286,-0.05857426916822572,-0.02846759558939338,29.267844017171594,-0.01734161270986201,0.008227339983869486,-0.3261186561604223,009290
17,한화케미칼,2020,Q3,에너지_화학,0.49651486394234273,-0.008586257199844405,6.094411823575055,0.7400128717621022,29.267844017171594,-0.16839754164108067,-0.0036139121334265445,-0.30603407752536355,009830
17,OCI,2020,Q3,에너지_화학,0.0018274722610765442,0.13600325927772317,-1.592069294400548,-2.1107961665125607,29.267844017171594,-0.2014346583110359,0.002222498109228477,0.6155195174742902,010060
17,S-Oil,2020,Q3,에너지_화학,-0.03901519722688061,-0.015031695687109825,-1.1626258929247546,-0.9410391516040819,29.267844017171594,-0.11545863087509067,-0.006606492533572594,-0.00010545919522536584,010950
17,롯데케미칼,2020,Q3,에너지_화학,0.3560717204359098,0.05910980070572802,4.38553740172456,15.38946254295605,29.267844017171594,0.03077449990592096,-0.002989228630897456,-0.11527511149870814,011170
