,name,year,quarter,sector,Relative Return,비유동부채 변화율,법인세차감전 순이익 변화율,영업이익 변화율,소비자물가지수 변화율,유동부채 변화율,비유동자산 변화율,Label,Code
18,유한양행,2020,Q2,헬스케어,-0.0026108399483019684,0.006188908209304067,-0.7954393906895932,3.9979040219908155,-0.9744470971009336,0.1661661369315448,0.034434425351743014,-0.056977511654584076,000100
18,일동제약,2020,Q2,헬스케어,-0.2223163771295673,-0.017898518328118507,-0.453391095435396,-0.3815047404785433,-0.9744470971009336,-0.03733223526131735,0.0006025769289639271,-0.07199364085817223,000230
18,동아쏘시오홀딩스,2020,Q2,헬스케어,-0.017716125577534908,0.4043616937774013,-1.4156482121928051,-1.3002343136830001,-0.9744470971009336,-0.3300633171223174,0.003407753655468637,0.14036300650534914,000640
18,한화,2020,Q2,에너지_화학,0.10180845239675312,0.08009095774419062,39.94716242661448,8.033050193050194,-0.9744470971009336,-0.08626564566226902,0.0010339151891667342,-0.012596347714810758,000880
18,한국쉘석유,2020,Q2,에너지_화학,-0.3307255460856113,0.48196458308987045,-0.04802448088882716,-0.024746045464398847,-0.9744470971009336,-0.4015095748424513,-0.023187555118967973,-0.016901046266611732,002960
18,부광약품,2020,Q2,헬스케어,0.10918016424452176,-0.016066236209452245,5.337680236132375,0.5280789261437557,-0.9744470971009336,0.02689480257835619,-0.044294709576473745,-0.3780558573387964,003000
18,태광산업,2020,Q2,에너지_화학,-0.33346609697493934,0.2083759236836482,5.8954330565315844,-0.655719747605638,-0.9744470971009336,-0.24779183050020093,0.6354118458778522,0.08190927204578127,003240
18,영진약품,2020,Q2,헬스케어,-0.05310060968676805,-0.002678616605089834,-0.5450688792520836,-0.4528952932480107,-0.9744470971009336,-0.02836934909970612,0.005724018011520782,0.1597521371336741,003520
18,삼성정밀화학,2020,Q2,에너지_화학,0.07734609223837191,-0.08444120223751772,0.0645783855624722,-0.35375131411339134,-0.9744470971009336,-0.4199733752560789,0.01869515836707558,0.08257021447887561,004000
18,효성,2020,Q2,에너지_화학,-0.17931420695976708,-0.0077581815773064555,-2.3720182289169767,-1.9250090048933495,-0.9744470971009336,-0.10826474969724242,0.0038526332339505753,0.05722045444459716,004800
18,SK케미칼,2020,Q2,에너지_화학,1.5260486958428354,-0.018824821850147,-1.3606965012393397,-1.1228383757543372,-0.9744470971009336,-0.14200230283359305,0.0032144696846276855,-0.277069844076192,006120
18,녹십자,2020,Q2,헬스케어,0.6001770903150403,-0.24575909414624897,11.012939847688857,0.4749876243808804,-0.9744470971009336,0.4921110606824961,0.041366453402271075,0.28649081150276556,006280
18,대한유화,2020,Q2,에너지_화학,-0.32922377240158424,0.10431115905280874,-2.678463593969209,-2.5106380882736383,-0.9744470971009336,-0.3931692683581578,-0.016661131218147274,0.8742711770353646,006650
18,일양약품,2020,Q2,헬스케어,1.1250055987211747,0.02920933783939872,-0.22153757002682295,0.35683879750658765,-0.9744470971009336,0.00597681295908159,-0.015153874259025923,-0.20526474287899468,007570
18,국도화학,2020,Q2,에너지_화학,-0.29537811190717145,0.06845353361524853,0.1290046536111089,0.2547063145410513,-0.9744470971009336,-0.0161555262703158,0.013456260540873899,0.14491992433916415,007690
