,name,year,quarter,sector,Relative Return,비유동부채 변화율,법인세차감전 순이익 변화율,영업이익 변화율,소비자물가지수 변화율,유동부채 변화율,비유동자산 변화율,Label,Code
21,유한양행,2019,Q3,헬스케어,-0.1288497439286522,-0.2394896661525956,0.5652456538676611,21.87238151240216,-0.9303677156060576,0.29075452496365006,-0.05868626795765031,0.256782615726154,000100
21,일동제약,2019,Q3,헬스케어,-0.08599350809354075,0.0007250424788451948,-0.10595826235568351,0.45558059726875655,-0.9303677156060576,1.5655250434910841,0.27813610333948535,-0.15917565580621104,000230
21,동아쏘시오홀딩스,2019,Q3,헬스케어,-0.04576887464125747,0.0035500761211957332,-2.212100827315006,-2.5266115188463236,-0.9303677156060576,-0.005379531881483768,0.0003904234672202911,0.06765016639434585,000640
21,한화,2019,Q3,에너지_화학,0.02836554236532375,0.04288958687500344,-0.3938920565492463,-0.18855134842908527,-0.9303677156060576,-0.04520280348044947,0.0036384421075921214,-0.24633269163090102,000880
21,한국쉘석유,2019,Q3,에너지_화학,-0.037728287458142225,-0.19589062319298312,-0.17793359729876035,-0.1604021734500345,-0.9303677156060576,-0.11067274342670719,0.05436104679562925,-0.10057360396162093,002960
21,부광약품,2019,Q3,헬스케어,-0.049339076952516575,0.008991730858879388,-0.865046144034123,-1.3901963776580588,-0.9303677156060576,-0.4335753428684047,-0.0625022854592715,0.4942607469637431,003000
21,태광산업,2019,Q3,에너지_화학,-0.04377677085914533,0.13502627550919422,-0.29955038782064225,-0.4072577506440517,-0.9303677156060576,-0.1621294492180927,0.0031841028806824934,-0.2713009299143567,003240
21,영진약품,2019,Q3,헬스케어,0.24044015239586103,0.005001026338726788,-0.09485906217564721,-0.1876910340488266,-0.9303677156060576,-0.3677632143752416,-0.015481022147876944,-0.038869018300790426,003520
21,삼성정밀화학,2019,Q3,에너지_화학,-0.06714316158066486,0.23573150423993927,-0.02084304671351911,-0.020922143827116768,-0.9303677156060576,0.029419863530983914,-0.007140331398971078,-0.19101586917316035,004000
21,효성,2019,Q3,에너지_화학,-0.12678915871389274,-0.03369707833186386,-4.369199878623955,-4.492899134221415,-0.9303677156060576,-0.011947741079395224,-0.0005924831367486449,-0.09429147063849228,004800
