,0
K_특정 증권 등 소유 증감 비율 변화율,0.22152595780741724
K_특정 증권 등 소유 비율 변화율,0.13222425211953776
K_특정 증권 등 소유 증감 수 변화율,0.11223023125796891
K_특정 증권 등 소유 수 변화율,0.09543440076816206
K_전체 주식 수 변화율,0.08331642611279587
