,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,주식 수 감소 변화율,특정 증권 등 소유 수 변화율,유동자산 변화율,이익잉여금 변화율,전체 주식 수 변화율,소비자물가지수 변화율,Label,Code
31,Hyundai_Elevator,2016,Q4,기계·장비,0.04401663530782707,-0.08866017458275599,-0.21286591578013003,-0.21590304616595546,0.0,-0.08866017458275599,0.036719791655082434,-3.4730052442963295,-0.08866017458275599,-0.9720054193181309,-0.15780666127811552,017800
31,Hanon_Systems,2016,Q4,기계·장비,0.12980117259183227,0.0,0.04235129349659272,-0.06949916240659082,0.0,0.0,0.04482418811429867,-0.002283953866665245,-0.08861708117631029,-0.9720054193181309,-0.1746174710788745,018880
31,Doosan_Heavy_Industries,2016,Q4,기계·장비,0.16545906540137073,-0.08760458119651982,0.04975664814280489,-0.0017944640589235838,-0.38997436160366283,-0.08760458119651982,-0.010854946424235568,0.14302437623355102,-0.08760458119651982,-0.9720054193181309,0.04233262557429783,034020
31,Doosan_Infracore,2016,Q4,기계·장비,0.0859400722934023,-0.08823326258132846,0.13226170213055644,0.09107925462968469,-0.08823326258132846,-0.08823326258132846,0.09952342430187955,1.5157397969593922,-0.08823326258132846,-0.9720054193181309,0.10662690052694292,042670
31,Hanmi_Semiconductor,2016,Q4,기계·장비,-0.06186549407483438,-0.08866169242820865,-0.045058835509945716,-0.1987050796986778,0.0,-0.08866169242820865,0.054846309153010475,-0.0461228617286098,-0.08866169242820865,-0.9720054193181309,0.10958408334024083,042700
31,Doosan_Engine,2016,Q4,기계·장비,0.09135372260592077,-0.08864912539859748,0.00967273890345044,0.010740101307263883,-0.08864912539859748,-0.08864912539859726,0.043153443934475955,0.7634485395322239,-0.08864912539859748,-0.9720054193181309,-0.22611677282148204,082740
