,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,주식 수 감소 변화율,특정 증권 등 소유 수 변화율,유동자산 변화율,이익잉여금 변화율,전체 주식 수 변화율,소비자물가지수 변화율,Label,Code
32,Hyundai_Elevator,2016,Q3,기계·장비,0.1052049228604208,0.050618411074260905,0.05379753519874919,0.13758891282081143,0.0,0.050618411074260905,-0.068281248658147,0.48510432808355175,0.050618411074260794,0.1224419591674838,0.04401663530782707,017800
32,Hanon_Systems,2016,Q3,기계·장비,0.14596929577154696,0.0,-0.06955372228021495,-0.009124281917807009,0.0,0.0,-0.017602883509666212,-0.04326237177416026,0.050571388819176555,0.1224419591674838,0.12980117259183227,018880
32,Doosan_Heavy_Industries,2016,Q3,기계·장비,-0.012553851292401871,0.05002897097814074,0.008418290920834903,-0.0047021137080685005,0.05002897097814063,0.05002897097814074,0.0368748233287618,-0.0032676736547874174,0.05002897097814074,0.1224419591674838,0.16545906540137073,034020
32,Doosan_Infracore,2016,Q3,기계·장비,0.056971083351873716,0.05055579443338931,-0.0006142231362473716,0.0030542765136507555,0.0505557944333892,0.0505557944333892,0.10199513480493583,0.02269143813014518,0.0505557944333892,0.1224419591674838,0.0859400722934023,042670
32,Hanmi_Semiconductor,2016,Q3,기계·장비,-0.04814990486231165,0.05062099998999936,-0.01901743241861431,0.05374611493216752,0.0,0.05062099998999936,-0.3027904687391705,-0.02147621998506466,0.05062099998999936,0.1224419591674838,-0.06186549407483438,042700
32,Doosan_Engine,2016,Q3,기계·장비,0.05256374622249532,0.05063313005799386,0.3285334935979234,0.22237769898490678,0.05063313005799375,0.05063313005799375,-0.007864518808927912,0.79488083128639,0.05063313005799386,0.1224419591674838,0.09135372260592077,082740
