,0
K_특정 증권 등 소유 증감 수 변화율,0.09553417426627678
F_자본총계 변화율,0.061224699942179384
F_비유동자산 변화율,0.060765411498393464
K_주식 수 감소 변화율,0.06039189788555798
K_특정 증권 등 소유 수 변화율,0.05852990447111614
F_유동자산 변화율,0.05665065413408844
F_이익잉여금 변화율,0.04356029019592172
K_전체 주식 수 변화율,0.03744136022475532
M_소비자물가지수 변화율,0.03464801049348698
