,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,주식 수 감소 변화율,특정 증권 등 소유 수 변화율,유동자산 변화율,이익잉여금 변화율,전체 주식 수 변화율,소비자물가지수 변화율,Label,Code
33,Hyundai_Elevator,2016,Q2,기계·장비,-0.10946985177691393,-0.00848435743848297,-0.047230725206144575,-0.14992560238787855,0.0,-0.00848435743848297,0.022442113097338456,-0.6615879993186664,-0.008484357438482748,0.027027232119385514,0.1052049228604208,017800
33,Hanon_Systems,2016,Q2,기계·장비,-0.1359404205418258,0.0,0.0005929654416203523,-0.002159729033236024,0.0,0.0,-0.01020074525059611,0.002251324702351898,-0.008469573763693061,0.027027232119385514,0.14596929577154696,018880
33,Doosan_Heavy_Industries,2016,Q2,기계·장비,0.026342609723456364,-0.008444407976874624,-0.036384417480324505,-0.05336247737818933,-0.008444407976874624,-0.008444407976874624,0.09309953512640967,-0.00515292108366916,-0.008444407976874624,0.027027232119385514,-0.012553851292401871,034020
33,Doosan_Infracore,2016,Q2,기계·장비,0.3657599097240529,-0.008215724409292635,-0.09131161512205987,-0.031499828438976474,-0.008215724409292413,-0.008215724409292413,0.37775643706165174,3.618092924479357,-0.008215724409292413,0.027027232119385514,0.056971083351873716,042670
33,Hanmi_Semiconductor,2016,Q2,기계·장비,0.15807058220886186,-0.008470977291375137,0.04386706514098404,0.1346066756595855,0.0,-0.008470977291375137,-0.04608613831592279,-0.03466426080433571,-0.008470977291375137,0.027027232119385514,-0.04814990486231165,042700
33,Doosan_Engine,2016,Q2,기계·장비,0.07223706089146957,-0.008489807023605689,-0.5430113885636416,-0.32808364283194025,-0.008489807023605689,-0.008489807023605689,0.05504480333921735,-7.956959310350099,-0.008489807023605689,0.027027232119385514,0.05256374622249532,082740
