,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,영업이익 변화율,법인세차감전 순이익 변화율,유동부채 변화율,Label,Code
15,CJ대한통운,2021,Q1,산업재,-0.0013950976945100314,0.020382950821737467,0.024932484377589992,0.021998544000502385,-0.5167362990037098,-0.7507342153270062,-0.08765711302727885,-0.023021486438886938,000120
15,두산,2021,Q1,산업재,0.4133159621832869,-0.12165294205743815,-0.025816667109242797,0.021080142930058443,-2.104767661041598,-2.2679009479525,-0.0025713012430566007,0.3998221686124155,000150
15,SK하이닉스,2021,Q1,정보기술,-0.16196221259107016,0.056414497622612636,0.05971975935136342,0.0033684789603904974,0.3998664377251222,-0.3399132504058445,0.10765512796783705,-0.14016093166180846,000660
15,LG상사,2021,Q1,산업재,0.13019494504908907,0.047606606498153514,0.08478062575353795,0.059497489546852744,-2.195839891256895,44.56434081830839,0.32130949981165235,-0.16533429368954639,001120
15,대한항공,2021,Q1,산업재,0.002459938505026964,0.002015686314524423,0.05858034436995063,0.9726074086839371,-0.10408805790921571,-2.009299614182955,-0.11007478027138273,-0.018333141026916258,003490
15,LG,2021,Q1,정보기술,0.38867039231396616,-0.000825341305360161,0.05511737950815632,-0.14947130892655425,52.066253390158856,-10.187647878650374,11.853497021728796,0.0,003550
15,S&T중공업,2021,Q1,산업재,0.21360493373460077,-0.04351907865216553,0.08160033812423317,0.08154410321206118,-0.568648142350106,17.44846169787787,0.18193839670313317,0.24394302420486916,003570
15,한솔테크닉스,2021,Q1,정보기술,-0.07232028588327229,-0.007300493550117859,0.04588680969761705,0.02089064942770169,-1.819642461718625,39.10564672653812,0.024965066033347805,-0.1667863766138609,004710
15,삼성전자,2021,Q1,정보기술,-0.04749286885392753,0.013130789280255462,0.029896423619840684,-0.04669868527652721,-0.2338433660955892,0.0107704668059454,0.34946548417550005,-0.06520218578722098,005930
15,LS,2021,Q1,산업재,0.09368193975702957,-0.007817621759851234,0.015416817125290416,0.005773018749322345,-0.10364013744265954,-0.16005973616527003,0.46651146815250155,-0.02215560018290256,006260
15,삼성SDI,2021,Q1,정보기술,-0.051867556383400376,0.005780687920031946,0.02374710673440794,0.0031803231531843945,1.4220632112195686,2.326857183517707,0.09546768325922494,0.304686954315942,006400
15,대덕전자,2021,Q1,정보기술,0.03994710777153376,-0.0009847110857070795,0.013129078778813863,-0.00455250026712628,3.4865200952659716,-0.6143162380336181,2.3162577342191395,0.03748639798828364,008060
15,삼성전기,2021,Q1,정보기술,-0.1447299000532229,0.014097197816988372,0.03479328136302051,0.03197426807470216,0.46327356958476096,0.7638698661669503,0.04211647707861821,0.08564752604963435,009150
15,LS산전,2021,Q1,산업재,-0.07273411347431195,0.04666013116591272,-0.014802060155066132,-0.019908755878273787,-0.6391120288116434,-0.8647074860596127,-0.016553777477020137,0.1767543787661602,010120
15,LG이노텍,2021,Q1,정보기술,-0.017628415396143716,-0.018447194686726287,0.08464530373732426,0.1054343679604075,-0.041107296110101776,0.48255314369094204,0.1686491603686151,0.09248674766308607,011070
15,현대상선,2021,Q1,산업재,0.9641633652587319,0.08118667634863908,0.17523643316203352,0.2850045410781934,0.8103673541077097,0.5232386312529715,0.32866251658925894,-0.12606770772181125,011200
15,삼성에스디에스,2021,Q1,정보기술,-0.0688556862167449,0.00807493521535707,0.029574355974120836,-0.013692391992615627,-0.2508752527369946,-0.161847610175488,0.2775406118237336,-0.016381005326633488,018260
15,일진머티리얼즈,2021,Q1,정보기술,0.013472384297807137,-0.029120010760281145,-0.007392714677010748,-0.017932774778044447,0.2798960138648181,-2.876786404016995,0.33383088290170915,0.20077044088721116,020150
15,한국단자,2021,Q1,산업재,0.12201228827997054,0.027840113228946084,0.05218394663008308,0.03772193309988858,-0.1793248085211312,0.8639439916277847,0.12238538964208301,0.09048444396116133,025540
15,신도리코,2021,Q1,정보기술,0.022992224041519016,-0.006082193288678206,0.004049136362596739,0.012738554027143856,-0.27962477332488844,-3.116208648790556,-0.15213674343358274,0.006289685622142174,029530
15,LG디스플레이,2021,Q1,정보기술,-0.037279300096139764,-0.0032874684139634347,0.026815262434637166,0.0040826308663886035,-0.3058352937684139,-0.4159751037344398,0.0833148342052481,-0.055317012731986435,034220
15,SK,2021,Q1,정보기술,0.10737514552554797,0.04738562180467909,0.0694092253534051,0.058664956619878916,15.646810538498197,44.979473048701195,0.2891614656987149,-0.0115884149037341,034730
15,한미반도체,2021,Q1,정보기술,0.5030631965237449,0.039993423957421115,0.017706713235160043,0.01898216932610275,0.33954673041502836,1.0357162918739609,0.003629880810769981,0.16275575000853928,042700
15,대우인터내셔널,2021,Q1,산업재,0.005251321471199531,-0.007631450897871317,0.14826196664759395,-0.0031473672639956707,0.048969167329175,-2.2834527301509673,0.3856659305925736,0.08005449651156404,047050
15,한국항공우주,2021,Q1,산업재,-0.14587537595368386,-0.008861986233486774,0.026987740505061142,-0.004292249019204997,-2.201055310747539,-1.2855106084912336,0.05681940689595577,0.049093454303103835,047810
15,한전KPS,2021,Q1,산업재,0.3543487225247332,0.04024683916957872,0.02880866498477208,-0.00039024405109000515,1.1730923006574958,1.6296919216153216,0.1313441749880513,0.033138388066082713,051600
15,LG전자,2021,Q1,정보기술,-0.04547045011634894,-0.0037079428488240307,-0.006634043307830351,-0.015473506493270839,-1.4731793080662672,-0.8268439930516451,0.026153626089269633,0.010694476726712528,066570
