,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,영업이익 변화율,법인세차감전 순이익 변화율,유동부채 변화율,Label,Code
4,CJ대한통운,2023,Q4,산업재,0.45385138144132386,0.005313680848907376,-0.03178797372816777,-0.03911776262100786,0.11588427568347903,0.09936388007362851,-0.03975330030295321,-0.09066596150247212,000120
4,두산,2023,Q4,산업재,0.7618153709008032,0.010875646627577673,-0.018812339881735363,-0.011312003820950434,-3.7693834522350493,2.133175123061313,-0.02351486133041225,0.10206862428119036,000150
4,SK하이닉스,2023,Q4,정보기술,0.12280654486687421,-0.018662999470025365,-0.013233135193769674,-0.02274507169260276,-1.5668166956871927,0.609177266740204,0.04042184962622564,0.11249804517776539,000660
4,LG상사,2023,Q4,산업재,-0.19492066041087908,-0.0464742264459822,-0.08490764659103156,-0.06606135005017977,-1.5024549732669694,-2.6211691016898055,-0.2433448542315727,0.06799306689519649,001120
4,대한항공,2023,Q4,산업재,-0.06269085546436148,0.023367019170002168,0.006131582524865786,-0.042260192771823135,-0.6471138660390401,-1.3679126577667833,0.03771912761270313,-0.037283942385047716,003490
4,LG,2023,Q4,정보기술,-0.025779461755282854,0.0003125049245586986,0.0028845288908674327,0.0012873374988897623,-0.39941383889728443,-0.5174256154659417,0.10100426233463344,-0.12895686160619435,003550
4,S&T중공업,2023,Q4,산업재,0.17628129866075112,0.02150738172388955,0.041740629707346155,0.024255449780284266,-0.4895026326950116,-0.05361218884022467,-0.0020655863143964615,-0.09528477142670433,003570
4,한솔테크닉스,2023,Q4,정보기술,-0.0867870625702989,0.03079828020022357,-0.016224451252949357,0.012656543850652069,-1.4675603831769461,-0.7433879500883459,0.30705151892614935,-0.15300954610124376,004710
4,삼성전자,2023,Q4,정보기술,-0.07907967861134663,0.03943912654110959,0.008037075647482794,-0.00627855684382983,-0.1921334435430454,-1.282469621700871,0.09482377481325921,0.047702561994951,005930
4,LS,2023,Q4,산업재,0.2954907408760818,0.07334271536829795,0.0689886538170077,0.04022167132597576,2.2823677410580716,0.2512777798811192,0.1510757391111477,0.37648445993258495,006260
4,삼성SDI,2023,Q4,정보기술,-0.12927765950942557,0.0642834329541706,0.010028244208664994,0.0025220319892858,-0.6075323361574643,-0.6202234827668851,0.04284111627112286,0.009525937278218849,006400
4,대덕전자,2023,Q4,정보기술,-0.04686844106463875,0.002418723321030436,0.007283421938653056,0.00616027322581747,-0.41016171916568567,0.7570431243822431,0.3761628705660667,-0.06674507553379483,008060
4,삼성전기,2023,Q4,정보기술,-0.10836384571847801,0.011203616105795122,-0.007929632211315374,0.0033022662405071124,-0.445202657579824,-0.7590157635846435,-0.07826035502437023,0.08718426559572137,009150
4,LS산전,2023,Q4,산업재,0.1289886933733804,0.04183867912046235,0.01098633974585228,0.03163387348731628,0.11860700208632169,-0.103239447374179,-0.10685519395551779,1.1140461433752105,010120
4,LG이노텍,2023,Q4,정보기술,-0.22337108492058472,0.005566681625694736,-0.005069093107403666,0.050748314088221225,1.1061882752340337,1.1645855697947156,-0.01699614660680815,0.10802436380744371,011070
4,현대상선,2023,Q4,산업재,-0.14033108180328285,-0.05180675994998618,-0.029339526320570908,-0.02708896212303402,-0.39812925170068025,1.8145579764190614,0.00016009176522158164,0.14795358872219788,011200
4,삼성에스디에스,2023,Q4,정보기술,0.01185493249169775,0.04672856078200427,0.04057159140802291,0.016646791997025012,0.5381352804218331,0.665429515195135,0.25285165364061934,-0.04243062980629751,018260
4,일진머티리얼즈,2023,Q4,정보기술,-0.12560749097490714,0.056910703244475336,0.003809673831840499,0.02823372254994072,-0.5314691107650724,-3.8364477321815547,-0.07566855965527064,0.12988259365044488,020150
4,한국단자,2023,Q4,산업재,-0.21019469644483962,-0.02211139375049942,-0.013792101723771766,-0.01529964123342109,-0.14238861116206325,-0.9526245728349985,-0.050774204438936765,-0.015590539087038785,025540
4,신도리코,2023,Q4,정보기술,0.02830142590748541,-0.37225732732046324,-0.007384606281872874,0.0022284644200367687,-0.7914863841141786,-0.8877915730824277,-0.08616684528716878,0.0013086710792757292,029530
4,LG디스플레이,2023,Q4,정보기술,-0.2226266835274046,-0.01820382752773797,-0.016947794144340778,-0.013568231978587808,-0.6306623284265054,-0.8091492122159155,0.02143213448706538,-0.05333620808120056,034220
4,SK,2023,Q4,정보기술,0.061618743903792364,-0.016107366458137595,-0.01794792108268206,-0.032362393643299514,-0.33518374135869844,-10.898210980876003,0.0352237492930354,-0.14090738397954344,034730
4,한미반도체,2023,Q4,정보기술,0.6037712706747602,0.10351178011007844,0.18628961848509573,0.08269667929981717,4.086399738088793,4.289152798610195,1.4451384207644487,0.3914876399004474,042700
4,대우인터내셔널,2023,Q4,산업재,-0.0936546734822794,-0.007691882457082522,-0.0214486484203833,0.013221713300493931,-0.353777482631893,-0.641011083841079,0.05198963665316536,-0.24271090067905848,047050
4,한국항공우주,2023,Q4,산업재,-0.0018145060863817286,0.006238013836370904,-0.013490005009909378,0.06790252687442444,1.3636415381499187,1.3799898029780548,-0.06624625211873658,0.04946272448238216,047810
4,한전KPS,2023,Q4,산업재,-0.044531378325202944,-0.0211583167123367,0.0157306148432228,0.005219074521145339,0.6211204798344074,0.5016935914329337,0.07829418214640094,-0.03023632796750363,051600
4,LG전자,2023,Q4,정보기술,-0.14275481060984133,0.0030503035823838953,-0.02799712632372886,-0.08911310738334388,-2.092423509335997,-2.331445598253262,-0.006345333555188848,-0.04061272153304085,066570
4,현대글로비스,2023,Q4,산업재,-0.019511142011394506,0.016523843787425774,0.0015837851275373183,0.03584639660019562,0.034578942547976776,0.3980897229585014,-0.03013273989937726,-0.029745857766283784,086280
