,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,영업이익 변화율,법인세차감전 순이익 변화율,유동부채 변화율,Label,Code
8,CJ대한통운,2022,Q4,산업재,-0.0655666417898243,0.017696359169037112,0.06877054602056765,0.009223161166028282,0.18536997542657163,0.6988642956110485,0.24094369683808137,0.02659724469511341,000120
8,두산,2022,Q4,산업재,0.138176475848162,-0.0029227595373084725,-0.06456062023191789,-0.018261523370401767,-1.7111753905195288,-1.4466446370663553,-0.21995368189476672,-0.1273457788138802,000150
8,SK하이닉스,2022,Q4,정보기술,-0.06558485737004023,0.06723750747427237,-0.04225502714156815,-0.07248113548884094,-1.8185942895074783,-3.023846281112295,0.11777337060469639,-0.0008162829245996137,000660
8,LG상사,2022,Q4,산업재,-0.235710326621543,-0.02555742438558073,0.04652250599918806,-0.04447073178680916,-0.37819766821850975,-0.17739245027814488,0.559377459469506,0.02261175024150343,001120
8,대한항공,2022,Q4,산업재,-0.0659284505606798,-3.9052529397953784e-05,-0.013376149260277859,0.10096084903534774,-0.3802929313759852,-0.00801224985676019,0.01028773772282321,-0.05304822302080679,003490
8,LG,2022,Q4,정보기술,0.0874591078198696,0.0020151782755530867,0.009078162201198392,0.002732801277388397,-0.4321397553738149,0.025785239827764705,0.08262731010799329,-0.021585208806486254,003550
8,S&T중공업,2022,Q4,산업재,0.09164646248419406,-0.05797533932790122,0.09455574787354237,0.01530248045322713,1.0663479862499714,0.25342041727593134,0.8217486737072146,-0.015479490453795208,003570
8,한솔테크닉스,2022,Q4,정보기술,0.02803631937489633,-0.025373335614697345,0.004983673085606322,0.03273894637894914,-0.26725114862371313,-0.7349862482290458,-0.09694350202385493,0.17818140706246596,004710
8,삼성전자,2022,Q4,정보기술,-0.014620187333024896,0.07454571490714423,-0.003621542884199247,0.011449090376209003,-1.0655415753766375,-0.5088010716554949,-0.05655615219093457,0.03281908572503358,005930
8,LS,2022,Q4,산업재,0.06188192042317178,0.04920217317209441,0.032142775683077884,0.05602350756428365,-0.1773712816316989,-0.32864574697396787,-0.11344955224724862,0.2642891293053567,006260
8,삼성SDI,2022,Q4,정보기술,0.050360961251584783,0.031071317896920414,-0.008608562489238136,0.011253912146853784,-0.45403943483328857,-0.7782406131133637,-0.0421434999009459,-0.1574954555911215,006400
8,대덕전자,2022,Q4,정보기술,0.07393474034507283,-0.030712503398415136,-0.027584016248877408,-0.029072802040276624,-4.156502403649226,-25.03214511921733,0.48286250645180906,-0.07024964463828759,008060
8,삼성전기,2022,Q4,정보기술,0.08820273536102646,0.08482870719992563,-0.008803574787338397,-0.024295571688401907,-1.1573411605542996,-1.3790627692671398,-0.07429446943066575,-0.11883706181507349,009150
8,LS산전,2022,Q4,산업재,0.05904909069189029,0.019481457165585914,0.05590269024961758,0.03255669902934821,-0.6294926893658132,1.3260993377814287,0.21174108867165953,0.11277501706591203,010120
8,LG이노텍,2022,Q4,정보기술,-0.07709220687362783,0.11742938131892111,-0.09920172303961272,-0.006748004489271042,-0.7443434684104491,-0.7890182282917684,-0.18382574562547638,-0.03873947684560829,011070
8,현대상선,2022,Q4,산업재,-0.023952222418711335,0.0622378462566997,-0.13523965356535994,-0.057396673871036086,-0.5172663015572881,-0.43236843373320266,-0.3642341370064197,-0.06938492671878113,011200
8,삼성에스디에스,2022,Q4,정보기술,-0.016487149282385566,0.12288799576694709,0.013295166229172262,0.018104136386355663,0.6179454715396464,-0.7212549507537389,-0.05018078546173799,-0.07979013098223055,018260
8,일진머티리얼즈,2022,Q4,정보기술,0.04704875107561876,0.012723772392298827,-0.023369094354496966,-0.009108679476321435,-0.9881905605650722,-2.4075035958285156,-0.14308752047266549,-0.1345877356486627,020150
8,한국단자,2022,Q4,산업재,-0.014199258311691606,0.004331465032235249,0.07678391985454103,0.00028788021381953577,0.2893522540998352,-1.3986576375930433,0.4146188941474023,0.1496668195291516,025540
8,신도리코,2022,Q4,정보기술,0.024462058572148785,0.0033219622269480276,-0.04608675980203292,-0.01593772368345059,-7.3227776958794495,-1.8779508577180892,-0.34439169585494445,0.02003855357259586,029530
