code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
9540,현대중공업,중공업,2023,Q1,"1,727,843,346,000","9,743,843,648,000","11,471,686,994,000","160,027,994,000","49,537,790,000","209,565,784,000","16,768,503,426,000","11,262,121,210,000",53512928000.0,2893597000.0,28655199000.0,33681109000.0,33681109000.0,"353,865,580,000",,,,,,,,,,,,
10140,삼성중공업,중공업,2023,Q1,"8,432,823,063,237","6,450,685,195,734","14,883,508,258,971","9,892,309,142,903","1,244,006,827,597","11,136,315,970,500","-2,049,465,423,056","3,747,192,288,471",1574714101429.0,69950413259.0,71057781035.0,71057781035.0,71057781035.0,"880,114,845,000",,,,,,,,,,,,
10620,현대미포조선,중공업,2023,Q1,"2,838,712,152,000","1,840,141,491,000","4,678,853,643,000","2,492,545,765,000","68,791,250,000","2,561,337,015,000","1,557,464,855,000","2,117,516,628,000",897635234000.0,-28571148000.0,-4108930000.0,-3628947000.0,-3628947000.0,"199,710,745,000",,,,,,,,,,,,
12450,한화테크윈,중공업,2023,Q1,"4,256,819,313,243","5,198,448,607,117","9,455,267,920,360","4,842,765,551,608","1,645,503,829,870","6,488,269,381,478","2,054,909,105,046","2,966,998,538,882",837943870776.0,138161524934.0,464743899273.0,360151157555.0,360151157555.0,"265,650,000,000",,,,,,,,,,,,
17800,현대엘리베이,중공업,2023,Q1,"975,628,203,629","1,518,177,618,560","2,493,805,822,189","899,252,741,228","185,436,971,101","1,084,689,712,329","630,732,282,501","1,409,116,109,860",451951990017.0,15586048721.0,300851314042.0,229527089036.0,229527089036.0,"212,235,955,000",,,,,,,,,,,,
34020,두산중공업,중공업,2023,Q1,"3,623,666,694,807","9,838,058,796,935","13,461,725,491,742","5,508,610,705,689","1,768,978,743,203","7,277,589,448,892","155,152,345,584","6,184,136,042,850",1390656115637.0,92965217797.0,28878218028.0,29379315957.0,29379315957.0,"3,267,326,780,000",,,,,,,,,,,,
42660,대우조선해양,중공업,2023,Q1,"7,747,259,507,785","4,364,667,384,729","12,111,926,892,514","10,739,485,434,990","851,316,635,593","11,590,802,070,583","-2,906,552,121,052","521,124,821,931",1439385453427.0,-66039276988.0,-121264187956.0,-121248382593.0,-121248382593.0,"541,453,345,000",,,,,,,,,,,,
42670,두산인프라코어,중공업,2023,Q1,"2,030,963,616,064","2,063,919,099,424","4,094,882,715,488","1,451,256,875,774","1,043,169,175,711","2,494,426,051,485","1,197,415,559,803","1,600,456,664,003",1231968492761.0,130503292151.0,332451131636.0,306048101880.0,306048101880.0,"199,603,453,000",,,,,,,,,,,,
64350,현대로템,중공업,2023,Q1,"3,033,795,939,000","1,468,690,253,000","4,502,486,192,000","2,295,122,172,000","723,427,440,000","3,018,549,612,000","158,842,870,000","1,483,936,580,000",671434220000.0,33639747000.0,18442073000.0,19704292000.0,19704292000.0,"545,711,465,000",,,,,,,,,,,,
82740,두산엔진,중공업,2023,Q1,"492,253,389,402","502,186,153,318","994,439,542,720","533,688,973,673","233,601,970,528","767,290,944,201","-141,477,698,636","227,148,598,519",199346870618.0,4074102914.0,7120779959.0,5564268558.0,5564268558.0,"71,543,994,000",,,,,,,,,,,,
97230,한진중공업,중공업,2023,Q1,"1,527,162,000,000","1,114,133,000,000","2,641,295,000,000","1,554,976,000,000","725,807,000,000","2,280,783,000,000","-1,430,879,000,000","360,512,000,000",404822000000.0,-11154000000.0,-24019000000.0,-24098000000.0,-24098000000.0,"416,371,000,000",,,,,,,,,,,,
