code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
9540,현대중공업,중공업,2020,Q2,"1,378,279,919,000","9,794,773,293,000","11,173,053,212,000","188,170,938,000","57,919,983,000","246,090,921,000",,"10,926,962,291,000",31394584000.0,-21291524000.0,-17897303000.0,,,"353,865,580,000",,,,,,,,,,,,
10140,삼성중공업,중공업,2020,Q2,"7,397,558,443,944","6,355,561,582,740","13,753,120,026,684","7,431,029,689,277","1,881,028,879,231","9,312,058,568,508","379,115,925,042","4,441,061,458,176",1681163702767.0,-699982673748.0,-691170893289.0,-695159696206.0,-695159696206.0,"3,150,574,225,000",,,,,,,,,,,,
10620,현대미포조선,중공업,2020,Q2,"2,065,745,047,000","1,495,504,755,000","3,561,249,802,000","1,186,804,844,000","25,672,890,000","1,212,477,734,000","1,846,157,582,000","2,348,772,068,000",722490417000.0,8386511000.0,2211472000.0,1262168000.0,1262168000.0,"199,710,745,000",,,,,,,,,,,,
12450,한화테크윈,중공업,2020,Q2,"1,608,213,771,826","3,053,255,334,182","4,661,469,106,008","1,172,102,627,559","1,522,559,027,605","2,694,661,655,164","1,346,466,168,732","1,966,807,450,844",213356204262.0,-5389171951.0,-7935157450.0,-7919039456.0,-7919039456.0,"265,650,000,000",,,,,,,,,,,,
17800,현대엘리베이,중공업,2020,Q2,"930,985,330,088","1,040,101,705,602","1,971,087,035,690","690,515,982,939","344,928,688,100","1,035,444,671,039","205,832,335,259","935,642,364,651",372617990832.0,36335458245.0,-18660254803.0,-23281999644.0,-23281999644.0,"135,996,670,000",,,,,,,,,,,,
34020,두산중공업,중공업,2020,Q2,"3,244,681,406,302","8,109,441,364,695","11,354,122,770,997","7,308,326,354,151","1,155,895,009,884","8,464,221,364,035","-935,684,557,344","2,889,901,406,962",822101579724.0,-71694170082.0,-481961820381.0,-504841944215.0,-504841944215.0,"1,330,224,940,000",,,,,,,,,,,,
42660,대우조선해양,중공업,2020,Q2,"6,686,835,874,589","4,267,380,885,524","10,954,216,760,113","4,595,080,998,728","2,437,840,569,915","7,032,921,568,643","741,081,051,343","3,921,295,191,470",1955166595252.0,66496471259.0,51767683200.0,51767683200.0,51767683200.0,"541,028,760,000",,,,,,,,,,,,
42670,두산인프라코어,중공업,2020,Q2,"1,431,786,793,577","3,632,106,148,466","5,063,892,942,043","2,524,960,940,385","998,432,764,640","3,523,393,705,025","191,308,014,910","1,540,499,237,018",601321149162.0,21852605940.0,-16257122189.0,-12065088186.0,-12065088186.0,"1,046,749,220,000",,,,,,,,,,,,
64350,현대로템,중공업,2020,Q2,"2,674,101,638,000","1,368,619,175,000","4,042,720,813,000","2,056,676,381,000","887,979,335,000","2,944,655,716,000","-152,227,610,000","1,098,065,097,000",628028509000.0,28088435000.0,59701481000.0,59701481000.0,59701481000.0,"425,000,000,000",,,,,,,,,,,,
82740,두산엔진,중공업,2020,Q2,"352,027,634,258","441,685,943,203","793,713,577,461","573,251,935,285","28,210,572,674","601,462,507,959","-30,385,095,394","192,251,069,502",230929775428.0,6839686277.0,566441791.0,717285471.0,717285471.0,"32,947,142,000",,,,,,,,,,,,
97230,한진중공업,중공업,2020,Q2,"1,147,674,000,000","1,136,050,000,000","2,283,724,000,000","1,677,692,000,000","295,843,000,000","1,973,535,000,000","-1,227,434,000,000","310,189,000,000",489753000000.0,78000000.0,-16566000000.0,68133000000.0,68133000000.0,"416,371,000,000",,,,,,,,,,,,
