code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
9540,현대중공업,중공업,2021,Q1,"1,424,137,544,000","9,509,215,268,000","10,933,352,812,000","195,044,209,000","159,876,496,000","354,920,705,000","16,144,989,044,000","10,578,432,107,000",39083919000.0,1711257000.0,-15357421000.0,-11258508000.0,-11258508000.0,"353,865,580,000",,,,,,,,,,,,
10140,삼성중공업,중공업,2021,Q1,"5,737,663,674,737","6,083,104,669,720","11,820,768,344,457","6,754,734,251,747","1,771,955,397,560","8,526,689,649,307","-674,772,916,348","3,294,078,695,150",1543832792057.0,-501166505525.0,-529594729101.0,-529594729101.0,-529594729101.0,"3,150,574,225,000",,,,,,,,,,,,
10620,현대미포조선,중공업,2021,Q1,"1,939,294,638,000","1,595,877,413,000","3,535,172,051,000","1,151,088,053,000","34,582,673,000","1,185,670,726,000","1,792,871,156,000","2,349,501,325,000",677140375000.0,11913198000.0,34747431000.0,26203027000.0,26203027000.0,"199,710,745,000",,,,,,,,,,,,
12450,한화테크윈,중공업,2021,Q1,"1,690,148,198,706","3,288,195,332,496","4,978,343,531,202","1,297,708,392,160","1,608,309,034,575","2,906,017,426,735","1,442,264,540,261","2,072,326,104,467",247843983593.0,-12354520023.0,127003190207.0,106487573496.0,106487573496.0,"265,650,000,000",,,,,,,,,,,,
17800,현대엘리베이,중공업,2021,Q1,"929,231,096,325","1,100,008,611,486","2,029,239,707,811","659,168,038,889","315,937,300,919","975,105,339,808","225,717,270,124","1,054,134,368,003",363932499045.0,27180235498.0,29279827787.0,20528386566.0,20528386566.0,"212,235,955,000",,,,,,,,,,,,
34020,두산중공업,중공업,2021,Q1,"3,547,637,737,353","8,221,862,613,109","11,769,500,350,462","7,187,481,453,142","1,011,884,450,803","8,199,365,903,945","232,421,593,504","3,570,134,446,517",816182793602.0,54713431858.0,137237539570.0,106648563877.0,106648563877.0,"1,937,708,195,000",,,,,,,,,,,,
42660,대우조선해양,중공업,2021,Q1,"5,520,984,369,802","4,328,090,190,907","9,849,074,560,709","5,097,169,963,712","1,213,169,121,114","6,310,339,084,826","362,225,757,259","3,538,735,475,883",1115190095092.0,-207272238032.0,-230219844912.0,-226622470319.0,-226622470319.0,"541,453,345,000",,,,,,,,,,,,
42670,두산인프라코어,중공업,2021,Q1,"1,888,178,075,824","3,657,373,150,043","5,545,551,225,867","2,015,271,326,325","1,966,434,585,413","3,981,705,911,738","146,955,394,434","1,563,845,314,129",931439156107.0,59418036608.0,48052519640.0,35009372708.0,35009372708.0,"1,101,761,895,000",,,,,,,,,,,,
64350,현대로템,중공업,2021,Q1,"2,849,590,842,000","1,361,525,260,000","4,211,116,102,000","2,289,250,275,000","613,091,672,000","2,902,341,947,000","-163,102,068,000","1,308,774,155,000",649983510000.0,24643954000.0,21360853000.0,20123371000.0,20123371000.0,"545,711,465,000",,,,,,,,,,,,
82740,두산엔진,중공업,2021,Q1,"295,919,326,492","440,415,843,354","736,335,169,846","484,325,842,630","40,258,494,985","524,584,337,615","-37,503,424,339","211,750,832,231",114493537195.0,-6444181676.0,-8179750500.0,-6295726191.0,-6295726191.0,"40,599,422,000",,,,,,,,,,,,
97230,한진중공업,중공업,2021,Q1,"1,013,102,000,000","1,164,189,000,000","2,177,291,000,000","1,056,233,000,000","841,636,000,000","1,897,869,000,000","-1,257,136,000,000","279,422,000,000",274339000000.0,-25174000000.0,-40869000000.0,-40869000000.0,-40869000000.0,"416,371,000,000",,,,,,,,,,,,
