code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
9540,현대중공업,중공업,2025,Q2,2025-08-14,"2,817,272,946,000","10,011,893,453,000","12,829,166,399,000","1,015,876,172,000","47,028,705,000","1,062,904,877,000","16,994,898,587,000","11,766,261,522,000",140273390000.0,-9207804000.0,-27962196000.0,-15237647000.0,"353,865,580,000",22015732000.0,,,,,,,,,,,
10140,삼성중공업,중공업,2025,Q2,2025-08-14,"6,961,978,699,596","6,855,938,034,160","13,817,916,733,756","9,455,032,308,880","755,332,874,250","10,210,365,183,130","-1,966,242,585,660","3,607,551,550,626",2678494596157.0,207233263895.0,218450794523.0,218450794523.0,"880,114,845,000",-183885040899.0,,,,,,,,,,,
10620,현대미포조선,중공업,2025,Q2,2025-08-14,"3,074,800,568,000","2,046,535,925,000","5,121,336,493,000","2,916,366,400,000","98,374,645,000","3,014,741,045,000","1,486,805,915,000","2,106,595,448,000",1211425363000.0,77878931000.0,16833574000.0,16171809000.0,"199,710,745,000",70445810000.0,,,,,,,,,,,
12450,한화테크윈,중공업,2025,Q2,2025-08-14,"8,897,833,197,000","11,082,993,673,000","19,980,826,870,000","11,818,410,609,000","2,692,697,761,000","14,511,108,370,000","3,679,829,843,000","5,469,718,500,000",2088089623000.0,499041227000.0,274902321000.0,142436443000.0,"248,981,005,000",149622456000.0,,,,,,,,,,,
17800,현대엘리베이,중공업,2025,Q2,2025-08-13,"738,797,254,273","1,617,912,364,114","2,356,709,618,387","993,300,745,053","222,175,661,338","1,215,476,406,391","749,046,726,078","1,141,233,211,996",420861523829.0,43652451563.0,41287186375.0,37141991740.0,"212,235,955,000",37383859929.0,,,,,,,,,,,
34020,두산중공업,중공업,2025,Q2,2025-08-14,"4,154,258,000,000","9,799,013,000,000","13,953,271,000,000","5,303,394,000,000","2,743,709,000,000","8,047,103,000,000","325,446,000,000","5,906,168,000,000",2076059000000.0,145635000000.0,275265000000.0,224880000000.0,"3,267,327,000,000",179975000000.0,,,,,,,,,,,
42660,대우조선해양,중공업,2025,Q2,2025-08-12,"11,198,945,471,217","6,683,540,699,402","17,882,486,170,619","10,414,426,829,326","2,529,936,959,157","12,944,363,788,483","455,059,877,308","4,938,122,382,136",3415079714513.0,389544018684.0,182681737730.0,182501995387.0,"1,537,066,970,000",191037256922.0,,,,,,,,,,,
42670,두산인프라코어,중공업,2025,Q2,2025-08-14,"1,833,536,654,256","2,149,937,716,104","3,983,474,370,360","1,000,627,291,929","1,011,050,872,457","2,011,678,164,386","1,580,790,881,138","1,971,796,205,974",956510933614.0,100743693117.0,50732079145.0,37460909771.0,"199,538,618,000",104990242266.0,,,,,,,,,,,
64350,현대로템,중공업,2025,Q2,2025-08-14,"3,965,653,214,000","1,988,291,628,000","5,953,944,842,000","2,958,160,036,000","351,685,923,000","3,309,845,959,000","993,806,635,000","2,644,098,883,000",1373375689000.0,250136756000.0,244672859000.0,183478485000.0,"545,711,465,000",509838523000.0,,,,,,,,,,,
82740,두산엔진,중공업,2025,Q2,2025-08-13,"853,459,437,959","576,292,461,523","1,429,751,899,482","528,929,204,899","470,769,705,727","999,698,910,626","-35,702,477,112","430,052,988,856",387700400107.0,33775391862.0,15051369023.0,21556459726.0,"83,447,142,000",15979082360.0,,,,,,,,,,,
97230,한진중공업,중공업,2025,Q2,2025-08-14,"1,150,107,000,000","1,133,118,000,000","2,283,225,000,000","1,576,602,000,000","362,462,000,000","1,939,064,000,000","-1,461,954,000,000","344,161,000,000",507577000000.0,5273000000.0,-6650000000.0,-6643000000.0,"416,371,000,000",-5118000000.0,,,,,,,,,,,
