code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
9540,현대중공업,중공업,2025,Q1,2025-05-15,"3,018,511,143,000","10,085,273,146,000","13,103,784,289,000","1,312,526,804,000","47,011,695,000","1,359,538,499,000","17,008,527,034,000","11,744,245,790,000",551782290000.0,416198542000.0,428190691000.0,424314620000.0,"353,865,580,000",424356346000.0,,,,,,,,,,,
10140,삼성중공업,중공업,2025,Q1,2025-05-15,"8,632,608,625,270","7,481,500,745,438","16,114,109,370,708","11,049,768,854,592","1,272,903,924,591","12,322,672,779,183","-2,184,703,027,551","3,791,436,591,525",2490274024333.0,125681913579.0,101881883280.0,101881883280.0,"880,114,845,000",68592244034.0,,,,,,,,,,,
10620,현대미포조선,중공업,2025,Q1,2025-05-15,"3,035,854,977,000","2,076,619,435,000","5,112,474,412,000","2,881,950,535,000","194,374,240,000","3,076,324,775,000","1,470,634,105,000","2,036,149,637,000",1166665276000.0,58729557000.0,53794628000.0,47552909000.0,"199,710,745,000",47552909000.0,,,,,,,,,,,
12450,한화테크윈,중공업,2025,Q1,2025-05-13,"8,395,424,136,000","11,085,021,722,000","19,480,445,858,000","12,419,296,138,000","3,259,390,247,000","15,678,686,385,000","3,537,393,400,000","3,801,759,473,000",1474722781000.0,302029116000.0,481041501000.0,439020517000.0,"240,405,805,000",439314078000.0,,,,,,,,,,,
17800,현대엘리베이,중공업,2025,Q1,2025-05-15,"924,944,928,344","1,622,758,895,949","2,547,703,824,293","1,154,869,799,540","288,984,672,686","1,443,854,472,226","711,662,866,149","1,103,849,352,067",416084653522.0,36944212575.0,80123695917.0,62717065310.0,"212,235,955,000",62379839154.0,,,,,,,,,,,
34020,두산중공업,중공업,2025,Q1,2025-05-15,"4,306,084,000,000","9,624,371,000,000","13,930,455,000,000","5,817,113,000,000","2,387,149,000,000","8,204,262,000,000","100,562,000,000","5,726,193,000,000",1441969000000.0,46038000000.0,-23968000000.0,-25211000000.0,"3,267,327,000,000",-10140000000.0,,,,,,,,,,,
42660,대우조선해양,중공업,2025,Q1,2025-05-13,"11,610,033,734,180","6,145,994,982,479","17,756,028,716,659","10,369,621,659,665","2,651,736,642,169","13,021,358,301,834","280,083,968,499","4,734,670,414,825",3167008299737.0,258723075911.0,214352918523.0,214151810698.0,"1,537,066,970,000",212354634364.0,,,,,,,,,,,
42670,두산인프라코어,중공업,2025,Q1,2025-05-15,"1,794,581,049,556","2,110,154,426,329","3,904,735,475,885","1,255,000,077,673","760,954,046,969","2,015,954,124,642","1,543,329,971,367","1,888,781,351,243",874449276860.0,63810276690.0,101487975391.0,89936859574.0,"199,603,453,000",103974188884.0,,,,,,,,,,,
64350,현대로템,중공업,2025,Q1,2025-05-15,"3,485,069,218,000","1,522,687,979,000","5,007,757,197,000","2,639,503,729,000","233,993,108,000","2,873,496,837,000","809,157,123,000","2,134,260,360,000",1145546021000.0,200458925000.0,200448543000.0,157184478000.0,"545,711,465,000",157184478000.0,,,,,,,,,,,
82740,두산엔진,중공업,2025,Q1,2025-05-14,"851,970,845,806","633,346,553,902","1,485,317,399,708","606,765,289,182","465,322,020,400","1,072,087,309,582","-51,637,489,972","413,230,090,126",318181995143.0,22312178245.0,19979614447.0,19408710267.0,"83,447,142,000",19507013630.0,,,,,,,,,,,
97230,한진중공업,중공업,2025,Q1,2025-05-15,"1,087,266,000,000","1,130,054,000,000","2,217,320,000,000","1,559,816,000,000","308,225,000,000","1,868,041,000,000","-1,455,255,000,000","349,279,000,000",409866000000.0,5389000000.0,5667000000.0,5536000000.0,"416,371,000,000",5317000000.0,,,,,,,,,,,
