code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
9540,현대중공업,중공업,2019,Q1,"8,492,249,171,000","11,042,238,493,000","19,534,487,664,000","6,136,467,365,000","1,992,982,290,000","8,129,449,655,000","15,878,098,276,000","11,405,038,009,000",1848205880000.0,10662901000.0,11085722000.0,9981105000.0,9981105000.0,"353,865,580,000",,,,,,,,,,,,
10140,삼성중공업,중공업,2019,Q1,"7,213,326,584,867","6,800,890,349,056","14,014,216,933,923","6,027,439,316,267","1,549,891,197,254","7,577,330,513,521","2,493,823,813,464","6,436,886,420,402",1343361083844.0,-82419943062.0,-114440103064.0,-117960621754.0,-117960621754.0,"3,150,574,225,000",,,,,,,,,,,,
10620,현대미포조선,중공업,2019,Q1,"1,934,931,412,000","1,535,953,632,000","3,470,885,044,000","1,125,770,834,000","55,498,394,000","1,181,269,228,000","1,786,277,574,000","2,289,615,816,000",701844533000.0,13801239000.0,18821990000.0,13873617000.0,13873617000.0,"199,710,745,000",,,,,,,,,,,,
12450,한화테크윈,중공업,2019,Q1,"1,295,598,218,445","2,626,534,688,919","3,922,132,907,364","1,056,971,542,965","885,061,877,395","1,942,033,420,360","1,367,059,069,513","1,980,099,487,004",257841174446.0,-17010556586.0,16228882606.0,19657436843.0,19657436843.0,"265,650,000,000",,,,,,,,,,,,
17800,현대엘리베이,중공업,2019,Q1,"673,526,265,939","1,111,575,370,773","1,785,101,636,712","528,169,782,724","232,355,089,499","760,524,872,223","298,407,435,679","1,024,576,764,489",366606239601.0,29009858752.0,59187005203.0,46733653567.0,46733653567.0,"135,791,330,000",,,,,,,,,,,,
34020,두산중공업,중공업,2019,Q1,"3,625,585,093,420","8,106,803,454,946","11,732,388,548,366","5,055,762,813,980","2,782,250,193,234","7,838,013,007,214","791,249,355,669","3,894,375,541,152",870526397832.0,47330357995.0,-44970276604.0,-35591122311.0,-35591122311.0,"650,255,425,000",,,,,,,,,,,,
42660,대우조선해양,중공업,2019,Q1,"7,335,190,637,756","4,372,835,602,847","11,708,026,240,603","4,514,860,641,764","3,261,237,209,856","7,776,097,851,620","741,654,090,463","3,931,928,388,983",2040941175969.0,204158987006.0,201223934368.0,201063907513.0,201063907513.0,"541,028,760,000",,,,,,,,,,,,
42670,두산인프라코어,중공업,2019,Q1,"1,832,803,691,722","3,517,288,486,170","5,350,092,177,892","2,592,283,106,315","1,301,694,050,681","3,893,977,156,996","145,548,036,599","1,456,115,020,896",915453382697.0,72822054335.0,60037218713.0,43708446090.0,43708446090.0,"1,040,806,395,000",,,,,,,,,,,,
64350,현대로템,중공업,2019,Q1,"2,669,749,752,000","1,182,368,956,000","3,852,118,708,000","2,009,664,568,000","783,319,202,000","2,792,983,770,000","228,624,569,000","1,059,134,938,000",533840001000.0,1492155000.0,-4562423000.0,11706758000.0,11706758000.0,"425,000,000,000",,,,,,,,,,,,
82740,두산엔진,중공업,2019,Q1,"335,641,403,179","470,313,088,250","805,954,491,429","553,812,612,710","22,547,097,801","576,359,710,511","6,186,293,560","229,594,780,918",101530956642.0,-13720089100.0,-16376868759.0,-12478978465.0,-12478978465.0,"32,947,142,000",,,,,,,,,,,,
97230,한진중공업,중공업,2019,Q1,"1,234,026,000,000","1,087,227,000,000","2,321,253,000,000","1,166,364,000,000","899,562,000,000","2,065,926,000,000","-1,740,325,000,000","255,327,000,000",309167000000.0,-29000000.0,-81369000000.0,-72155000000.0,-72155000000.0,"530,263,000,000",,,,,,,,,,,,
