code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
9540,현대중공업,중공업,2022,Q3,2022-11-14,"2,087,178,450,000","9,111,342,591,000","11,198,521,041,000","219,455,578,000","92,741,203,000","312,196,781,000","16,493,243,956,000","10,886,324,260,000",42855820000.0,-6202823000.0,7726521000.0,22350269000.0,"353,865,580,000",,,,,,,,,,,,
10140,삼성중공업,중공업,2022,Q3,2022-11-14,"9,179,954,628,838","7,882,184,137,711","17,062,138,766,549","9,776,618,569,305","2,922,194,729,636","12,698,813,298,941","-1,918,015,283,976","4,363,325,467,608",1388306633629.0,-157437543913.0,-224567897995.0,-224567897995.0,"880,114,845,000",,,,,,,,,,,,
10620,현대미포조선,중공업,2022,Q3,2022-11-14,"3,288,166,841,000","1,822,221,821,000","5,110,388,662,000","2,635,601,173,000","196,722,338,000","2,832,323,511,000","1,719,000,778,000","2,278,065,151,000",876541779000.0,9292654000.0,139334653000.0,105392826000.0,"199,710,745,000",,,,,,,,,,,,
12450,한화테크윈,중공업,2022,Q3,2022-11-11,"1,723,278,160,205","3,625,646,875,460","5,348,925,035,665","1,277,254,741,325","1,766,049,680,119","3,043,304,421,444","1,673,275,062,607","2,305,620,614,221",268454594625.0,5761372910.0,45604405902.0,45250011038.0,"265,650,000,000",,,,,,,,,,,,
17800,현대엘리베이,중공업,2022,Q3,2022-11-14,"811,477,703,402","1,526,994,029,460","2,338,471,732,862","933,337,194,436","184,361,098,317","1,117,698,292,753","392,356,342,230","1,220,773,440,109",422847164870.0,19665081009.0,5013922411.0,3330668301.0,"212,235,955,000",,,,,,,,,,,,
34020,두산중공업,중공업,2022,Q3,2022-11-14,"4,155,125,565,252","10,493,475,591,500","14,648,601,156,752","5,924,784,804,323","1,709,006,406,107","7,633,791,210,430","-164,550,393,811","7,014,809,946,322",1233930605243.0,43416642104.0,-90518968691.0,-85371515894.0,"3,256,061,215,000",,,,,,,,,,,,
42660,대우조선해양,중공업,2022,Q3,2022-11-11,"7,530,412,753,134","4,757,264,591,387","12,287,677,344,521","9,919,624,199,870","1,566,807,204,229","11,486,431,404,099","-2,345,249,837,311","801,245,940,422",972632913806.0,-635451781049.0,-688950621293.0,-652679622356.0,"541,453,345,000",,,,,,,,,,,,
42670,두산인프라코어,중공업,2022,Q3,2022-11-14,"1,734,255,892,056","1,974,241,723,049","3,708,497,615,105","1,712,326,549,360","774,793,757,607","2,487,120,306,967","891,103,209,614","1,221,377,308,138",1067232096524.0,62323415048.0,92157689798.0,69516208553.0,"197,763,411,000",,,,,,,,,,,,
64350,현대로템,중공업,2022,Q3,2022-11-14,"2,580,629,863,000","1,463,691,242,000","4,044,321,105,000","1,859,528,901,000","866,375,517,000","2,725,904,418,000","-2,263,418,000","1,318,416,687,000",753915750000.0,32043519000.0,34961324000.0,31398922000.0,"545,711,465,000",,,,,,,,,,,,
82740,두산엔진,중공업,2022,Q3,2022-11-11,"540,764,196,070","536,908,766,172","1,077,672,962,242","603,253,720,153","249,697,553,401","852,951,273,554","-142,890,959,489","224,721,688,688",175602570111.0,741502403.0,4109239857.0,2684449283.0,"71,543,994,000",,,,,,,,,,,,
97230,한진중공업,중공업,2022,Q3,2022-11-14,"919,500,000,000","1,504,906,000,000","2,424,406,000,000","1,032,367,000,000","1,004,639,000,000","2,037,006,000,000","-1,401,169,000,000","387,400,000,000",397650000000.0,-102000000.0,-20471000000.0,-20515000000.0,"416,371,000,000",,,,,,,,,,,,
