,name,year,quarter,sector,Relative Return,소비자물가지수 변화율,기초 소유주식 지분율 변화율,보유 주식 수 변화율,기말 소유주식 지분율 변화율,국제유가 변화율,실업률 변화율,Label,Code
11,대림산업,2022,Q1,건설,0.09273574716054264,0.09364288108448604,0.0,0.0,0.0,0.2602194672474454,-0.09183673469387776,0.15046715784747647,000210
11,현대건설,2022,Q1,건설,-0.1054703706981916,0.09364288108448604,0.0,0.0,0.0,0.2602194672474454,-0.09183673469387776,0.1780879505241215,000720
11,KCC,2022,Q1,건설,0.0737975786631034,0.09364288108448604,0.0,0.0,0.0,0.2602194672474454,-0.09183673469387776,-0.05072351475880411,002380
11,한일시멘트,2022,Q1,건설,0.06601474266625923,0.09364288108448604,0.0,0.0,0.0,0.2602194672474454,-0.09183673469387776,-0.074615031078134,003300
11,아이에스동서,2022,Q1,건설,-0.12317204059017549,0.09364288108448604,0.0,0.0,0.0,0.2602194672474454,-0.09183673469387776,-0.08338352870805033,010780
11,현대산업,2022,Q1,건설,-0.019529229126856472,0.09364288108448604,0.0,0.0,0.0,0.2602194672474454,-0.09183673469387776,0.047364277944712,012630
11,삼성엔지니어링,2022,Q1,건설,-0.011165448373694308,0.09364288108448604,0.0,0.0,0.0,0.2602194672474454,-0.09183673469387776,-0.1105268510769151,028050
11,대우건설,2022,Q1,건설,-0.07607602622556717,0.09364288108448604,0.0,0.0,0.0,0.2602194672474454,-0.09183673469387776,-0.04682565404979789,047040
11,한전기술,2022,Q1,건설,-0.11195724612925897,0.09364288108448604,0.0,0.0,0.0,0.2602194672474454,-0.09183673469387776,0.028502798656669617,052690
11,LG하우시스,2022,Q1,건설,-0.15134630798517185,0.09364288108448604,0.0,0.0,0.0,0.2602194672474454,-0.09183673469387776,-0.02413203606206226,108670
