,name,year,quarter,sector,Relative Return,소비자물가지수 변화율,기초 소유주식 지분율 변화율,보유 주식 수 변화율,기말 소유주식 지분율 변화율,국제유가 변화율,실업률 변화율,Label,Code
1,대림산업,2024,Q3,건설,-0.13955218472851136,-0.2377021247854798,0.0,0.0,0.0,-0.05674568795778523,-0.09523809523809512,-0.026899026899026957,000210
1,현대건설,2024,Q3,건설,0.030099223047776708,-0.2377021247854798,0.0,0.0,0.0,-0.05674568795778523,-0.09523809523809512,0.1535902369235703,000720
1,KCC,2024,Q3,건설,-0.125567206032765,-0.2377021247854798,0.0,0.0,0.0,-0.05674568795778523,-0.09523809523809512,0.13534912755357442,002380
1,한일시멘트,2024,Q3,건설,0.11181229909402324,-0.2377021247854798,0.0,0.0,0.0,-0.05674568795778523,-0.09523809523809512,-0.057724166389979,003300
1,아이에스동서,2024,Q3,건설,-0.054445562463042774,-0.2377021247854798,0.0,0.0,0.0,-0.05674568795778523,-0.09523809523809512,-0.17305771151924992,010780
1,현대산업,2024,Q3,건설,0.21833401420676948,-0.2377021247854798,0.0,0.0,0.0,-0.05674568795778523,-0.09523809523809512,0.1942432567432567,012630
1,삼성엔지니어링,2024,Q3,건설,-0.24661466719811156,-0.2377021247854798,0.0,0.0,0.0,-0.05674568795778523,-0.09523809523809512,0.03434279081718756,028050
1,대우건설,2024,Q3,건설,-0.015186068815107978,-0.2377021247854798,0.0,0.0,0.0,-0.05674568795778523,-0.09523809523809512,-0.07537883627999908,047040
1,한전기술,2024,Q3,건설,0.0674806739653774,-0.2377021247854798,0.0,0.0,0.0,-0.05674568795778523,-0.09523809523809512,-0.19449300699300703,052690
1,LG하우시스,2024,Q3,건설,-0.03945560527283001,-0.2377021247854798,0.0,0.0,0.0,-0.05674568795778523,-0.09523809523809512,-0.24395118770118773,108670
