,Feature,Importance
0,M_소비자물가지수 변화율,0.2601367983315346
1,P_기초 소유주식 지분율 변화율,0.1688015493183903
2,P_보유 주식 수 변화율,0.15460789533282163
3,P_기말 소유주식 지분율 변화율,0.15447412762413218
4,M_국제유가 변화율,0.1500400970048478
5,M_실업률 변화율,0.11193953238827355
