,name,year,quarter,sector,Relative Return,소비자물가지수 변화율,기초 소유주식 지분율 변화율,보유 주식 수 변화율,기말 소유주식 지분율 변화율,국제유가 변화율,실업률 변화율,Label,Code
16,대림산업,2020,Q4,건설,-0.21579301763586795,-0.3780443147289393,-0.0003416467372736598,-0.07406776253043201,-0.0003416467372736598,0.030879044146171264,0.04166666666666674,0.07292815733421597,000210
16,현대건설,2020,Q4,건설,0.06994546045774855,-0.3780443147289393,-0.2857142857142857,-0.06062585759111583,-0.2857142857142857,0.030879044146171264,0.04166666666666674,0.1974162064211117,000720
16,KCC,2020,Q4,건설,0.02498041641653362,-0.3780443147289393,0.004853128991060052,-0.25768129374982707,0.0038129130655821797,0.030879044146171264,0.04166666666666674,0.6421534929688676,002380
16,한일시멘트,2020,Q4,건설,-0.14547281365007764,-0.3780443147289393,0.0,3.7731039519510023,0.040405569007264,0.030879044146171264,0.04166666666666674,0.33880704950811363,003300
16,아이에스동서,2020,Q4,건설,0.025096669850702996,-0.3780443147289393,-0.0010958904109589218,-0.06105121601073338,0.0,0.030879044146171264,0.04166666666666674,0.1793508924799348,010780
16,현대산업,2020,Q4,건설,-0.1878153767473577,-0.3780443147289393,0.03146755778334742,-0.1161035098220562,0.027537796976242035,0.030879044146171264,0.04166666666666674,0.2533327674452463,012630
16,삼성엔지니어링,2020,Q4,건설,-0.08195998672991425,-0.3780443147289393,-0.002424830261881561,-0.017554240455927572,0.002916869227029606,0.030879044146171264,0.04166666666666674,0.3579821921973163,028050
16,대우건설,2020,Q4,건설,0.5392166771579858,-0.3780443147289393,0.5,0.1021767177271733,0.5002955665024629,0.030879044146171264,0.04166666666666674,0.1620721482639212,047040
16,한전기술,2020,Q4,건설,0.0406233475769224,-0.3780443147289393,1.0,0.06393751282332683,1.0,0.030879044146171264,0.04166666666666674,0.9012499083346235,052690
16,LG하우시스,2020,Q4,건설,-0.0677625482199529,-0.3780443147289393,0.24916915918909943,-0.020453093139701006,0.2508313934153641,0.030879044146171264,0.04166666666666674,0.3544996258492094,108670
