,name,year,quarter,sector,Relative Return,소비자물가지수 변화율,기초 소유주식 지분율 변화율,보유 주식 수 변화율,기말 소유주식 지분율 변화율,국제유가 변화율,실업률 변화율,Label,Code
18,대림산업,2020,Q2,건설,-0.1716815982654706,-0.9744470971009336,0.0,0.0,0.0,-0.41825270948982285,0.15887850467289732,-0.07609556676934505,000210
18,현대건설,2020,Q2,건설,-0.17233944488030417,-0.9744470971009336,0.0,0.0,0.0,-0.41825270948982285,0.15887850467289732,-0.14513875665797915,000720
18,KCC,2020,Q2,건설,-0.17380666766095376,-0.9744470971009336,0.0,0.0,0.0,-0.41825270948982285,0.15887850467289732,-0.03250576077415952,002380
18,한일시멘트,2020,Q2,건설,-0.2149529513057256,-0.9744470971009336,0.0,0.0,0.0,-0.41825270948982285,0.15887850467289732,0.045629762082060786,003300
18,아이에스동서,2020,Q2,건설,0.5905864258328777,-0.9744470971009336,0.0,0.0,0.0,-0.41825270948982285,0.15887850467289732,-0.12229701417335292,010780
18,현대산업,2020,Q2,건설,-0.04363342689473235,-0.9744470971009336,0.0,0.0,0.0,-0.41825270948982285,0.15887850467289732,-0.10249179851413553,012630
18,삼성엔지니어링,2020,Q2,건설,-0.11558748957876197,-0.9744470971009336,0.0,0.0,0.0,-0.41825270948982285,0.15887850467289732,-0.09090921381618286,028050
18,대우건설,2020,Q2,건설,-0.27334455687061837,-0.9744470971009336,0.0,0.0,0.0,-0.41825270948982285,0.15887850467289732,-0.02698955444961175,047040
18,한전기술,2020,Q2,건설,-0.18602550750536437,-0.9744470971009336,0.0,0.0,0.0,-0.41825270948982285,0.15887850467289732,-0.08128753115102193,052690
18,LG하우시스,2020,Q2,건설,-0.16662829297173226,-0.9744470971009336,0.0,0.0,0.0,-0.41825270948982285,0.15887850467289732,0.019354056663425337,108670
