,name,year,quarter,sector,Relative Return,소비자물가지수 변화율,기초 소유주식 지분율 변화율,보유 주식 수 변화율,기말 소유주식 지분율 변화율,국제유가 변화율,실업률 변화율,Label,Code
23,대림산업,2019,Q1,건설,0.031190648148935907,-0.6874179652905958,0.0,0.0,0.0,-0.06709658363690052,0.01754385964912264,0.03625771104643578,000210
23,현대건설,2019,Q1,건설,-0.10244162031818234,-0.6874179652905958,0.0,0.0,0.0,-0.06709658363690052,0.01754385964912264,-0.0772442790625539,000720
23,KCC,2019,Q1,건설,-0.09080695233403643,-0.6874179652905958,0.0,0.0,0.0,-0.06709658363690052,0.01754385964912264,-0.1411779606192035,002380
23,한일시멘트,2019,Q1,건설,0.024509004621148557,-0.6874179652905958,0.0,0.0,0.0,-0.06709658363690052,0.01754385964912264,-0.08813786747095828,003300
23,아이에스동서,2019,Q1,건설,0.10699960901726535,-0.6874179652905958,0.0,0.0,0.0,-0.06709658363690052,0.01754385964912264,-0.040574088596179655,010780
23,현대산업,2019,Q1,건설,-0.14407596700411174,-0.6874179652905958,0.0,0.0,0.0,-0.06709658363690052,0.01754385964912264,-0.1477071614264826,012630
23,삼성엔지니어링,2019,Q1,건설,0.05087150837241035,-0.6874179652905958,0.0,0.0,0.0,-0.06709658363690052,0.01754385964912264,-0.01486770834347749,028050
23,대우건설,2019,Q1,건설,-0.008947780520825822,-0.6874179652905958,0.0,0.0,0.0,-0.06709658363690052,0.01754385964912264,-0.13180586098415303,047040
23,한전기술,2019,Q1,건설,-0.027947581178654993,-0.6874179652905958,0.0,0.0,0.0,-0.06709658363690052,0.01754385964912264,-0.14147094958272674,052690
23,LG하우시스,2019,Q1,건설,-0.03738371466542138,-0.6874179652905958,0.0,0.0,0.0,-0.06709658363690052,0.01754385964912264,0.12114368298706277,108670
