,name,year,quarter,sector,Relative Return,소비자물가지수 변화율,기초 소유주식 지분율 변화율,보유 주식 수 변화율,기말 소유주식 지분율 변화율,국제유가 변화율,실업률 변화율,Label,Code
34,대림산업,2016,Q2,건설,-0.015144660421478967,-0.027027232119385514,0.0,0.0,0.0,0.3509743792660007,-0.044642857142857095,-0.01695130941694848,000210
34,현대건설,2016,Q2,건설,0.02257622244255246,-0.027027232119385514,0.0,0.0,0.0,0.3509743792660007,-0.044642857142857095,0.17336626894697518,000720
34,KCC,2016,Q2,건설,-0.02140646831967888,-0.027027232119385514,0.0,0.0,0.0,0.3509743792660007,-0.044642857142857095,-0.055202335069408956,002380
34,한일시멘트,2016,Q2,건설,-0.2802891170932226,-0.027027232119385514,0.0,0.0,0.0,0.3509743792660007,-0.044642857142857095,-0.0743844073816016,003300
34,아이에스동서,2016,Q2,건설,0.21964518954462248,-0.027027232119385514,0.0,0.008471446426480123,0.0,0.3509743792660007,-0.044642857142857095,-0.18481327166520314,010780
34,현대산업,2016,Q2,건설,-0.043726091106808855,-0.027027232119385514,0.0,0.008471446426484563,0.0,0.3509743792660007,-0.044642857142857095,0.06545321633288634,012630
34,삼성엔지니어링,2016,Q2,건설,-0.09026630771118492,-0.027027232119385514,0.0,0.0,0.0,0.3509743792660007,-0.044642857142857095,-0.05733214760499251,028050
34,대우건설,2016,Q2,건설,-0.08927410156238276,-0.027027232119385514,0.0,0.0,0.0,0.3509743792660007,-0.044642857142857095,0.06518944236306617,047040
34,한전기술,2016,Q2,건설,0.01573136135614317,-0.027027232119385514,0.0,0.0,0.0,0.3509743792660007,-0.044642857142857095,-0.26105645367625596,052690
34,LG하우시스,2016,Q2,건설,-0.2013511464513722,-0.027027232119385514,0.0,0.0,0.0,0.3509743792660007,-0.044642857142857095,-0.2470997956416369,108670
