,name,year,quarter,sector,Relative Return,소비자물가지수 변화율,기초 소유주식 지분율 변화율,보유 주식 수 변화율,기말 소유주식 지분율 변화율,국제유가 변화율,실업률 변화율,Label,Code
25,대림산업,2018,Q3,건설,0.10832945931949682,0.0442397512820667,0.0,0.0,0.0,0.009709172259507959,0.11607142857142883,0.15289343413165826,000210
25,현대건설,2018,Q3,건설,-0.060928753437617986,0.0442397512820667,0.0,0.0,0.0,0.009709172259507959,0.11607142857142883,0.00930155204081681,000720
25,KCC,2018,Q3,건설,-0.1296050422332642,0.0442397512820667,0.0,0.0,0.0,0.009709172259507959,0.11607142857142883,0.12485004804490175,002380
25,한일시멘트,2018,Q3,건설,-0.2000711357221891,0.0442397512820667,0.0,0.0,0.0,0.009709172259507959,0.11607142857142883,-0.182706499966927,003300
25,아이에스동서,2018,Q3,건설,-0.0011112333954137188,0.0442397512820667,0.0,0.0,0.0,0.009709172259507959,0.11607142857142883,0.033426551851878136,010780
25,현대산업,2018,Q3,건설,-0.24677706086944673,0.0442397512820667,0.0,0.048622495584346614,0.0,0.009709172259507959,0.11607142857142883,0.09903370954224197,012630
25,삼성엔지니어링,2018,Q3,건설,0.17281523017777195,0.0442397512820667,0.0,0.0,0.0,0.009709172259507959,0.11607142857142883,-0.12865943742882008,028050
25,대우건설,2018,Q3,건설,-0.040184176886632145,0.0442397512820667,0.0,0.0,0.0,0.009709172259507959,0.11607142857142883,0.03716613569969823,047040
25,한전기술,2018,Q3,건설,0.00956350929381184,0.0442397512820667,0.0,0.0,0.0,0.009709172259507959,0.11607142857142883,0.17745031470273542,052690
25,LG하우시스,2018,Q3,건설,-0.21825607578212913,0.0442397512820667,0.0,0.0,0.0,0.009709172259507959,0.11607142857142883,0.1763848274433496,108670
