,name,year,quarter,sector,Relative Return,소비자물가지수 변화율,기초 소유주식 지분율 변화율,보유 주식 수 변화율,기말 소유주식 지분율 변화율,국제유가 변화율,실업률 변화율,Label,Code
15,대림산업,2021,Q1,건설,0.07292815733421597,2.0127382750040668,0.0,0.0,0.0,0.3732219462632649,0.016000000000000014,-0.13127033006249395,000210
15,현대건설,2021,Q1,건설,0.1974162064211117,2.0127382750040668,0.0,0.0,0.0,0.3732219462632649,0.016000000000000014,0.0044731457103875175,000720
15,KCC,2021,Q1,건설,0.6421534929688676,2.0127382750040668,0.0,0.0,0.0,0.3732219462632649,0.016000000000000014,-0.052952052476946725,002380
15,한일시멘트,2021,Q1,건설,0.33880704950811363,2.0127382750040668,0.0,0.0,0.0,0.3732219462632649,0.016000000000000014,-0.09692694347733638,003300
15,아이에스동서,2021,Q1,건설,0.1793508924799348,2.0127382750040668,0.0,0.0,0.0,0.3732219462632649,0.016000000000000014,-0.19627463882691748,010780
15,현대산업,2021,Q1,건설,0.2533327674452463,2.0127382750040668,0.0,0.0,0.0,0.3732219462632649,0.016000000000000014,-0.16205060302331079,012630
15,삼성엔지니어링,2021,Q1,건설,0.3579821921973163,2.0127382750040668,0.0,0.0,0.0,0.3732219462632649,0.016000000000000014,0.21766108748527596,028050
15,대우건설,2021,Q1,건설,0.1620721482639212,2.0127382750040668,0.0,0.0,0.0,0.3732219462632649,0.016000000000000014,-0.05694473353597176,047040
15,한전기술,2021,Q1,건설,0.9012499083346235,2.0127382750040668,0.0,0.0,0.0,0.3732219462632649,0.016000000000000014,0.18215167217584413,052690
15,LG하우시스,2021,Q1,건설,0.3544996258492094,2.0127382750040668,0.0,0.0,0.0,0.3732219462632649,0.016000000000000014,-0.1209457213058214,108670
